时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
09:33.0,0.679151,09:33.0,-0.237412,09:33.0,0.0529265
09:33.0,0.389037,09:33.0,-0.23749,09:33.0,0.107354
09:33.0,-0.0446653,09:33.0,-0.241357,09:33.0,0.169387
09:33.0,-0.349437,09:33.0,-0.206047,09:33.0,0.17224
09:33.0,-0.533346,09:33.0,-0.0847268,09:33.0,0.193329
09:33.0,-0.380385,09:33.0,-0.000658035,09:33.0,0.220398
09:33.0,-0.114197,09:33.0,-0.0110602,09:33.0,0.165417
09:33.0,0.121473,09:33.0,-0.0207531,09:33.0,0.08564
09:33.0,0.461735,09:33.0,0.0548804,09:33.0,0.0382161
09:33.0,0.720463,09:33.0,0.00822306,09:33.0,0.00338435
09:33.0,0.872455,09:33.0,-0.113438,09:33.0,0.0602555
09:33.0,0.720817,09:33.0,-0.154653,09:33.0,0.177393
09:33.0,0.347297,09:33.0,-0.0980639,09:33.0,0.194232
09:33.0,0.0967228,09:33.0,-0.131921,09:33.0,0.189039
09:33.0,-0.149853,09:33.0,-0.152563,09:33.0,0.2744
09:33.0,-0.408522,09:33.0,-0.0986159,09:33.0,0.321745
09:33.0,-0.484812,09:33.0,-0.0385964,09:33.0,0.153918
09:33.0,-0.336285,09:33.0,-0.0660384,09:33.0,-0.0487924
09:33.0,-0.0903094,09:33.0,-0.00645041,09:33.0,-0.140556
09:33.0,0.101629,09:33.0,0.134392,09:33.0,-0.227075
09:33.0,0.401634,09:33.0,0.186243,09:33.0,-0.327764
09:33.0,0.676409,09:33.0,0.131634,09:33.0,-0.332854
09:33.0,0.711137,09:33.0,0.0964105,09:33.0,-0.212131
09:33.0,0.421786,09:33.0,0.113597,09:33.0,-0.0860238
09:33.0,0.00773072,09:33.0,0.100724,09:33.0,0.0655341
09:33.0,-0.0586689,09:33.0,0.0405443,09:33.0,0.198952
09:33.0,-0.259051,09:33.0,-0.0400853,09:33.0,0.214188
09:33.0,-0.597824,09:33.0,-0.0826609,09:33.0,0.0982618
09:33.0,-0.730349,09:33.0,-0.0929773,09:33.0,-0.0817907
09:33.0,-0.799416,09:33.0,-0.104662,09:33.0,-0.226864
09:33.0,-0.64396,09:33.0,-0.0808489,09:33.0,-0.374634
09:33.0,-0.330535,09:33.0,-0.0501716,09:33.0,-0.484225
09:33.0,0.12201,09:33.0,-0.013355,09:33.0,-0.444803
09:33.0,0.386475,09:33.0,0.0121248,09:33.0,-0.222493
09:33.0,0.405693,09:33.0,0.0201917,09:33.0,-0.0195897
09:33.0,0.66205,09:33.0,0.039072,09:33.0,0.0863218
09:33.0,0.54956,09:33.0,0.0903976,09:33.0,0.151663
09:33.0,0.173,09:33.0,0.136392,09:33.0,0.160033
09:33.0,-0.0749242,09:33.0,0.105153,09:33.0,0.130471
09:33.0,-0.538114,09:33.0,0.0761712,09:33.0,0.00592947
09:33.0,-0.654176,09:33.0,0.0499427,09:33.0,-0.280567
09:33.0,-0.484021,09:33.0,-0.0568771,09:33.0,-0.515858
09:33.0,-0.445067,09:33.0,-0.152733,09:33.0,-0.548115
09:33.0,-0.192298,09:33.0,-0.131266,09:33.0,-0.544255
09:33.0,0.28726,09:33.0,-0.111938,09:33.0,-0.495185
09:33.0,0.578927,09:33.0,-0.110768,09:33.0,-0.24727
09:33.0,0.644356,09:33.0,-0.0274479,09:33.0,0.00802875
09:33.0,0.354136,09:33.0,0.0860989,09:33.0,0.15357
09:33.0,0.0968361,09:33.0,0.155928,09:33.0,0.305853
09:33.0,-0.0415719,09:33.0,0.20772,09:33.0,0.415462
09:33.0,-0.41041,09:33.0,0.238701,09:33.0,0.355924
09:33.0,-0.678992,09:33.0,0.183268,09:33.0,0.248907
09:33.0,-0.806332,09:33.0,-0.0123155,09:33.0,0.12552
09:33.0,-0.665827,09:33.0,-0.167667,09:33.0,-0.0160813
09:33.0,-0.219809,09:33.0,-0.185975,09:33.0,-0.144312
09:33.0,0.0680065,09:33.0,-0.241098,09:33.0,-0.277675
09:33.0,0.251372,09:33.0,-0.321072,09:33.0,-0.245844
09:33.0,0.228566,09:33.0,-0.261956,09:33.0,-0.0457489
09:33.0,0.28211,09:33.0,-0.102211,09:33.0,0.0751531
09:33.0,0.499287,09:33.0,0.0165403,09:33.0,0.146793
09:33.0,0.145025,09:33.0,0.0932658,09:33.0,0.277059
09:33.0,-0.350995,09:33.0,0.188123,09:33.0,0.303159
09:33.1,-0.237472,09:33.1,0.219885,09:33.1,0.227709
09:33.1,-0.268139,09:33.1,0.18649,09:33.1,0.158073
09:33.1,-0.452681,09:33.1,0.140096,09:33.1,-0.0399101
09:33.1,-0.157365,09:33.1,0.0850999,09:33.1,-0.240273
09:33.1,0.113269,09:33.1,-0.0538743,09:33.1,-0.307852
09:33.1,0.408626,09:33.1,-0.163997,09:33.1,-0.36221
09:33.1,0.712798,09:33.1,-0.199522,09:33.1,-0.353509
09:33.1,0.703591,09:33.1,-0.138943,09:33.1,-0.132997
09:33.1,0.542524,09:33.1,-0.121651,09:33.1,0.0973558
09:33.1,0.404688,09:33.1,-0.141881,09:33.1,0.203222
09:33.1,0.179204,09:33.1,-0.132629,09:33.1,0.299437
09:33.1,-0.216658,09:33.1,-0.01454,09:33.1,0.303091
09:33.1,-0.413706,09:33.1,-0.0180542,09:33.1,0.235543
09:33.1,-0.490785,09:33.1,-0.206822,09:33.1,0.131261
09:33.1,-0.455047,09:33.1,-0.311527,09:33.1,-0.00761032
09:33.1,-0.0533044,09:33.1,-0.259279,09:33.1,-0.0700974
09:33.1,0.199797,09:33.1,-0.265003,09:33.1,-0.107058
09:33.1,0.11623,09:33.1,-0.336083,09:33.1,-0.129267
09:33.1,0.280836,09:33.1,-0.239186,09:33.1,-0.03075
09:33.1,0.272776,09:33.1,-0.0952911,09:33.1,0.17588
09:33.1,0.0157225,09:33.1,-0.0528002,09:33.1,0.227361
09:33.1,-0.0245726,09:33.1,0.00177503,09:33.1,0.190774
09:33.1,-0.135372,09:33.1,0.0680566,09:33.1,0.211419
09:33.1,-0.280778,09:33.1,0.0248539,09:33.1,0.143164
09:33.1,0.0802064,09:33.1,-0.139567,09:33.1,0.0259423
09:33.1,0.381078,09:33.1,-0.196913,09:33.1,-0.0735712
09:33.1,0.344361,09:33.1,-0.210885,09:33.1,-0.154295
09:33.1,0.574718,09:33.1,-0.284593,09:33.1,-0.143845
09:33.1,0.56905,09:33.1,-0.35193,09:33.1,-0.0720811
09:33.1,0.170797,09:33.1,-0.228187,09:33.1,-0.0369763
09:33.1,-0.0211251,09:33.1,-0.0167656,09:33.1,0.0738597
09:33.1,-0.343958,09:33.1,0.0195408,09:33.1,0.221051
09:33.1,-0.669049,09:33.1,-0.0346661,09:33.1,0.285282
09:33.1,-0.565798,09:33.1,-0.0375307,09:33.1,0.358697
09:33.1,-0.596298,09:33.1,0.0453472,09:33.1,0.355757
09:33.1,-0.342264,09:33.1,0.0195491,09:33.1,0.232985
09:33.1,0.2671,09:33.1,-0.112462,09:33.1,0.0876772
09:33.1,0.395857,09:33.1,-0.271237,09:33.1,-0.0455272
09:33.1,0.553265,09:33.1,-0.297607,09:33.1,-0.208584
09:33.1,0.612373,09:33.1,-0.265571,09:33.1,-0.273789
09:33.1,0.405114,09:33.1,-0.305064,09:33.1,-0.266044
09:33.1,0.321363,09:33.1,-0.327101,09:33.1,-0.241032
09:33.1,0.245585,09:33.1,-0.229503,09:33.1,-0.095365
09:33.1,0.0572145,09:33.1,-0.137041,09:33.1,0.075928
09:33.1,-0.142919,09:33.1,-0.100299,09:33.1,0.181264
09:33.1,-0.249056,09:33.1,-0.0228286,09:33.1,0.262663
09:33.1,-0.200946,09:33.1,0.11555,09:33.1,0.276456
09:33.1,-0.0646067,09:33.1,0.157646,09:33.1,0.155658
09:33.1,0.0588191,09:33.1,0.193204,09:33.1,0.00579119
09:33.1,0.21539,09:33.1,0.256501,09:33.1,-0.143425
09:33.1,0.400641,09:33.1,0.32025,09:33.1,-0.278783
09:33.1,0.294354,09:33.1,0.207808,09:33.1,-0.266583
09:33.1,0.0949311,09:33.1,0.102921,09:33.1,-0.277812
09:33.1,0.21873,09:33.1,0.112985,09:33.1,-0.241358
09:33.1,0.0349188,09:33.1,0.145859,09:33.1,-0.0395525
09:33.1,-0.328928,09:33.1,0.00816822,09:33.1,0.106767
09:33.1,-0.234571,09:33.1,-0.063144,09:33.1,0.105346
09:33.1,-0.290322,09:33.1,-0.00500441,09:33.1,0.130626
09:33.1,-0.243206,09:33.1,0.0523639,09:33.1,0.100572
09:33.1,0.177224,09:33.1,0.0967813,09:33.1,-0.0465274
09:33.1,0.22414,09:33.1,0.156626,09:33.1,-0.0789177
09:33.1,0.236276,09:33.1,0.177084,09:33.1,-0.137179
09:33.1,0.502567,09:33.1,0.152501,09:33.1,-0.272752
09:33.1,0.181384,09:33.1,0.0863457,09:33.1,-0.322106
09:33.1,-0.202141,09:33.1,0.00652909,09:33.1,-0.341804
09:33.1,-0.316031,09:33.1,-0.121715,09:33.1,-0.323908
09:33.1,-0.697472,09:33.1,-0.147974,09:33.1,-0.245068
09:33.1,-0.659895,09:33.1,-0.192224,09:33.1,-0.253718
09:33.1,-0.360619,09:33.1,-0.286993,09:33.1,-0.323576
09:33.1,-0.186887,09:33.1,-0.352482,09:33.1,-0.217685
09:33.1,0.227486,09:33.1,-0.218157,09:33.1,-0.154817
09:33.1,0.436895,09:33.1,-0.0699198,09:33.1,-0.167572
09:33.1,0.542762,09:33.1,0.0280929,09:33.1,-0.0712752
09:33.1,0.641096,09:33.1,0.210805,09:33.1,-0.0427461
09:33.1,0.456524,09:33.1,0.41941,09:33.1,-0.0143731
09:33.1,0.169059,09:33.1,0.461433,09:33.1,0.140245
09:33.1,-0.170219,09:33.1,0.431964,09:33.1,0.155007
09:33.1,-0.304033,09:33.1,0.436237,09:33.1,0.0368202
09:33.1,-0.22506,09:33.1,0.366971,09:33.1,0.0410259
09:33.1,-0.114946,09:33.1,0.0784504,09:33.1,0.0268984
09:33.1,0.254809,09:33.1,-0.1238,09:33.1,-0.0245214
09:33.1,0.411271,09:33.1,-0.235634,09:33.1,0.0500095
09:33.1,0.315793,09:33.1,-0.312603,09:33.1,0.0557053
09:33.1,0.557176,09:33.1,-0.401499,09:33.1,-0.00355482
09:33.1,0.422632,09:33.1,-0.313996,09:33.1,0.0696135
09:33.1,0.0529075,09:33.1,-0.113324,09:33.1,0.106995
09:33.1,0.0401843,09:33.1,0.111825,09:33.1,0.0138342
09:33.1,-0.044452,09:33.1,0.262095,09:33.1,0.00546217
09:33.1,-0.253099,09:33.1,0.396438,09:33.1,-0.064044
09:33.1,-0.0288093,09:33.1,0.447649,09:33.1,-0.206959
09:33.1,0.166333,09:33.1,0.376847,09:33.1,-0.21917
09:33.1,0.0150418,09:33.1,0.249137,09:33.1,-0.231763
09:33.1,0.208579,09:33.1,0.0838208,09:33.1,-0.214187
09:33.1,0.344458,09:33.1,-0.101503,09:33.1,-0.050422
09:33.1,0.192106,09:33.1,-0.241878,09:33.1,0.0569296
