时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
12:10.7,0.204678,12:10.7,0.0194252,12:10.7,0.146873
12:10.7,0.462507,12:10.7,-0.0551009,12:10.7,0.227914
12:10.8,0.719888,12:10.8,-0.135466,12:10.8,0.261697
12:10.8,0.793557,12:10.8,-0.144335,12:10.8,0.3222
12:10.8,0.668038,12:10.8,-0.119469,12:10.8,0.403585
12:10.8,0.568326,12:10.8,-0.0746763,12:10.8,0.349139
12:10.8,0.253526,12:10.8,-0.0270271,12:10.8,0.215399
12:10.8,-0.141155,12:10.8,0.0160623,12:10.8,0.117477
12:10.8,-0.301321,12:10.8,0.0460291,12:10.8,0.0165057
12:10.8,-0.212485,12:10.8,0.056119,12:10.8,-0.124868
12:10.8,-0.153521,12:10.8,0.0326574,12:10.8,-0.162785
12:10.8,-0.15139,12:10.8,0.0192642,12:10.8,-0.0974965
12:10.8,-0.0592542,12:10.8,-0.0128174,12:10.8,-0.000840425
12:10.8,0.0379264,12:10.8,-0.0508845,12:10.8,0.0782716
12:10.8,0.131549,12:10.8,-0.114942,12:10.8,0.139428
12:10.8,0.0289989,12:10.8,-0.159326,12:10.8,0.18247
12:10.8,-0.126191,12:10.8,-0.238705,12:10.8,0.170422
12:10.8,-0.258224,12:10.8,-0.277756,12:10.8,0.114881
12:10.8,-0.449464,12:10.8,-0.219893,12:10.8,0.0444984
12:10.8,-0.333333,12:10.8,-0.144855,12:10.8,-0.0582826
12:10.8,-0.296994,12:10.8,-0.13447,12:10.8,-0.209922
12:10.8,-0.396488,12:10.8,-0.110507,12:10.8,-0.305113
12:10.8,-0.108193,12:10.8,-0.0169373,12:10.8,-0.313989
12:10.8,0.226854,12:10.8,0.0908053,12:10.8,-0.295414
12:10.8,0.285189,12:10.8,0.138277,12:10.8,-0.231346
12:10.8,0.524042,12:10.8,0.147892,12:10.8,-0.162301
12:10.8,0.511717,12:10.8,0.0999188,12:10.8,-0.0928664
12:10.8,0.119901,12:10.8,0.035497,12:10.8,0.0121295
12:10.8,0.0797033,12:10.8,0.00768781,12:10.8,0.176917
12:10.8,0.0808454,12:10.8,-0.0153983,12:10.8,0.306488
12:10.8,-0.0716245,12:10.8,-0.0969923,12:10.8,0.347884
12:10.8,-0.0235999,12:10.8,-0.101447,12:10.8,0.328788
