时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
08:42.3,-0.0821543,08:42.3,-0.0987053,08:42.3,0.0555027
08:42.3,-0.603677,08:42.3,0.112599,08:42.3,0.0757599
08:42.3,-0.712165,08:42.3,0.177603,08:42.3,0.0394332
08:42.3,-0.612109,08:42.3,0.185657,08:42.3,-0.0129461
08:42.3,-0.46059,08:42.3,0.400051,08:42.3,-0.0528014
08:42.3,-0.058496,08:42.3,0.486282,08:42.3,-0.125244
08:42.3,0.479597,08:42.3,0.308114,08:42.3,-0.163023
08:42.3,0.747966,08:42.3,0.149283,08:42.3,-0.142277
08:42.3,0.822375,08:42.3,0.0711071,08:42.3,-0.124153
08:42.3,0.598239,08:42.3,-0.116578,08:42.3,-0.127809
08:42.3,0.070436,08:42.3,-0.369295,08:42.3,-0.0997448
08:42.3,-0.272679,08:42.3,-0.413462,08:42.3,-0.0180459
08:42.3,-0.696303,08:42.3,-0.340842,08:42.3,-0.0205386
08:42.3,-1.21492,08:42.3,-0.249186,08:42.3,-0.0671244
08:42.3,-1.09967,08:42.3,-0.00492811,08:42.3,-0.0522017
08:42.3,-0.696406,08:42.3,0.269674,08:42.3,-0.120363
08:42.3,-0.339053,08:42.3,0.32208,08:42.3,-0.257182
08:42.3,0.301603,08:42.3,0.326,08:42.3,-0.3
08:42.3,0.714731,08:42.3,0.385764,08:42.3,-0.258415
08:42.3,0.737182,08:42.3,0.286202,08:42.3,-0.222734
08:42.3,0.66566,08:42.3,0.0536084,08:42.3,-0.172187
08:42.3,0.311598,08:42.3,-0.0792062,08:42.3,-0.114132
08:42.3,-0.353316,08:42.3,-0.149305,08:42.3,-0.0833797
08:42.3,-0.68566,08:42.3,-0.315394,08:42.3,-0.0761068
08:42.3,-0.984865,08:42.3,-0.325027,08:42.3,-0.0564063
08:42.3,-1.26163,08:42.3,-0.16112,08:42.3,-0.0216115
08:42.3,-0.882291,08:42.3,-0.0788522,08:42.3,-0.0263166
08:42.3,-0.349596,08:42.3,0.00931382,08:42.3,-0.109011
08:42.3,0.0365591,08:42.3,0.223331,08:42.3,-0.181415
08:42.3,0.485137,08:42.3,0.326658,08:42.3,-0.252957
08:42.3,0.516337,08:42.3,0.198662,08:42.3,-0.381359
08:42.3,0.448774,08:42.3,0.177615,08:42.3,-0.46048
08:42.3,0.491105,08:42.3,0.243951,08:42.3,-0.464778
08:42.3,0.0834894,08:42.3,0.132546,08:42.3,-0.479134
08:42.3,-0.253894,08:42.3,-0.10012,08:42.3,-0.365387
08:42.3,-0.406914,08:42.3,-0.197166,08:42.3,-0.139905
08:42.3,-0.583498,08:42.3,-0.198739,08:42.3,0.0184011
08:42.3,-0.631094,08:42.3,-0.209779,08:42.3,0.150043
08:42.3,-0.58075,08:42.3,-0.112334,08:42.3,0.300345
08:42.3,-0.470382,08:42.3,0.08587,08:42.3,0.357631
08:42.3,-0.276279,08:42.3,0.232726,08:42.3,0.275766
08:42.3,-0.0380278,08:42.3,0.303029,08:42.3,0.149473
08:42.3,0.0353491,08:42.3,0.378389,08:42.3,-0.0280321
08:42.3,-0.0719333,08:42.3,0.379847,08:42.3,-0.219578
08:42.3,0.168316,08:42.3,0.2999,08:42.3,-0.322965
08:42.3,0.17031,08:42.3,0.252311,08:42.3,-0.327076
08:42.3,-0.191089,08:42.3,0.166519,08:42.3,-0.229993
08:42.3,-0.106422,08:42.3,-0.00751376,08:42.3,-0.0796461
08:42.3,-0.114537,08:42.3,-0.117875,08:42.3,0.106511
08:42.3,-0.259351,08:42.3,-0.0764024,08:42.3,0.28404
08:42.3,-0.178167,08:42.3,-0.123234,08:42.3,0.429401
08:42.3,-0.0977218,08:42.3,-0.159106,08:42.3,0.454831
08:42.3,0.155327,08:42.3,-0.0321734,08:42.3,0.342284
08:42.3,0.349919,08:42.3,0.0865042,08:42.3,0.164268
08:42.3,0.395969,08:42.3,0.0681698,08:42.3,-0.00613213
08:42.3,0.534012,08:42.3,0.133766,08:42.3,-0.124822
08:42.3,0.450336,08:42.3,0.276473,08:42.3,-0.245159
08:42.3,0.125878,08:42.3,0.260835,08:42.3,-0.300578
08:42.3,-0.11713,08:42.3,0.196347,08:42.3,-0.253323
08:42.3,-0.398742,08:42.3,0.200998,08:42.3,-0.0913393
08:42.3,-0.394862,08:42.3,0.118196,08:42.3,0.0466681
08:42.3,-0.208948,08:42.3,-0.0828469,08:42.3,0.112592
08:42.3,-0.265199,08:42.3,-0.197638,08:42.3,0.217179
08:42.3,0.0723886,08:42.3,-0.236111,08:42.3,0.291984
08:42.3,0.429944,08:42.3,-0.316638,08:42.3,0.217354
08:42.3,0.456933,08:42.3,-0.306935,08:42.3,0.0861466
08:42.3,0.667518,08:42.3,-0.177755,08:42.3,0.0699747
08:42.3,0.593083,08:42.3,-0.0745487,08:42.3,0.010345
08:42.3,0.102193,08:42.3,-0.0416112,08:42.3,-0.0673985
08:42.3,-0.201367,08:42.3,0.10487,08:42.3,0.0388527
08:42.3,-0.451275,08:42.3,0.215303,08:42.3,0.176507
08:42.3,-0.501218,08:42.3,0.154012,08:42.3,0.217267
08:42.3,-0.269463,08:42.3,0.0676441,08:42.3,0.313327
08:42.3,-0.20944,08:42.3,0.057435,08:42.3,0.405337
08:42.3,-0.00339627,08:42.3,-0.0896156,08:42.3,0.327454
08:42.3,0.268062,08:42.3,-0.324072,08:42.3,0.243754
08:42.3,0.268561,08:42.3,-0.366964,08:42.3,0.141082
08:42.3,0.213823,08:42.3,-0.281364,08:42.3,-0.0344837
08:42.3,0.0892627,08:42.3,-0.294672,08:42.3,-0.159379
08:42.3,0.0386357,08:42.3,-0.238516,08:42.3,-0.221862
08:42.3,-0.1869,08:42.3,-0.0255322,08:42.3,-0.253502
08:42.3,-0.372977,08:42.3,0.116123,08:42.3,-0.169134
08:42.3,-0.199654,08:42.3,0.157886,08:42.3,0.00123978
08:42.3,-0.213394,08:42.3,0.313346,08:42.3,0.108706
08:42.3,-0.13705,08:42.3,0.451133,08:42.3,0.166972
08:42.3,0.272964,08:42.3,0.358024,08:42.3,0.119472
08:42.3,0.26449,08:42.3,0.177362,08:42.3,-0.0018847
08:42.3,0.239965,08:42.3,0.0417626,08:42.3,-0.0924575
08:42.3,0.368251,08:42.3,-0.197376,08:42.3,-0.214401
08:42.3,0.19991,08:42.3,-0.448146,08:42.3,-0.323404
08:42.3,0.133501,08:42.3,-0.556852,08:42.3,-0.307801
08:42.3,-0.0855684,08:42.3,-0.605522,08:42.3,-0.239761
08:42.3,-0.588077,08:42.3,-0.61329,08:42.3,-0.163286
08:42.3,-0.54624,08:42.3,-0.425231,08:42.3,0.0503051
08:42.3,-0.235705,08:42.3,-0.171248,08:42.3,0.257066
08:42.3,-0.208857,08:42.3,-0.025264,08:42.3,0.289962
08:42.3,-0.0517607,08:42.3,0.0922096,08:42.3,0.300397
08:42.3,0.167459,08:42.3,0.300456,08:42.3,0.276227
08:42.3,0.53216,08:42.3,0.382961,08:42.3,0.085237
08:42.3,0.67718,08:42.3,0.245715,08:42.3,-0.101177
08:42.3,0.33067,08:42.3,0.106552,08:42.3,-0.169756
08:42.3,-0.0109577,08:42.3,-0.0138187,08:42.3,-0.219022
08:42.3,-0.343766,08:42.3,-0.185844,08:42.3,-0.187061
