时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
09:10.7,0.133359,09:10.7,-0.167618,09:10.7,-0.1912
09:10.7,-0.15431,09:10.7,-0.122722,09:10.7,-0.442971
09:10.7,-0.359563,09:10.7,0.00835538,09:10.7,-0.446939
09:10.7,-0.486231,09:10.7,0.0425088,09:10.7,-0.486461
09:10.7,-0.643711,09:10.7,0.176339,09:10.7,-0.432899
09:10.7,-0.587869,09:10.7,0.369548,09:10.7,-0.103383
09:10.7,-0.230618,09:10.7,0.417153,09:10.7,0.184213
09:10.7,-0.0621879,09:10.7,0.387866,09:10.7,0.368063
09:10.7,0.0884116,09:10.7,0.439934,09:10.7,0.612335
09:10.7,0.256479,09:10.7,0.348704,09:10.7,0.60823
09:10.7,0.0896037,09:10.7,0.0442922,09:10.7,0.445186
09:10.7,-0.032773,09:10.7,-0.0869739,09:10.7,0.402985
09:10.7,-0.151908,09:10.7,-0.160137,09:10.7,0.18425
09:10.7,-0.295606,09:10.7,-0.434995,09:10.7,-0.107275
09:10.7,-0.143567,09:10.7,-0.620594,09:10.7,-0.0888777
09:10.7,-0.0356364,09:10.7,-0.424802,09:10.7,-0.114397
09:10.7,0.000993013,09:10.7,-0.198127,09:10.7,-0.216869
09:10.7,0.354259,09:10.7,-0.138719,09:10.7,-0.0619757
09:10.7,0.379019,09:10.7,0.0891387,09:10.7,0.0887358
09:10.7,0.392131,09:10.7,0.329897,09:10.7,0.161927
09:10.7,0.46267,09:10.7,0.338168,09:10.7,0.401736
09:10.7,0.406266,09:10.7,0.254558,09:10.7,0.421489
09:10.7,0.357279,09:10.7,0.261124,09:10.7,0.262918
09:10.7,0.297424,09:10.7,0.0788212,09:10.7,0.277003
09:10.7,0.23863,09:10.7,-0.231209,09:10.7,0.138814
09:10.7,0.0516498,09:10.7,-0.379969,09:10.7,-0.118005
09:10.7,-0.0724792,09:10.7,-0.39857,09:10.7,-0.0898886
09:10.7,-0.202799,09:10.7,-0.424843,09:10.7,-0.10049
09:10.7,-0.272826,09:10.7,-0.324149,09:10.7,-0.215185
