时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
11:58.8,0.397834,11:58.8,0.140085,11:58.8,-0.167681
11:58.8,0.129772,11:58.8,0.00612497,11:58.8,-0.142807
11:58.8,0.0527477,11:58.8,-0.0404108,11:58.8,-0.0695777
11:58.8,-0.00763416,11:58.8,-0.0461829,11:58.8,-0.0573432
11:58.8,-0.157037,11:58.8,-0.0743973,11:58.8,0.0307131
11:58.8,-0.176551,11:58.8,-0.107704,11:58.8,0.191512
11:58.8,-0.224906,11:58.8,-0.0652111,11:58.8,0.293838
11:58.8,-0.212692,11:58.8,-0.0456762,11:58.8,0.332806
11:58.8,-0.118588,11:58.8,-0.0687194,11:58.8,0.335599
11:58.8,-0.0976884,11:58.8,-0.0589037,11:58.8,0.285747
11:58.8,-0.237434,11:58.8,-0.0041151,11:58.8,0.193294
11:58.8,-0.24205,11:58.8,0.0330627,11:58.8,0.10054
11:58.8,-0.157108,11:58.8,0.0170016,11:58.8,-0.007236
11:58.8,-0.294523,11:58.8,0.0303853,11:58.8,-0.083282
11:58.8,-0.196908,11:58.8,-0.00196815,11:58.8,-0.13652
11:58.8,-0.181549,11:58.8,-0.108498,11:58.8,-0.071156
11:58.8,-0.218964,11:58.8,-0.233907,11:58.8,0.0540829
11:58.8,0.165323,11:58.8,-0.244632,11:58.8,0.0883222
11:58.8,0.146898,11:58.8,-0.235355,11:58.8,0.0664151
11:58.8,-0.0395572,11:58.8,-0.293183,11:58.8,0.0998974
11:58.8,0.177419,11:58.8,-0.308073,11:58.8,0.143543
11:58.8,0.206338,11:58.8,-0.248362,11:58.8,0.0926971
11:58.8,0.139602,11:58.8,-0.145448,11:58.8,-0.00515819
11:58.8,0.0454545,11:58.8,-0.0384378,11:58.8,-0.070169
11:58.8,-0.202105,11:58.8,0.117446,11:58.8,-0.169684
11:58.8,-0.209205,11:58.8,0.261086,11:58.8,-0.275825
11:58.8,-0.0400305,11:58.8,0.357705,11:58.8,-0.320548
11:58.8,0.0976348,11:58.8,0.381075,11:58.8,-0.313475
11:58.8,0.283489,11:58.8,0.378489,11:58.8,-0.229783
11:58.8,0.32961,11:58.8,0.31799,11:58.8,-0.128918
11:58.8,0.490477,11:58.8,0.173316,11:58.8,-0.00380278
11:58.8,0.711505,11:58.8,-0.0170743,11:58.8,0.178046
11:58.8,0.623933,11:58.8,-0.142266,11:58.8,0.23941
11:58.8,0.574243,11:58.8,-0.178963,11:58.8,0.244428
11:58.8,0.390639,11:58.8,-0.254806,11:58.8,0.335864
11:58.8,-0.0918329,11:58.8,-0.29933,11:58.8,0.318986
11:58.8,-0.257232,11:58.8,-0.102675,11:58.8,0.0657487
11:58.8,-0.399165,11:58.8,0.11605,11:58.8,-0.171361
11:58.8,-0.530031,11:58.8,0.216941,11:58.8,-0.268351
11:58.8,-0.384798,11:58.8,0.269476,11:58.8,-0.337094
11:58.8,-0.192349,11:58.8,0.353677,11:58.8,-0.371207
11:58.8,-0.00516772,11:58.8,0.265517,11:58.8,-0.294678
11:58.8,0.0202119,11:58.8,0.0478899,11:58.8,-0.128304
11:58.8,0.0301993,11:58.8,-0.0996566,11:58.8,0.0511038
11:58.8,0.122682,11:58.8,-0.164409,11:58.8,0.198238
11:58.8,0.0246441,11:58.8,-0.290253,11:58.8,0.266548
11:58.8,-0.131043,11:58.8,-0.4058,11:58.8,0.294707
11:58.8,-0.141939,11:58.8,-0.363036,11:58.8,0.243613
11:58.8,-0.286751,11:58.8,-0.263587,11:58.8,0.074693
11:58.8,-0.259843,11:58.8,-0.186193,11:58.8,-0.104072
11:58.8,-0.0803781,11:58.8,-0.103461,11:58.8,-0.247047
11:58.8,0.0734973,11:58.8,0.0114298,11:58.8,-0.356787
11:58.8,0.449619,11:58.8,0.0468922,11:58.8,-0.386592
11:58.8,0.538467,11:58.8,0.0132024,11:58.8,-0.283066
11:58.8,0.324961,11:58.8,0.0437415,11:58.8,-0.134065
11:58.8,0.302287,11:58.8,0.0497127,11:58.8,0.00082016
11:58.8,-0.0248504,11:58.8,0.0336993,11:58.8,0.139993
11:58.8,-0.34009,11:58.8,-0.0414801,11:58.8,0.251322
11:58.8,-0.332825,11:58.8,-0.132891,11:58.8,0.297576
11:58.8,-0.572112,11:58.8,-0.171803,11:58.8,0.256273
11:58.8,-0.620526,11:58.8,-0.0543809,11:58.8,0.136753
11:58.8,-0.355591,11:58.8,-0.00777483,11:58.8,0.0114715
11:58.8,-0.185957,11:58.8,-0.0311291,11:58.8,-0.140033
11:58.8,0.206277,11:58.8,0.0488293,11:58.8,-0.29502
