时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
10:34.4,-0.12893,10:34.4,-0.432354,10:34.4,-0.0877297
10:34.4,0.428255,10:34.4,-0.214132,10:34.4,-0.0320089
10:34.4,0.698262,10:34.4,0.00799894,10:34.4,0.146726
10:34.4,0.658969,10:34.4,0.132557,10:34.4,0.230973
10:34.4,0.510567,10:34.4,0.218843,10:34.4,0.196373
10:34.4,0.241187,10:34.4,0.296925,10:34.4,0.251278
10:34.4,0.034368,10:34.4,0.244514,10:34.4,0.20861
10:34.4,-0.295383,10:34.4,0.104536,10:34.4,0.0399959
10:34.4,-0.523144,10:34.4,-0.0471687,10:34.4,0.0230551
10:34.4,-0.304166,10:34.4,-0.193098,10:34.4,0.0194669
10:34.4,-0.13011,10:34.4,-0.291229,10:34.4,-0.0965822
10:34.4,0.0391531,10:34.4,-0.349011,10:34.4,-0.129058
10:34.4,0.334916,10:34.4,-0.324675,10:34.4,-0.0763178
10:34.4,0.281994,10:34.4,-0.227089,10:34.4,-0.0544119
10:34.4,0.236201,10:34.4,-0.0208139,10:34.4,0.0193977
10:34.4,0.17681,10:34.4,0.158069,10:34.4,0.0694251
10:34.4,-0.244343,10:34.4,0.255727,10:34.4,0.06181
10:34.4,-0.458082,10:34.4,0.22393,10:34.4,0.134753
10:34.4,-0.38241,10:34.4,0.210559,10:34.4,0.12369
10:34.4,-0.320259,10:34.4,0.160425,10:34.4,0.049969
10:34.4,-0.0815713,10:34.4,-0.0154221,10:34.4,0.0939178
10:34.4,0.21152,10:34.4,-0.157531,10:34.4,0.0721896
10:34.4,0.294032,10:34.4,-0.194887,10:34.4,0.00534654
10:34.4,0.484568,10:34.4,-0.230598,10:34.4,0.0900936
10:34.4,0.443408,10:34.4,-0.327189,10:34.4,0.190097
10:34.4,0.0626576,10:34.4,-0.217373,10:34.4,0.184919
10:34.4,-0.285896,10:34.4,-0.0537074,10:34.4,0.263598
10:34.4,-0.481663,10:34.4,0.0222862,10:34.4,0.275853
10:34.4,-0.632603,10:34.4,0.0883353,10:34.4,0.174216
10:34.4,-0.639056,10:34.4,0.265886,10:34.4,0.128682
10:34.4,-0.34374,10:34.4,0.362757,10:34.4,-0.0207436
10:34.4,0.0201368,10:34.4,0.192357,10:34.4,-0.277822
10:34.4,0.275351,10:34.4,0.0595856,10:34.4,-0.389245
10:34.4,0.501229,10:34.4,0.0665641,10:34.4,-0.412235
10:34.4,0.613682,10:34.4,0.0146317,10:34.4,-0.4449
10:34.4,0.532624,10:34.4,-0.240573,10:34.4,-0.337
10:34.4,0.345938,10:34.4,-0.35748,10:34.4,-0.214969
10:34.4,0.018872,10:34.4,-0.26098,10:34.4,-0.115604
10:34.4,-0.246615,10:34.4,-0.21448,10:34.4,0.0593734
10:34.4,-0.209442,10:34.4,-0.197493,10:34.4,0.0925303
10:34.4,-0.0137269,10:34.4,-0.0699067,10:34.4,0.00487208
10:34.4,-0.114182,10:34.4,0.0881207,10:34.4,-0.0498605
10:34.4,-0.064702,10:34.4,0.135788,10:34.4,-0.155979
10:34.4,0.116738,10:34.4,0.217924,10:34.4,-0.275633
10:34.4,0.183905,10:34.4,0.230755,10:34.4,-0.226195
10:34.4,0.229808,10:34.4,0.0916934,10:34.4,-0.155824
10:34.4,-0.0298119,10:34.4,-0.015316,10:34.4,-0.0560808
10:34.4,-0.340773,10:34.4,-0.0119734,10:34.4,0.157849
10:34.4,-0.378256,10:34.4,-0.030185,10:34.4,0.286793
10:34.4,-0.502332,10:34.4,-0.107377,10:34.4,0.353417
10:34.4,-0.499341,10:34.4,-0.115811,10:34.4,0.43029
10:34.4,-0.170019,10:34.4,-0.1114,10:34.4,0.321919
10:34.4,0.00363827,10:34.4,-0.0309134,10:34.4,0.150487
10:34.4,0.400406,10:34.4,0.0939608,10:34.4,0.118445
10:34.4,0.64,10:34.4,0.154158,10:34.4,-0.0539708
10:34.4,0.523269,10:34.4,0.0999463,10:34.4,-0.312257
10:34.4,0.505974,10:34.4,0.116544,10:34.4,-0.347217
10:34.4,0.142695,10:34.4,0.222194,10:34.4,-0.351712
10:34.4,-0.254457,10:34.4,0.18827,10:34.4,-0.357749
10:34.4,-0.368038,10:34.4,0.0937009,10:34.4,-0.202885
10:34.4,-0.695394,10:34.4,0.110086,10:34.4,-0.0732398
10:34.4,-0.758096,10:34.4,0.179076,10:34.4,-0.026145
10:34.4,-0.32275,10:34.4,0.12535,10:34.4,0.091399
10:34.4,0.000793934,10:34.4,0.0655949,10:34.4,0.0928831
10:34.4,0.165756,10:34.4,0.121008,10:34.4,-0.0332785
10:34.4,0.29976,10:34.4,0.0989532,10:34.4,-0.049783
10:34.4,0.371978,10:34.4,0.0485706,10:34.4,-0.138977
10:34.4,0.270824,10:34.4,0.109804,10:34.4,-0.350621
10:34.4,0.013746,10:34.4,0.18669,10:34.4,-0.406241
