时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
13:30.5,-1.06756,13:30.5,-0.100831,13:30.5,-0.279485
13:30.5,-1.27763,13:30.5,-0.0721419,13:30.5,-0.349437
13:30.5,-0.985452,13:30.5,0.044322,13:30.5,-0.386528
13:30.5,-0.418119,13:30.5,0.280575,13:30.5,-0.341215
13:30.5,0.185413,13:30.5,0.41548,13:30.5,-0.241327
13:30.5,0.692034,13:30.5,0.39153,13:30.5,-0.0373542
13:30.5,1.04194,13:30.5,0.369322,13:30.5,0.240669
13:30.5,1.03304,13:30.5,0.276787,13:30.5,0.372313
13:30.5,0.967803,13:30.5,0.0652397,13:30.5,0.366002
13:30.5,0.5595,13:30.5,-0.120612,13:30.5,0.329545
13:30.5,-0.144701,13:30.5,-0.243685,13:30.5,0.22967
13:30.5,-0.525939,13:30.5,-0.364677,13:30.5,0.110371
13:30.5,-0.89223,13:30.5,-0.421546,13:30.5,0.0215244
13:30.5,-0.965313,13:30.5,-0.324905,13:30.5,-0.0735748
13:30.5,-0.742486,13:30.5,-0.13072,13:30.5,-0.136201
13:30.6,-0.476552,13:30.6,0.0588214,13:30.6,-0.185748
13:30.6,0.141037,13:30.6,0.268149,13:30.6,-0.236143
13:30.6,0.616534,13:30.6,0.547972,13:30.6,-0.18224
13:30.6,0.785835,13:30.6,0.65469,13:30.6,-0.0494754
13:30.6,1.05946,13:30.6,0.557253,13:30.6,0.0621915
13:30.6,1.13056,13:30.6,0.378439,13:30.6,0.150325
13:30.6,0.65411,13:30.6,0.219989,13:30.6,0.223006
13:30.6,0.278773,13:30.6,-0.00148416,13:30.6,0.196385
13:30.6,-0.067904,13:30.6,-0.247411,13:30.6,0.128741
13:30.6,-0.275797,13:30.6,-0.411651,13:30.6,0.0618744
13:30.6,-0.30969,13:30.6,-0.492489,13:30.6,-0.0107765
13:30.6,-0.443083,13:30.6,-0.444766,13:30.6,-0.0729334
