时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
12:56.8,0.334066,12:56.8,-0.200462,12:56.8,0.0537276
12:56.8,0.500076,12:56.8,-0.13955,12:56.8,0.0947905
12:56.8,0.682943,12:56.8,0.0207829,12:56.8,0.0530744
12:56.8,0.523729,12:56.8,0.123061,12:56.8,-0.0771177
12:56.8,0.292245,12:56.8,0.172321,12:56.8,-0.0956666
12:56.8,0.156462,12:56.8,0.362781,12:56.8,-0.090965
12:56.8,-0.0949061,12:56.8,0.513191,12:56.8,-0.153604
12:56.8,-0.456145,12:56.8,0.43705,12:56.8,-0.113103
12:56.8,-0.681757,12:56.8,0.270315,12:56.8,-0.0279069
12:56.8,-0.630286,12:56.8,0.213038,12:56.8,-0.000872612
12:56.8,-0.393907,12:56.8,0.103022,12:56.8,0.113312
12:56.8,-0.314018,12:56.8,-0.091269,12:56.8,0.156798
12:56.8,-0.200951,12:56.8,-0.241343,12:56.8,0.0371885
12:56.8,0.165068,12:56.8,-0.22742,12:56.8,0.0330615
12:56.8,0.393062,12:56.8,-0.193683,12:56.8,0.0398564
12:56.8,0.615501,12:56.8,-0.238163,12:56.8,-0.155272
12:56.8,0.420907,12:56.8,-0.203024,12:56.8,-0.259527
12:56.8,0.115365,12:56.8,-0.0435507,12:56.8,-0.269423
12:56.8,0.0613427,12:56.8,0.0555122,12:56.8,-0.39682
12:56.8,-0.218108,12:56.8,0.112256,12:56.8,-0.417736
12:56.8,-0.291913,12:56.8,0.175476,12:56.8,-0.322274
12:56.8,-0.250367,12:56.8,0.150234,12:56.8,-0.343454
12:56.8,-0.412431,12:56.8,-0.00600219,12:56.8,-0.258492
12:56.8,-0.175916,12:56.8,-0.12723,12:56.8,-0.0407958
12:56.8,0.111802,12:56.8,-0.193546,12:56.8,0.0706625
12:56.8,0.273855,12:56.8,-0.208642,12:56.8,0.203966
12:56.8,0.431747,12:56.8,-0.149587,12:56.8,0.289103
12:56.8,0.368178,12:56.8,-0.0755763,12:56.8,0.232108
12:56.8,0.226592,12:56.8,-0.0051105,12:56.8,0.256326
12:56.8,0.00191569,12:56.8,0.196859,12:56.8,0.25534
12:56.8,-0.152788,12:56.8,0.462658,12:56.8,-0.0170362
12:56.8,-0.160027,12:56.8,0.530084,12:56.8,-0.192041
12:56.8,-0.152018,12:56.8,0.497812,12:56.8,-0.197487
12:56.8,0.232728,12:56.8,0.478219,12:56.8,-0.357031
12:56.8,0.694885,12:56.8,0.321708,12:56.8,-0.399719
12:56.8,0.657898,12:56.8,-0.0274873,12:56.8,-0.249161
12:56.8,0.617893,12:56.8,-0.356442,12:56.8,-0.172691
12:56.8,0.734149,12:56.8,-0.480057,12:56.8,-0.0849247
12:56.8,0.351394,12:56.8,-0.54974,12:56.8,0.0704825
12:56.8,-0.125197,12:56.8,-0.561163,12:56.8,0.0992537
12:56.8,-0.282649,12:56.8,-0.429018,12:56.8,0.134269
12:56.8,-0.477372,12:56.8,-0.0941932,12:56.8,0.1862
12:56.8,-0.459017,12:56.8,0.23837,12:56.8,0.0466466
12:56.8,-0.0901568,12:56.8,0.463523,12:56.8,-0.0331068
12:56.8,-0.0760746,12:56.8,0.67045,12:56.8,-0.04444
12:56.8,0.113549,12:56.8,0.830225,12:56.8,-0.194503
12:56.8,0.442914,12:56.8,0.704397,12:56.8,-0.278188
12:56.8,0.393358,12:56.8,0.39551,12:56.8,-0.153316
12:56.8,0.299418,12:56.8,0.146587,12:56.8,-0.111861
12:56.8,0.229534,12:56.8,-0.172497,12:56.8,-0.0598693
12:56.8,-0.123219,12:56.8,-0.539668,12:56.8,0.144289
12:56.8,-0.384893,12:56.8,-0.720907,12:56.8,0.239742
12:56.8,-0.50947,12:56.8,-0.701026,12:56.8,0.313112
12:56.8,-0.538491,12:56.8,-0.563809,12:56.8,0.402446
12:56.8,-0.264794,12:56.8,-0.308812,12:56.8,0.33533
12:56.8,-0.109445,12:56.8,0.035584,12:56.8,0.254422
12:56.8,-0.108898,12:56.8,0.284333,12:56.8,0.194265
12:56.8,0.109169,12:56.8,0.508307,12:56.8,-0.0621212
12:56.8,0.318575,12:56.8,0.606353,12:56.8,-0.334268
12:56.8,0.355792,12:56.8,0.512837,12:56.8,-0.405579
12:56.8,0.37828,12:56.8,0.258309,12:56.8,-0.487142
12:56.8,0.398463,12:56.8,-0.0431049,12:56.8,-0.528482
12:56.8,0.27259,12:56.8,-0.325168,12:56.8,-0.380259
12:56.8,0.17628,12:56.8,-0.522927,12:56.8,-0.137203
12:56.8,0.0121105,12:56.8,-0.622191,12:56.8,0.077467
12:56.8,-0.29171,12:56.8,-0.573546,12:56.8,0.269526
12:56.8,-0.444824,12:56.8,-0.365094,12:56.8,0.39444
12:56.8,-0.57073,12:56.8,-0.119647,12:56.8,0.434216
12:56.8,-0.53543,12:56.8,0.132693,12:56.8,0.395882
12:56.8,-0.291945,12:56.8,0.403473,12:56.8,0.230573
