时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
13:13.7,1.28983,13:13.7,-0.302411,13:13.7,-0.456338
13:13.7,0.756068,13:13.7,-0.336672,13:13.7,-0.214149
13:13.7,0.0505328,13:13.7,-0.280119,13:13.7,0.0655544
13:13.7,-0.675291,13:13.7,-0.164934,13:13.7,0.321476
13:13.7,-1.35471,13:13.7,-0.0118375,13:13.7,0.502306
13:13.7,-1.60652,13:13.7,0.156016,13:13.7,0.510119
13:13.7,-1.40231,13:13.7,0.214633,13:13.7,0.454584
13:13.7,-1.02099,13:13.7,0.271772,13:13.7,0.310556
13:13.7,-0.20293,13:13.7,0.355778,13:13.7,-0.00555515
13:13.7,0.576385,13:13.7,0.303884,13:13.7,-0.275395
13:13.7,0.916854,13:13.7,0.105759,13:13.7,-0.374931
13:13.7,1.09171,13:13.7,-0.0022769,13:13.7,-0.499971
13:13.7,0.899045,13:13.7,-0.00804186,13:13.7,-0.516623
13:13.7,0.406892,13:13.7,-0.0783932,13:13.7,-0.285861
13:13.7,-0.187124,13:13.7,-0.124812,13:13.7,-0.0391114
13:13.7,-0.760889,13:13.7,-0.0150549,13:13.7,0.19624
13:13.7,-1.1036,13:13.7,0.0239444,13:13.7,0.387883
13:13.7,-1.21999,13:13.7,-0.00041604,13:13.7,0.39688
13:13.7,-0.86082,13:13.7,0.0212514,13:13.7,0.323211
13:13.7,-0.299373,13:13.7,0.116448,13:13.7,0.183483
13:13.7,0.0678957,13:13.7,0.00131607,13:13.7,-0.154368
13:13.7,0.536536,13:13.7,-0.195259,13:13.7,-0.369575
13:13.7,0.816076,13:13.7,-0.305773,13:13.7,-0.437862
13:13.7,0.623993,13:13.7,-0.295262,13:13.7,-0.626446
13:13.7,0.359923,13:13.7,-0.340811,13:13.7,-0.62425
13:13.7,-0.00535369,13:13.7,-0.367301,13:13.7,-0.320934
13:13.7,-0.449671,13:13.7,-0.282805,13:13.7,-0.120859
13:13.7,-0.66873,13:13.7,-0.132509,13:13.7,0.0801682
13:13.7,-0.554703,13:13.7,-0.0220799,13:13.7,0.387108
13:13.7,-0.317287,13:13.7,0.03811,13:13.7,0.472509
13:13.7,-0.0973451,13:13.7,0.0801337,13:13.7,0.455176
13:13.7,0.0964522,13:13.7,0.108434,13:13.7,0.447775
13:13.7,0.139418,13:13.7,0.15594,13:13.7,0.161135
13:13.7,0.0382471,13:13.7,0.129144,13:13.7,-0.119087
13:13.7,-0.0658607,13:13.7,-0.0301564,13:13.7,-0.207632
13:13.7,-0.279682,13:13.7,-0.131102,13:13.7,-0.425785
13:13.7,-0.277214,13:13.7,-0.166342,13:13.7,-0.525767
13:13.7,-0.211792,13:13.7,-0.198567,13:13.7,-0.300071
13:13.7,-0.200673,13:13.7,-0.209293,13:13.7,-0.196748
13:13.7,-0.126102,13:13.7,-0.124991,13:13.7,-0.0804687
13:13.7,-0.0446033,13:13.7,-0.0767684,13:13.7,0.232432
13:13.7,0.162582,13:13.7,-0.0348747,13:13.7,0.330722
13:13.7,0.392127,13:13.7,0.0739789,13:13.7,0.332687
13:13.7,0.247141,13:13.7,0.162867,13:13.7,0.365614
13:13.7,0.104152,13:13.7,0.0537038,13:13.7,0.133843
13:13.7,-0.226479,13:13.7,-0.106378,13:13.7,-0.0743151
13:13.7,-0.535523,13:13.7,-0.126458,13:13.7,-0.0625622
13:13.7,-0.414956,13:13.7,-0.177524,13:13.7,-0.222089
13:13.7,-0.429147,13:13.7,-0.26875,13:13.7,-0.339983
13:13.7,-0.407629,13:13.7,-0.285708,13:13.7,-0.136272
13:13.7,-0.137,13:13.7,-0.167648,13:13.7,-0.0605249
13:13.7,-0.0286317,13:13.7,-0.0704086,13:13.7,-0.0268567
13:13.7,0.125048,13:13.7,0.021919,13:13.7,0.247902
13:13.7,0.299999,13:13.7,0.20305,13:13.7,0.311489
13:13.7,0.226811,13:13.7,0.264828,13:13.7,0.230862
13:13.7,0.101151,13:13.7,0.166532,13:13.7,0.245292
13:13.7,0.0554669,13:13.7,0.116549,13:13.7,0.11165
13:13.7,0.0300586,13:13.7,0.121788,13:13.7,0.0355303
13:13.7,-0.0287151,13:13.7,-0.0343978,13:13.7,0.0799191
13:13.7,-0.0192559,13:13.7,-0.180236,13:13.7,-0.0733149
13:13.7,0.0832331,13:13.7,-0.117483,13:13.7,-0.138972
13:13.7,0.160772,13:13.7,-0.0650382,13:13.7,0.023222
13:13.7,0.166229,13:13.7,-0.0724006,13:13.7,0.00172138
13:13.7,0.0141716,13:13.7,-0.0332952,13:13.7,-0.0598991
13:13.7,-0.17766,13:13.7,0.135485,13:13.7,0.040741
13:13.7,-0.249594,13:13.7,0.248996,13:13.7,-0.0234318
13:13.7,-0.234191,13:13.7,0.287318,13:13.7,-0.117238
13:13.7,-0.203643,13:13.7,0.271399,13:13.7,-0.0519824
13:13.7,-0.172672,13:13.7,0.288227,13:13.7,-0.132625
13:13.7,-0.00959396,13:13.7,0.235664,13:13.7,-0.218595
13:13.7,0.206254,13:13.7,0.0475061,13:13.7,-0.121466
13:13.7,0.289718,13:13.7,-0.132066,13:13.7,-0.0862122
13:13.7,0.315704,13:13.7,-0.183989,13:13.7,-0.0276899
13:13.7,0.326191,13:13.7,-0.234269,13:13.7,0.137477
13:13.7,0.441704,13:13.7,-0.320171,13:13.7,0.147301
13:13.7,0.474999,13:13.7,-0.361474,13:13.7,0.0961101
13:13.7,0.404898,13:13.7,-0.275804,13:13.7,0.178185
13:13.7,0.403421,13:13.7,-0.160488,13:13.7,0.115409
13:13.7,0.178624,13:13.7,-0.1007,13:13.7,-0.0720561
13:13.7,0.0444043,13:13.7,-0.0313997,13:13.7,-0.161748
13:13.7,0.107725,13:13.7,0.137584,13:13.7,-0.248076
13:13.7,0.0760639,13:13.7,0.136755,13:13.7,-0.333297
13:13.7,-0.0195158,13:13.7,-0.0296104,13:13.7,-0.326147
13:13.7,0.00858188,13:13.7,-0.116969,13:13.7,-0.338275
13:13.7,0.0816095,13:13.7,-0.0471592,13:13.7,-0.30196
13:13.7,0.0904214,13:13.7,-0.102597,13:13.7,-0.125959
13:13.7,0.153631,13:13.7,-0.175865,13:13.7,-0.0429451
13:13.7,0.191932,13:13.7,-0.0930274,13:13.7,-0.0391412
13:13.7,0.137675,13:13.7,0.0601315,13:13.7,0.0419641
13:13.7,0.172774,13:13.7,0.148979,13:13.7,0.0508857
13:13.7,0.218176,13:13.7,0.249712,13:13.7,-0.0271034
13:13.7,0.244597,13:13.7,0.339723,13:13.7,-0.0613606
13:13.7,0.198206,13:13.7,0.379109,13:13.7,-0.0791347
13:13.7,0.0681221,13:13.7,0.348829,13:13.7,-0.167615
13:13.7,0.157815,13:13.7,0.268918,13:13.7,-0.211314
13:13.7,0.16107,13:13.7,0.149403,13:13.7,-0.155548
13:13.7,0.256901,13:13.7,0.0231993,13:13.7,-0.128524
13:13.7,0.445533,13:13.7,-0.146855,13:13.7,-0.114548
13:13.7,0.31754,13:13.7,-0.274278,13:13.7,0.0274181
13:13.7,0.17019,13:13.7,-0.298538,13:13.7,0.135182
13:13.7,0.064764,13:13.7,-0.253578,13:13.7,0.154662
13:13.7,-0.160712,13:13.7,-0.194278,13:13.7,0.178221
13:13.7,-0.159228,13:13.7,-0.129712,13:13.7,0.101101
13:13.7,-0.245651,13:13.7,-0.00150204,13:13.7,-0.0913715
13:13.7,-0.228288,13:13.7,0.165298,13:13.7,-0.2042
13:13.7,0.0547552,13:13.7,0.287496,13:13.7,-0.241011
13:13.7,0.0623691,13:13.7,0.293694,13:13.7,-0.326056
13:13.7,0.000389814,13:13.7,0.260712,13:13.7,-0.316241
13:13.7,0.0517845,13:13.7,0.227497,13:13.7,-0.236459
13:13.7,-0.0699091,13:13.7,0.121789,13:13.7,-0.124103
13:13.7,-0.0249851,13:13.7,-0.00136375,13:13.7,0.103415
13:13.7,0.0545061,13:13.7,-0.0134814,13:13.7,0.247352
13:13.7,-0.0891721,13:13.7,-0.006392,13:13.7,0.278823
13:13.7,-0.145541,13:13.7,-0.0527453,13:13.7,0.376461
13:13.7,0.12103,13:13.7,-0.0811219,13:13.7,0.341591
13:13.7,0.30279,13:13.7,0.0724781,13:13.7,0.191252
13:13.7,0.266211,13:13.7,0.200506,13:13.7,0.193683
13:13.7,0.135775,13:13.7,0.151953,13:13.7,0.134625
13:13.7,-0.124638,13:13.7,0.0720716,13:13.7,-0.0846469
13:13.7,-0.124496,13:13.7,0.114645,13:13.7,-0.0943053
13:13.7,-0.148081,13:13.7,0.11199,13:13.7,-0.0388432
13:13.7,-0.334152,13:13.7,0.00226498,13:13.7,-0.130296
13:13.7,-0.183098,13:13.7,-0.133969,13:13.7,-0.0433648
13:13.7,-0.229591,13:13.7,-0.156499,13:13.7,0.0669396
13:13.7,-0.230724,13:13.7,-0.145802,13:13.7,0.00304818
13:13.7,0.0769651,13:13.7,-0.117785,13:13.7,0.153744
13:13.7,0.0325942,13:13.7,-0.0397146,13:13.7,0.297986
13:13.7,0.0218868,13:13.7,0.0829053,13:13.7,0.167364
13:13.7,0.0402844,13:13.7,0.15394,13:13.7,0.207446
13:13.7,-0.118746,13:13.7,0.261755,13:13.7,0.233879
13:13.7,-0.0611341,13:13.7,0.407807,13:13.7,0.0108576
13:13.7,0.0198328,13:13.7,0.435379,13:13.7,-0.114127
13:13.7,0.0505877,13:13.7,0.338997,13:13.7,-0.244595
13:13.7,0.210525,13:13.7,0.253874,13:13.7,-0.472641
13:13.7,0.295892,13:13.7,0.158473,13:13.7,-0.422361
13:13.7,0.278742,13:13.7,0.0372732,13:13.7,-0.298167
13:13.7,0.211178,13:13.7,-0.0981259,13:13.7,-0.305779
13:13.8,0.0265431,13:13.8,-0.214388,13:13.8,-0.0792825
13:13.8,-0.144345,13:13.8,-0.291802,13:13.8,0.165385
13:13.8,-0.221826,13:13.8,-0.250428,13:13.8,0.141066
13:13.8,-0.440029,13:13.8,-0.20887,13:13.8,0.229144
13:13.8,-0.391717,13:13.8,-0.177022,13:13.8,0.274234
13:13.8,-0.148555,13:13.8,-0.140983,13:13.8,0.0251389
13:13.8,-0.0492156,13:13.8,-0.044421,13:13.8,-0.0478101
13:13.8,0.191566,13:13.8,0.0136435,13:13.8,-0.0772929
13:13.8,0.305266,13:13.8,-0.028826,13:13.8,-0.317242
13:13.8,0.409926,13:13.8,-0.102035,13:13.8,-0.267975
13:13.8,0.441457,13:13.8,-0.135387,13:13.8,-0.0835347
13:13.8,0.00149846,13:13.8,-0.192281,13:13.8,-0.110943
13:13.8,-0.243092,13:13.8,-0.307842,13:13.8,-0.0257385
13:13.8,-0.25444,13:13.8,-0.318,13:13.8,0.118057
13:13.8,-0.490832,13:13.8,-0.246783,13:13.8,0.0582933
13:13.8,-0.429788,13:13.8,-0.264242,13:13.8,0.0939214
13:13.8,-0.140702,13:13.8,-0.252693,13:13.8,0.113373
13:13.8,0.256425,13:13.8,-0.0917947,13:13.8,-0.115755
13:13.8,0.554345,13:13.8,-0.0197136,13:13.8,-0.22594
13:13.8,0.512409,13:13.8,-0.0379848,13:13.8,-0.214387
13:13.8,0.493486,13:13.8,0.0538766,13:13.8,-0.307809
13:13.8,0.612332,13:13.8,0.113658,13:13.8,-0.276445
13:13.8,0.446428,13:13.8,0.0439751,13:13.8,-0.181065
13:13.8,0.149385,13:13.8,0.0150859,13:13.8,-0.196095
13:13.8,-0.207739,13:13.8,0.0269282,13:13.8,-0.0402391
13:13.8,-0.465081,13:13.8,-0.124521,13:13.8,0.167719
13:13.8,-0.460459,13:13.8,-0.205097,13:13.8,0.149549
13:13.8,-0.454922,13:13.8,-0.171877,13:13.8,0.159966
13:13.8,-0.449065,13:13.8,-0.208886,13:13.8,0.229743
13:13.8,-0.272474,13:13.8,-0.306709,13:13.8,0.182854
13:13.8,-0.123377,13:13.8,-0.273435,13:13.8,0.139971
13:13.8,-0.0320566,13:13.8,-0.10942,13:13.8,0.145204
13:13.8,0.124886,13:13.8,-0.0333369,13:13.8,0.0544405
13:13.8,0.0728571,13:13.8,-0.00143886,13:13.8,0.0772798
13:13.8,-0.176301,13:13.8,0.145533,13:13.8,0.217268
13:13.8,-0.189298,13:13.8,0.25269,13:13.8,0.200198
13:13.8,-0.216479,13:13.8,0.235252,13:13.8,0.161028
13:13.8,-0.29835,13:13.8,0.269496,13:13.8,0.202398
13:13.8,-0.242782,13:13.8,0.352535,13:13.8,0.193973
13:13.8,-0.141766,13:13.8,0.229716,13:13.8,0.0992405
13:13.8,0.175802,13:13.8,0.0248265,13:13.8,0.0332546
13:13.8,0.194542,13:13.8,0.000187159,13:13.8,-0.0185764
13:13.8,0.115168,13:13.8,-0.0599325,13:13.8,-0.103706
13:13.8,0.113637,13:13.8,-0.278795,13:13.8,-0.134212
13:13.8,-0.155851,13:13.8,-0.338179,13:13.8,-0.0865901
13:13.8,-0.270637,13:13.8,-0.243586,13:13.8,-0.0247717
13:13.8,-0.290674,13:13.8,-0.191011,13:13.8,0.0853014
13:13.8,-0.45105,13:13.8,-0.0586975,13:13.8,0.24336
13:13.8,-0.387419,13:13.8,0.14055,13:13.8,0.285615
13:13.8,-0.225486,13:13.8,0.299019,13:13.8,0.317898
13:13.8,0.0312853,13:13.8,0.391603,13:13.8,0.350693
13:13.8,0.313442,13:13.8,0.473051,13:13.8,0.232923
13:13.8,0.40337,13:13.8,0.426297,13:13.8,0.149235
13:13.8,0.496372,13:13.8,0.18575,13:13.8,0.109546
13:13.8,0.377665,13:13.8,-0.00221372,13:13.8,-0.046165
13:13.8,0.0321853,13:13.8,-0.135628,13:13.8,-0.133077
13:13.8,-0.0760984,13:13.8,-0.268912,13:13.8,-0.0638461
13:13.8,-0.195801,13:13.8,-0.35226,13:13.8,-0.106688
13:13.8,-0.494738,13:13.8,-0.308642,13:13.8,-0.127674
13:13.8,-0.439764,13:13.8,-0.202235,13:13.8,-0.0123274
13:13.8,-0.145428,13:13.8,-0.068121,13:13.8,0.0103736
13:13.8,-0.189729,13:13.8,0.0821865,13:13.8,0.0492156
13:13.8,-0.132698,13:13.8,0.228688,13:13.8,0.144472
13:13.8,-0.0143313,13:13.8,0.238186,13:13.8,0.0526416
13:13.8,0.00573754,13:13.8,0.170424,13:13.8,0.00724316
13:13.8,0.0544667,13:13.8,0.133202,13:13.8,0.105034
13:13.8,-0.0544465,13:13.8,0.0248468,13:13.8,-0.00426888
13:13.8,-0.0145733,13:13.8,-0.143452,13:13.8,-0.134397
13:13.8,0.165596,13:13.8,-0.192969,13:13.8,-0.0966716
13:13.8,0.292532,13:13.8,-0.133855,13:13.8,-0.128379
13:13.8,0.293415,13:13.8,-0.157378,13:13.8,-0.12813
13:13.8,0.256834,13:13.8,-0.18541,13:13.8,0.00588059
13:13.8,0.180153,13:13.8,-0.0174022,13:13.8,-0.00439763
13:13.8,0.0857091,13:13.8,0.112833,13:13.8,-0.0770962
13:13.8,-0.0683153,13:13.8,0.140507,13:13.8,-0.0214219
13:13.8,-0.310704,13:13.8,0.18414,13:13.8,-0.0849473
13:13.8,-0.473555,13:13.8,0.211091,13:13.8,-0.172367
13:13.8,-0.400305,13:13.8,0.089072,13:13.8,-0.144002
13:13.8,-0.334353,13:13.8,0.00768304,13:13.8,-0.219687
13:13.8,-0.289935,13:13.8,-0.0465941,13:13.8,-0.229859
13:13.8,-0.0925732,13:13.8,-0.20941,13:13.8,-0.0895691
13:13.8,0.182312,13:13.8,-0.395976,13:13.8,-0.0195491
13:13.8,0.457922,13:13.8,-0.407436,13:13.8,0.0745845
13:13.8,0.619938,13:13.8,-0.343573,13:13.8,0.192246
13:13.8,0.643063,13:13.8,-0.279671,13:13.8,0.0888479
13:13.8,0.478376,13:13.8,-0.185665,13:13.8,-0.0447559
13:13.8,0.313499,13:13.8,-0.0546062,13:13.8,-0.0898206
13:13.8,0.230846,13:13.8,0.11167,13:13.8,-0.272537
13:13.8,0.00763893,13:13.8,0.237827,13:13.8,-0.386883
13:13.8,-0.289043,13:13.8,0.229836,13:13.8,-0.293082
13:13.8,-0.3906,13:13.8,0.160736,13:13.8,-0.217483
13:13.8,-0.39251,13:13.8,0.0882387,13:13.8,-0.0992799
13:13.8,-0.156083,13:13.8,0.084672,13:13.8,0.145999
13:13.8,0.111129,13:13.8,0.0485611,13:13.8,0.270201
13:13.8,0.190048,13:13.8,-0.046984,13:13.8,0.338731
13:13.8,0.563478,13:13.8,-0.139599,13:13.8,0.429164
13:13.8,0.756551,13:13.8,-0.0351834,13:13.8,0.339326
13:13.8,0.686862,13:13.8,0.0999725,13:13.8,0.161662
13:13.8,0.582007,13:13.8,0.0638175,13:13.8,0.0372446
13:13.8,0.183629,13:13.8,0.0781012,13:13.8,-0.119981
13:13.8,-0.0418925,13:13.8,0.145447,13:13.8,-0.224864
13:13.8,-0.316978,13:13.8,0.058881,13:13.8,-0.19601
13:13.8,-0.732911,13:13.8,-0.0750065,13:13.8,-0.136126
13:13.8,-0.800393,13:13.8,-0.0818241,13:13.8,0.000596046
13:13.8,-0.757791,13:13.8,-0.129999,13:13.8,0.143013
13:13.8,-0.526321,13:13.8,-0.204096,13:13.8,0.204835
13:13.8,-0.114976,13:13.8,-0.171887,13:13.8,0.325693
13:13.8,0.243752,13:13.8,-0.0818229,13:13.8,0.361378
13:13.8,0.658606,13:13.8,0.0142598,13:13.8,0.256364
13:13.8,0.910825,13:13.8,0.0781953,13:13.8,0.184317
13:13.8,0.845822,13:13.8,0.170439,13:13.8,0.103153
13:13.8,0.823381,13:13.8,0.257676,13:13.8,-0.0590885
13:13.8,0.822906,13:13.8,0.29512,13:13.8,-0.128037
13:13.8,0.655031,13:13.8,0.205617,13:13.8,-0.060581
13:13.8,0.386531,13:13.8,0.164313,13:13.8,-0.0137746
13:13.8,0.627419,13:13.8,0.13914,13:13.8,0.0648451
13:13.8,0.981171,13:13.8,0.00830889,13:13.8,0.166125
13:13.8,1.13949,13:13.8,-0.164994,13:13.8,0.23074
13:13.8,1.67241,13:13.8,-0.217884,13:13.8,0.267806
13:13.8,2.18465,13:13.8,-0.179373,13:13.8,0.21628
13:13.8,2.38751,13:13.8,-0.109483,13:13.8,0.0706434
13:13.8,2.4834,13:13.8,-0.0410068,13:13.8,-0.0608134
13:13.8,2.54622,13:13.8,0.0501013,13:13.8,-0.135181
13:13.8,2.48098,13:13.8,0.205197,13:13.8,-0.186394
13:13.8,2.48045,13:13.8,0.358813,13:13.8,-0.174661
13:13.8,2.60543,13:13.8,0.347204,13:13.8,-0.138056
13:13.8,2.62095,13:13.8,0.243653,13:13.8,-0.0286841
13:13.8,2.73485,13:13.8,0.182569,13:13.8,0.165868
13:13.8,3.01429,13:13.8,0.141137,13:13.8,0.298711
13:13.8,3.00782,13:13.8,-0.0059998,13:13.8,0.322094
13:13.8,2.95941,13:13.8,-0.0949883,13:13.8,0.298232
13:13.8,2.89939,13:13.8,-0.16384,13:13.8,0.230955
13:13.8,2.87645,13:13.8,-0.211202,13:13.8,0.118109
13:13.8,2.46481,13:13.8,-0.1709,13:13.8,-0.00151157
13:13.8,1.51985,13:13.8,-0.0551319,13:13.8,-0.136012
13:13.8,0.565685,13:13.8,0.0388372,13:13.8,-0.219933
13:13.8,-0.447632,13:13.8,0.0751197,13:13.8,-0.209744
13:13.8,-1.3803,13:13.8,0.131364,13:13.8,-0.16616
13:13.8,-1.78348,13:13.8,0.183847,13:13.8,-0.0882173
13:13.8,-1.46335,13:13.8,0.150307,13:13.8,0.0144708
13:13.8,-1.01171,13:13.8,0.0955546,13:13.8,0.0896871
13:13.8,-0.361966,13:13.8,-0.00201464,13:13.8,0.143865
13:13.8,0.662068,13:13.8,-0.153521,13:13.8,0.146031
13:13.8,1.042,13:13.8,-0.331831,13:13.8,0.0773525
13:13.8,1.0121,13:13.8,-0.439744,13:13.8,0.0351465
13:13.8,0.693628,13:13.8,-0.48288,13:13.8,-0.036912
13:13.8,-0.156336,13:13.8,-0.449973,13:13.8,-0.151943
13:13.8,-0.924585,13:13.8,-0.347239,13:13.8,-0.0902367
13:13.8,-1.43262,13:13.8,-0.122622,13:13.8,-0.0156033
13:13.8,-1.76574,13:13.8,0.104399,13:13.8,-0.0336027
13:13.8,-1.64895,13:13.8,0.256863,13:13.8,0.0851822
13:13.8,-1.17589,13:13.8,0.374653,13:13.8,0.274882
13:13.8,-0.383763,13:13.8,0.446064,13:13.8,0.291909
13:13.8,0.472314,13:13.8,0.410225,13:13.8,0.259237
13:13.8,1.04098,13:13.8,0.282162,13:13.8,0.241779
13:13.8,1.28991,13:13.8,0.166825,13:13.8,0.109985
13:13.8,1.05105,13:13.8,0.0249672,13:13.8,-0.0393975
13:13.8,0.448735,13:13.8,-0.117701,13:13.8,-0.190915
13:13.8,-0.273994,13:13.8,-0.164907,13:13.8,-0.314684
13:13.8,-0.946448,13:13.8,-0.151832,13:13.8,-0.338808
13:13.8,-1.49324,13:13.8,-0.0956929,13:13.8,-0.336065
13:13.8,-1.38333,13:13.8,0.0103307,13:13.8,-0.242909
13:13.8,-0.834322,13:13.8,0.0836456,13:13.8,0.00752807
13:13.8,-0.454212,13:13.8,0.0631452,13:13.8,0.154825
13:13.8,0.096997,13:13.8,0.0959933,13:13.8,0.215447
13:13.8,0.635527,13:13.8,0.124495,13:13.8,0.349652
13:13.8,0.84208,13:13.8,0.0510907,13:13.8,0.28778
13:13.8,0.902805,13:13.8,-0.0299454,13:13.8,0.10479
13:13.8,0.417823,13:13.8,-0.0798047,13:13.8,0.0347018
13:13.8,-0.183885,13:13.8,-0.12037,13:13.8,-0.123924
13:13.8,-0.550807,13:13.8,-0.199111,13:13.8,-0.360966
13:13.8,-1.04294,13:13.8,-0.207247,13:13.8,-0.365144
13:13.8,-1.29996,13:13.8,-0.148901,13:13.8,-0.316885
13:13.8,-1.42832,13:13.8,-0.0875247,13:13.8,-0.31858
13:13.8,-1.53694,13:13.8,-0.0553274,13:13.8,-0.130459
13:13.8,-1.1025,13:13.8,0.0247431,13:13.8,0.0148582
13:13.8,-0.649065,13:13.8,0.159372,13:13.8,0.0683343
13:13.8,-0.393646,13:13.8,0.212703,13:13.8,0.229174
13:13.8,-0.0798583,13:13.8,0.211192,13:13.8,0.278307
13:13.8,-0.00767946,13:13.8,0.193672,13:13.8,0.146416
13:13.8,0.209432,13:13.8,0.164745,13:13.8,0.11284
13:13.8,0.2692,13:13.8,0.117991,13:13.8,0.061785
13:13.8,-0.342238,13:13.8,0.0730217,13:13.8,-0.0303626
13:13.8,-0.716406,13:13.8,-0.00171781,13:13.8,0.00566483
13:13.8,-0.783546,13:13.8,-0.0874472,13:13.8,-0.0354278
13:13.8,-0.949043,13:13.8,-0.0746942,13:13.8,-0.0418711
13:13.8,-1.04663,13:13.8,-0.0319386,13:13.8,0.153269
13:13.8,-0.819999,13:13.8,-0.0194931,13:13.8,0.243268
13:13.8,-0.646822,13:13.8,-0.0375581,13:13.8,0.260421
13:13.8,-0.480441,13:13.8,-0.00649571,13:13.8,0.405205
13:13.8,-0.2038,13:13.8,0.046128,13:13.8,0.374422
13:13.8,-0.0398278,13:13.8,0.0747395,13:13.8,0.204163
13:13.8,0.148205,13:13.8,0.0503993,13:13.8,0.214415
13:13.8,-0.0552821,13:13.8,0.0298071,13:13.8,0.103029
13:13.8,-0.46088,13:13.8,0.0318348,13:13.8,-0.126393
13:13.8,-0.558808,13:13.8,0.0220633,13:13.8,-0.13006
13:13.8,-0.50652,13:13.8,0.0037241,13:13.8,-0.165271
13:13.8,-0.46452,13:13.8,0.0201237,13:13.8,-0.276918
13:13.8,-0.467569,13:13.8,0.0498736,13:13.8,-0.148746
13:13.8,-0.524188,13:13.8,0.0772786,13:13.8,-0.0350082
13:13.9,-0.459245,13:13.9,0.169759,13:13.9,-0.0324631
13:13.9,-0.44981,13:13.9,0.269325,13:13.9,0.0540268
13:13.9,-0.525594,13:13.9,0.326649,13:13.9,0.0472891
13:13.9,-0.620929,13:13.9,0.386858,13:13.9,-0.0126219
13:13.9,-0.393509,13:13.9,0.396961,13:13.9,0.0611842
13:13.9,-0.0491452,13:13.9,0.409317,13:13.9,0.0622702
13:13.9,0.085007,13:13.9,0.400072,13:13.9,-0.00704646
13:13.9,0.227321,13:13.9,0.259914,13:13.9,0.0506747
13:13.9,0.202196,13:13.9,0.0453842,13:13.9,0.00447273
13:13.9,-0.0611222,13:13.9,-0.0460184,13:13.9,-0.111514
13:13.9,-0.175571,13:13.9,-0.0480413,13:13.9,-0.0301993
13:13.9,-0.341841,13:13.9,-0.192925,13:13.9,-0.0549507
13:13.9,-0.784456,13:13.9,-0.301509,13:13.9,-0.153317
13:13.9,-1.03402,13:13.9,-0.203693,13:13.9,-0.0260353
