时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
12:16.4,0.0522745,12:16.4,-0.0722253,12:16.4,-0.0432301
12:16.4,-0.376462,12:16.4,-0.296736,12:16.4,-0.0226378
12:16.4,-0.51122,12:16.4,-0.464272,12:16.4,0.0675857
12:16.4,-0.612617,12:16.4,-0.509671,12:16.4,0.185312
12:16.4,-0.770227,12:16.4,-0.4124,12:16.4,0.239116
12:16.4,-0.653754,12:16.4,-0.283099,12:16.4,0.313735
12:16.4,-0.356483,12:16.4,-0.151836,12:16.4,0.237378
12:16.4,0.0563526,12:16.4,0.0334811,12:16.4,0.0890231
12:16.4,0.449117,12:16.4,0.259328,12:16.4,0.0865376
12:16.4,0.615621,12:16.4,0.390536,12:16.4,-0.0362098
12:16.4,0.828886,12:16.4,0.408473,12:16.4,-0.224415
12:16.4,0.995637,12:16.4,0.306896,12:16.4,-0.209547
12:16.4,0.740618,12:16.4,0.188309,12:16.4,-0.273021
12:16.4,0.491158,12:16.4,0.0707471,12:16.4,-0.392221
12:16.4,0.306,12:16.4,-0.0403321,12:16.4,-0.252502
12:16.4,0.0478101,12:16.4,-0.169259,12:16.4,-0.108119
12:16.4,-0.139878,12:16.4,-0.252085,12:16.4,-0.0288248
12:16.4,-0.270212,12:16.4,-0.307931,12:16.4,0.08775
12:16.4,-0.412964,12:16.4,-0.280328,12:16.4,0.0579464
12:16.4,-0.325954,12:16.4,-0.152801,12:16.4,-0.0348449
12:16.4,-0.145379,12:16.4,-0.0408137,12:16.4,-0.0359261
12:16.4,0.0442779,12:16.4,0.0253665,12:16.4,-0.213193
12:16.4,0.393904,12:16.4,0.131905,12:16.4,-0.415496
12:16.4,0.439442,12:16.4,0.277917,12:16.4,-0.375947
12:16.4,0.401427,12:16.4,0.346467,12:16.4,-0.390582
12:16.4,0.388831,12:16.4,0.264019,12:16.4,-0.408794
12:16.4,0.131595,12:16.4,0.0765598,12:16.4,-0.244364
12:16.4,-0.111872,12:16.4,-0.0413752,12:16.4,-0.137489
12:16.4,-0.275809,12:16.4,-0.0320995,12:16.4,-0.033412
12:16.4,-0.520966,12:16.4,-0.101409,12:16.4,0.13087
12:16.4,-0.589373,12:16.4,-0.226501,12:16.4,0.0656617
12:16.4,-0.316352,12:16.4,-0.220702,12:16.4,-0.0568879
12:16.4,-0.119224,12:16.4,-0.0838077,12:16.4,-0.0631571
12:16.4,-0.139951,12:16.4,0.00275016,12:16.4,-0.291648
12:16.4,-0.0681758,12:16.4,0.093075,12:16.4,-0.459545
12:16.4,0.054872,12:16.4,0.193311,12:16.4,-0.335093
12:16.4,-0.0448096,12:16.4,0.192176,12:16.4,-0.350784
12:16.4,-0.18677,12:16.4,0.0920713,12:16.4,-0.364914
12:16.4,-0.19628,12:16.4,0.0287902,12:16.4,-0.106021
12:16.4,-0.123028,12:16.4,-0.0248444,12:16.4,0.0462091
12:16.4,-0.00230551,12:16.4,-0.224143,12:16.4,0.111244
12:16.4,0.22544,12:16.4,-0.387073,12:16.4,0.281343
12:16.4,0.282172,12:16.4,-0.431044,12:16.4,0.276191
12:16.4,0.243454,12:16.4,-0.386641,12:16.4,0.183461
12:16.4,0.261713,12:16.4,-0.415313,12:16.4,0.172175
12:16.4,0.0812876,12:16.4,-0.350652,12:16.4,0.0171804
12:16.4,0.0422347,12:16.4,-0.196515,12:16.4,-0.100359
12:16.4,9.66E-05,12:16.4,-0.0173104,12:16.4,-0.0901628
12:16.4,-0.0967252,12:16.4,0.13644,12:16.4,-0.258733
12:16.4,0.0341201,12:16.4,0.22846,12:16.4,-0.378034
12:16.4,0.121711,12:16.4,0.235218,12:16.4,-0.224242
12:16.4,0.34312,12:16.4,0.213386,12:16.4,-0.177959
12:16.4,0.600603,12:16.4,0.140603,12:16.4,-0.136377
12:16.4,0.510356,12:16.4,-0.016979,12:16.4,0.0838351
12:16.4,0.415627,12:16.4,-0.133982,12:16.4,0.145164
12:16.4,0.32205,12:16.4,-0.136749,12:16.4,0.142916
12:16.4,-0.0152075,12:16.4,-0.121521,12:16.4,0.286779
12:16.4,-0.348107,12:16.4,-0.105718,12:16.4,0.276723
12:16.4,-0.397704,12:16.4,-0.0200176,12:16.4,0.203066
12:16.4,-0.236418,12:16.4,0.186121,12:16.4,0.227737
12:16.4,-0.0166535,12:16.4,0.303738,12:16.4,0.10921
12:16.4,0.217083,12:16.4,0.348316,12:16.4,-0.00198245
12:16.4,0.353429,12:16.4,0.422351,12:16.4,0.0576615
12:16.4,0.451796,12:16.4,0.481013,12:16.4,-0.00499606
12:16.4,0.563177,12:16.4,0.260974,12:16.4,-0.0557506
12:16.4,0.298886,12:16.4,-0.0101304,12:16.4,0.0744665
12:16.4,-0.148895,12:16.4,-0.112481,12:16.4,0.0823843
12:16.4,-0.248358,12:16.4,-0.222664,12:16.4,0.05319
12:16.4,-0.367467,12:16.4,-0.458453,12:16.4,0.169924
12:16.4,-0.346955,12:16.4,-0.559924,12:16.4,0.172994
12:16.4,-0.148442,12:16.4,-0.504395,12:16.4,0.191579
12:16.4,-0.0210762,12:16.4,-0.457608,12:16.4,0.369245
12:16.4,0.436045,12:16.4,-0.346694,12:16.4,0.274234
12:16.4,1.04148,12:16.4,-0.0633132,12:16.4,0.0615108
12:16.4,0.966519,12:16.4,0.212786,12:16.4,0.10076
12:16.4,0.712458,12:16.4,0.335852,12:16.4,0.0215101
12:16.4,0.342095,12:16.4,0.363213,12:16.4,-0.154586
12:16.4,-0.0702727,12:16.4,0.367395,12:16.4,-0.0863826
12:16.4,-0.489131,12:16.4,0.255929,12:16.4,-0.10164
12:16.4,-1.01419,12:16.4,0.0315022,12:16.4,-0.192508
12:16.4,-1.10006,12:16.4,-0.235885,12:16.4,-0.00792861
12:16.4,-0.864265,12:16.4,-0.407605,12:16.4,0.102144
12:16.4,-0.549669,12:16.4,-0.47618,12:16.4,0.0794268
12:16.4,-0.205945,12:16.4,-0.446122,12:16.4,0.205957
12:16.4,0.366659,12:16.4,-0.374866,12:16.4,0.19645
12:16.4,0.997431,12:16.4,-0.202653,12:16.4,0.0597262
12:16.4,1.0614,12:16.4,0.071404,12:16.4,0.129305
12:16.4,0.841982,12:16.4,0.314752,12:16.4,0.0576925
12:16.4,0.466559,12:16.4,0.388229,12:16.4,-0.208199
12:16.4,-0.0254464,12:16.4,0.385417,12:16.4,-0.179781
12:16.4,-0.652431,12:16.4,0.336708,12:16.4,-0.171558
12:16.4,-1.10542,12:16.4,0.117038,12:16.4,-0.320054
12:16.4,-1.19157,12:16.4,-0.210181,12:16.4,-0.226606
12:16.4,-0.935024,12:16.4,-0.368147,12:16.4,-0.141699
12:16.4,-0.431122,12:16.4,-0.436705,12:16.4,-0.175278
12:16.4,0.135533,12:16.4,-0.583762,12:16.4,0.0625432
12:16.4,0.804251,12:16.4,-0.628325,12:16.4,0.225356
12:16.4,1.42458,12:16.4,-0.360544,12:16.4,0.100814
12:16.4,1.44624,12:16.4,-0.03739,12:16.4,0.140833
12:16.4,1.21922,12:16.4,0.18002,12:16.4,0.104851
12:16.4,0.830797,12:16.4,0.403769,12:16.4,-0.183449
12:16.4,0.0451779,12:16.4,0.660629,12:16.4,-0.221338
12:16.4,-0.579295,12:16.4,0.699958,12:16.4,-0.208069
12:16.4,-1.03904,12:16.4,0.561006,12:16.4,-0.423409
12:16.4,-1.29082,12:16.4,0.405526,12:16.4,-0.361217
12:16.4,-1.17581,12:16.4,0.198141,12:16.4,-0.207806
12:16.4,-0.705802,12:16.4,-0.152344,12:16.4,-0.223272
12:16.4,-0.125715,12:16.4,-0.477952,12:16.4,-0.0189996
12:16.4,0.380546,12:16.4,-0.644656,12:16.4,0.0802004
12:16.4,0.811659,12:16.4,-0.700884,12:16.4,-0.053364
12:16.4,0.928211,12:16.4,-0.675596,12:16.4,0.0249898
12:16.4,0.672731,12:16.4,-0.510819,12:16.4,0.066216
12:16.4,0.314829,12:16.4,-0.204947,12:16.4,-0.122857
12:16.4,0.00538588,12:16.4,0.0842929,12:16.4,-0.062449
12:16.4,-0.366282,12:16.4,0.332607,12:16.4,0.00193238
12:16.4,-0.801429,12:16.4,0.565436,12:16.4,-0.155182
12:16.4,-0.765399,12:16.4,0.707258,12:16.4,-0.0140846
12:16.4,-0.596206,12:16.4,0.699922,12:16.4,0.149369
12:16.4,-0.32041,12:16.4,0.550429,12:16.4,0.0115466
12:16.4,0.0954139,12:16.4,0.306187,12:16.4,0.0727642
12:16.4,0.351684,12:16.4,0.0349689,12:16.4,0.211877
12:16.4,0.524184,12:16.4,-0.186129,12:16.4,0.120769
12:16.4,0.504738,12:16.4,-0.366195,12:16.4,0.181925
12:16.4,0.219769,12:16.4,-0.457726,12:16.4,0.200372
12:16.4,-0.170014,12:16.4,-0.386766,12:16.4,0.00945449
12:16.4,-0.545223,12:16.4,-0.195647,12:16.4,0.0377822
12:16.4,-0.571386,12:16.4,-0.00954151,12:16.4,0.0299489
12:16.4,-0.402913,12:16.4,0.226352,12:16.4,-0.200729
12:16.4,-0.415603,12:16.4,0.522937,12:16.4,-0.201781
12:16.4,-0.309836,12:16.4,0.789537,12:16.4,-0.172853
12:16.4,-0.0495327,12:16.4,0.855675,12:16.4,-0.366067
12:16.4,0.288959,12:16.4,0.666193,12:16.4,-0.274694
12:16.4,0.428592,12:16.4,0.452875,12:16.4,-0.0793505
12:16.4,0.297427,12:16.4,0.281521,12:16.4,-0.0998127
12:16.4,0.15981,12:16.4,-0.00367641,12:16.4,0.0845838
12:16.4,0.113795,12:16.4,-0.327044,12:16.4,0.29265
12:16.4,0.0594592,12:16.4,-0.466353,12:16.4,0.249593
12:16.4,-0.0176215,12:16.4,-0.536101,12:16.4,0.288966
12:16.4,-0.21122,12:16.4,-0.560613,12:16.4,0.28023
12:16.4,-0.259778,12:16.4,-0.386145,12:16.4,0.068543
12:16.4,0.0634801,12:16.4,-0.100641,12:16.4,0.0447416
12:16.4,0.204496,12:16.4,0.0805092,12:16.4,-0.0112057
12:16.4,0.273479,12:16.4,0.232414,12:16.4,-0.202413
12:16.4,0.507858,12:16.4,0.369399,12:16.4,-0.127106
12:16.4,0.611771,12:16.4,0.383847,12:16.4,0.0616455
12:16.4,0.581883,12:16.4,0.305952,12:16.4,0.111138
12:16.4,0.395883,12:16.4,0.0877535,12:16.4,0.272448
12:16.4,0.351356,12:16.4,-0.170974,12:16.4,0.464565
12:16.5,0.446486,12:16.5,-0.325246,12:16.5,0.461947
12:16.5,0.577861,12:16.5,-0.414411,12:16.5,0.438241
12:16.5,0.869929,12:16.5,-0.512037,12:16.5,0.305858
12:16.5,1.27086,12:16.5,-0.535827,12:16.5,0.044769
12:16.5,1.59256,12:16.5,-0.39121,12:16.5,-0.0715172
12:16.5,1.8951,12:16.5,-0.19522,12:16.5,-0.214876
12:16.5,2.13027,12:16.5,0.014137,12:16.5,-0.394342
12:16.5,2.22973,12:16.5,0.137752,12:16.5,-0.312253
12:16.5,2.52144,12:16.5,0.194582,12:16.5,-0.164632
12:16.5,2.68293,12:16.5,0.196742,12:16.5,-0.121231
12:16.5,2.58803,12:16.5,0.109922,12:16.5,0.0744474
12:16.5,2.68791,12:16.5,-0.0672615,12:16.5,0.266895
12:16.5,2.70272,12:16.5,-0.154046,12:16.5,0.269293
12:16.5,2.78018,12:16.5,-0.245939,12:16.5,0.26487
12:16.5,3.01647,12:16.5,-0.416088,12:16.5,0.243834
12:16.5,2.95418,12:16.5,-0.436467,12:16.5,0.0863194
12:16.5,2.919,12:16.5,-0.270718,12:16.5,-0.060699
12:16.5,2.86322,12:16.5,-0.0880492,12:16.5,-0.148268
12:16.5,2.79388,12:16.5,-0.0236666,12:16.5,-0.238891
12:16.5,2.40899,12:16.5,0.110593,12:16.5,-0.211362
12:16.5,2.2184,12:16.5,0.280066,12:16.5,-0.13391
12:16.5,1.52827,12:16.5,0.319345,12:16.5,-0.0734675
12:16.5,0.249758,12:16.5,0.220311,12:16.5,0.0779247
12:16.5,-0.534129,12:16.5,0.073489,12:16.5,0.230629
12:16.5,-1.3217,12:16.5,-0.0625741,12:16.5,0.239273
12:16.5,-1.91462,12:16.5,-0.267419,12:16.5,0.209665
12:16.5,-1.77173,12:16.5,-0.393429,12:16.5,0.187879
12:16.5,-1.3099,12:16.5,-0.410823,12:16.5,0.0847256
12:16.5,-0.610093,12:16.5,-0.384324,12:16.5,-0.0143456
12:16.5,-0.00101209,12:16.5,-0.346366,12:16.5,-0.101221
12:16.5,0.394036,12:16.5,-0.179936,12:16.5,-0.215769
12:16.5,0.468053,12:16.5,0.0995636,12:16.5,-0.238651
12:16.5,0.30242,12:16.5,0.306476,12:16.5,-0.164164
12:16.5,-0.0692105,12:16.5,0.389211,12:16.5,-0.100567
12:16.5,-0.639305,12:16.5,0.396286,12:16.5,-0.018574
12:16.5,-0.897524,12:16.5,0.396155,12:16.5,0.101466
12:16.5,-1.09753,12:16.5,0.287681,12:16.5,0.104694
12:16.5,-1.18482,12:16.5,0.119711,12:16.5,0.0835824
12:16.5,-1.00673,12:16.5,-0.12622,12:16.5,0.13679
12:16.5,-0.713854,12:16.5,-0.327048,12:16.5,0.117834
12:16.5,-0.331385,12:16.5,-0.489234,12:16.5,0.0400913
12:16.5,-0.196816,12:16.5,-0.60575,12:16.5,0.0544846
12:16.5,-0.344716,12:16.5,-0.5458,12:16.5,0.0600135
12:16.5,-0.224383,12:16.5,-0.330621,12:16.5,0.0136113
12:16.5,-0.39433,12:16.5,-0.0996196,12:16.5,0.0915158
12:16.5,-0.796475,12:16.5,0.092603,12:16.5,0.141476
12:16.5,-0.947722,12:16.5,0.353085,12:16.5,0.133936
12:16.5,-0.88511,12:16.5,0.57794,12:16.5,0.129083
12:16.5,-0.551971,12:16.5,0.559847,12:16.5,0.0133884
12:16.5,-0.276842,12:16.5,0.418015,12:16.5,-0.0811255
12:16.5,-0.118201,12:16.5,0.28096,12:16.5,-0.124011
12:16.5,0.231208,12:16.5,0.0793779,12:16.5,-0.252483
12:16.5,0.479027,12:16.5,-0.196736,12:16.5,-0.329002
12:16.5,0.294758,12:16.5,-0.343543,12:16.5,-0.243946
12:16.5,0.0163901,12:16.5,-0.336882,12:16.5,-0.211196
12:16.5,-0.107437,12:16.5,-0.202539,12:16.5,-0.148205
12:16.5,-0.293084,12:16.5,-0.0909448,12:16.5,0.0794744
12:16.5,-0.534414,12:16.5,0.116587,12:16.5,0.204846
12:16.5,-0.697629,12:16.5,0.400723,12:16.5,0.259622
12:16.5,-0.656732,12:16.5,0.591725,12:16.5,0.364535
12:16.5,-0.542474,12:16.5,0.556173,12:16.5,0.256605
12:16.5,-0.390551,12:16.5,0.466454,12:16.5,0.0519693
12:16.5,-0.412738,12:16.5,0.414227,12:16.5,-0.0125813
12:16.5,-0.5402,12:16.5,0.242249,12:16.5,-0.143789
12:16.5,-0.437584,12:16.5,-0.0597286,12:16.5,-0.23823
12:16.5,-0.469112,12:16.5,-0.278225,12:16.5,-0.153664
12:16.5,-0.873955,12:16.5,-0.394211,12:16.5,-0.152521
12:16.5,-1.06524,12:16.5,-0.45171,12:16.5,-0.144349
12:16.5,-1.06422,12:16.5,-0.482585,12:16.5,0.0297236
12:16.5,-1.02172,12:16.5,-0.369087,12:16.5,0.119269
12:16.5,-0.633157,12:16.5,-0.17917,12:16.5,0.114535
12:16.5,-0.232017,12:16.5,-0.0281477,12:16.5,0.15946
12:16.5,0.0758636,12:16.5,0.0766087,12:16.5,0.0836515
12:16.5,0.310878,12:16.5,0.271554,12:16.5,0.0348485
12:16.5,0.152547,12:16.5,0.351458,12:16.5,0.0807893
12:16.5,-0.102441,12:16.5,0.300491,12:16.5,-0.00405908
12:16.5,-0.319983,12:16.5,0.231093,12:16.5,0.0155604
12:16.5,-0.618272,12:16.5,0.199618,12:16.5,0.197107
12:16.5,-0.993123,12:16.5,0.114055,12:16.5,0.173632
12:16.5,-1.18184,12:16.5,0.035615,12:16.5,0.0899112
12:16.5,-1.00006,12:16.5,0.00964284,12:16.5,0.107557
12:16.5,-0.733815,12:16.5,0.0362766,12:16.5,-0.0117564
12:16.5,-0.390624,12:16.5,0.0866461,12:16.5,-0.0825191
12:16.5,0.00367999,12:16.5,0.111626,12:16.5,0.011214
12:16.5,0.194185,12:16.5,0.127555,12:16.5,-0.0675738
12:16.5,0.579803,12:16.5,0.165193,12:16.5,-0.158057
12:16.5,0.72051,12:16.5,0.149372,12:16.5,-0.0932395
12:16.5,0.325252,12:16.5,0.0542688,12:16.5,-0.0851357
12:16.5,0.296484,12:16.5,-0.056802,12:16.5,-0.0469398
12:16.5,0.0394297,12:16.5,-0.135753,12:16.5,0.0957525
