时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
09:50.5,-0.383888,09:50.5,-0.577728,09:50.5,-0.204731
09:50.5,-0.550975,09:50.5,-0.516175,09:50.5,-0.239992
09:50.5,-0.645417,09:50.5,-0.371151,09:50.5,-0.193143
09:50.5,-0.538619,09:50.5,-0.0874865,09:50.5,-0.14223
09:50.5,-0.284824,09:50.5,0.173229,09:50.5,-0.0246322
09:50.5,0.0562203,09:50.5,0.230348,09:50.5,0.112402
09:50.5,0.227033,09:50.5,0.190752,09:50.5,0.192719
09:50.5,0.209202,09:50.5,0.149093,09:50.5,0.276312
09:50.5,0.0407791,09:50.5,-0.0393724,09:50.5,0.342782
09:50.5,-0.219086,09:50.5,-0.302662,09:50.5,0.284547
09:50.5,-0.19646,09:50.5,-0.472385,09:50.5,0.138273
09:50.5,-0.242864,09:50.5,-0.569558,09:50.5,-0.00564098
09:50.5,-0.357088,09:50.5,-0.649759,09:50.5,-0.18874
09:50.5,-0.0280821,09:50.5,-0.563631,09:50.5,-0.307312
09:50.5,0.0998211,09:50.5,-0.361208,09:50.5,-0.343914
09:50.5,0.187559,09:50.5,-0.145967,09:50.5,-0.291445
09:50.5,0.665827,09:50.5,0.080651,09:50.5,-0.103142
09:50.5,0.475982,09:50.5,0.300156,09:50.5,0.082351
09:50.5,0.146484,09:50.5,0.395255,09:50.5,0.218197
09:50.5,0.126702,09:50.5,0.327737,09:50.5,0.392396
09:50.5,-0.217618,09:50.5,0.215635,09:50.5,0.438911
09:50.5,-0.400007,09:50.5,0.103983,09:50.5,0.286055
09:50.5,-0.361592,09:50.5,-0.0608897,09:50.5,0.134727
09:50.5,-0.500193,09:50.5,-0.274457,09:50.5,-0.0942481
09:50.5,-0.31096,09:50.5,-0.382187,09:50.5,-0.368131
09:50.5,-0.0413871,09:50.5,-0.372069,09:50.5,-0.476425
09:50.5,-0.00443459,09:50.5,-0.372493,09:50.5,-0.515398
09:50.5,0.277271,09:50.5,-0.334017,09:50.5,-0.5022
09:50.5,0.221027,09:50.5,-0.193931,09:50.5,-0.31811
09:50.5,-0.0231159,09:50.5,0.000509024,09:50.5,-0.0819576
09:50.5,0.159105,09:50.5,0.0990427,09:50.5,0.0953662
09:50.5,-0.0550222,09:50.5,0.136197,09:50.5,0.282372
09:50.5,-0.340142,09:50.5,0.0785506,09:50.5,0.32932
09:50.5,-0.270288,09:50.5,0.0205779,09:50.5,0.266324
09:50.5,-0.349863,09:50.5,-0.0851905,09:50.5,0.248848
09:50.5,-0.144449,09:50.5,-0.241226,09:50.5,0.119706
09:50.5,0.207179,09:50.5,-0.31207,09:50.5,-0.0852656
09:50.5,0.291643,09:50.5,-0.368786,09:50.5,-0.176688
09:50.5,0.420284,09:50.5,-0.463165,09:50.5,-0.274482
09:50.5,0.596176,09:50.5,-0.378214,09:50.5,-0.324973
09:50.5,0.641292,09:50.5,-0.104837,09:50.5,-0.12543
09:50.5,0.522197,09:50.5,0.0504243,09:50.5,0.00258923
09:50.5,0.220939,09:50.5,0.116599,09:50.5,0.026195
09:50.5,-0.0402951,09:50.5,0.26585,09:50.5,0.218076
09:50.5,-0.139281,09:50.5,0.318493,09:50.5,0.349193
09:50.5,-0.333134,09:50.5,0.221148,09:50.5,0.265005
09:50.5,-0.488251,09:50.5,0.11186,09:50.5,0.200499
09:50.5,-0.32688,09:50.5,0.0760698,09:50.5,0.0959098
09:50.5,0.0514412,09:50.5,-0.0408578,09:50.5,-0.0870895
09:50.5,0.413902,09:50.5,-0.179361,09:50.5,-0.138755
09:50.5,0.768424,09:50.5,-0.266552,09:50.5,-0.16474
09:50.5,0.752015,09:50.5,-0.292075,09:50.5,-0.187953
09:50.5,0.632293,09:50.5,-0.327429,09:50.5,-0.0417757
09:50.5,0.531915,09:50.5,-0.262077,09:50.5,0.139643
09:50.5,0.167991,09:50.5,-0.115578,09:50.5,0.299845
09:50.5,-0.13263,09:50.5,-0.0144279,09:50.5,0.483522
09:50.5,-0.286797,09:50.5,0.0295389,09:50.5,0.476105
09:50.5,-0.388706,09:50.5,0.121551,09:50.5,0.302869
09:50.5,-0.355877,09:50.5,0.178465,09:50.5,0.176876
09:50.5,-0.121375,09:50.5,0.168468,09:50.5,-0.00277162
09:50.5,0.0625443,09:50.5,0.132031,09:50.5,-0.248992
09:50.5,0.219399,09:50.5,0.0742781,09:50.5,-0.304612
09:50.5,0.670426,09:50.5,-0.0234187,09:50.5,-0.281838
09:50.5,0.729678,09:50.5,-0.100982,09:50.5,-0.278689
09:50.5,0.457685,09:50.5,-0.152853,09:50.5,-0.0300729
09:50.5,0.472494,09:50.5,-0.115261,09:50.5,0.269127
09:50.5,0.0998342,09:50.5,-0.0135458,09:50.5,0.375525
09:50.5,-0.24608,09:50.5,0.149838,09:50.5,0.477264
09:50.5,-0.177839,09:50.5,0.238131,09:50.5,0.541744
09:50.5,-0.360732,09:50.5,0.268533,09:50.5,0.386571
09:50.5,-0.34613,09:50.5,0.260347,09:50.5,0.183492
09:50.5,-0.153755,09:50.5,0.228078,09:50.5,0.0126457
09:50.5,-0.0869906,09:50.5,0.109072,09:50.5,-0.219613
09:50.5,0.186018,09:50.5,-0.0272393,09:50.5,-0.314635
09:50.5,0.437104,09:50.5,-0.0264287,09:50.5,-0.258896
09:50.5,0.308056,09:50.5,-0.0243127,09:50.5,-0.246994
09:50.5,0.370698,09:50.5,-0.0943923,09:50.5,-0.165553
09:50.5,0.478756,09:50.5,-0.0520051,09:50.5,0.0107265
09:50.5,0.166234,09:50.5,0.139706,09:50.5,0.133333
09:50.5,-0.00973105,09:50.5,0.213337,09:50.5,0.275022
09:50.5,0.00296474,09:50.5,0.21364,09:50.5,0.397502
09:50.5,-0.107847,09:50.5,0.264348,09:50.5,0.306057
09:50.6,-0.123352,09:50.6,0.290242,09:50.6,0.178806
09:50.6,-0.0304222,09:50.6,0.240862,09:50.6,0.114183
09:50.6,-0.109115,09:50.6,0.171546,09:50.6,-0.0701869
09:50.6,-0.0581014,09:50.6,0.125843,09:50.6,-0.253204
09:50.6,0.061692,09:50.6,0.0665259,09:50.6,-0.352193
09:50.6,0.065589,09:50.6,0.0276625,09:50.6,-0.495374
09:50.6,0.00308633,09:50.6,0.0252736,09:50.6,-0.496935
09:50.6,-0.111611,09:50.6,0.0390637,09:50.6,-0.304824
09:50.6,-0.274237,09:50.6,0.0304282,09:50.6,-0.211842
09:50.6,-0.397358,09:50.6,0.0386965,09:50.6,-0.0975883
09:50.6,-0.347083,09:50.6,0.156289,09:50.6,0.12364
09:50.6,-0.182892,09:50.6,0.254463,09:50.6,0.173115
09:50.6,-0.156771,09:50.6,0.262867,09:50.6,0.111955
09:50.6,-0.113505,09:50.6,0.247836,09:50.6,0.0838029
09:50.6,0.0239098,09:50.6,0.213346,09:50.6,-0.0944006
09:50.6,0.183175,09:50.6,0.108528,09:50.6,-0.261191
09:50.6,0.32726,09:50.6,0.0671899,09:50.6,-0.224732
09:50.6,0.317123,09:50.6,0.0505793,09:50.6,-0.211675
09:50.6,0.138308,09:50.6,-0.0658917,09:50.6,-0.172762
09:50.6,0.02298,09:50.6,-0.138843,09:50.6,0.0815034
09:50.6,-0.0705588,09:50.6,-0.0518882,09:50.6,0.294404
09:50.6,-0.419317,09:50.6,0.0493157,09:50.6,0.404735
09:50.6,-0.694147,09:50.6,0.0125813,09:50.6,0.53237
09:50.6,-0.744348,09:50.6,0.015142,09:50.6,0.504479
09:50.6,-0.664496,09:50.6,0.0796139,09:50.6,0.352751
09:50.6,-0.449005,09:50.6,0.11288,09:50.6,0.216433
09:50.6,-0.230478,09:50.6,0.0719142,09:50.6,-0.0500011
09:50.6,-0.0168681,09:50.6,0.0958908,09:50.6,-0.345924
09:50.6,0.4204,09:50.6,0.0992203,09:50.6,-0.421709
09:50.6,0.694069,09:50.6,0.0342715,09:50.6,-0.430557
09:50.6,0.707093,09:50.6,0.0559664,09:50.6,-0.414538
09:50.6,0.594468,09:50.6,0.147187,09:50.6,-0.175147
09:50.6,0.324566,09:50.6,0.134286,09:50.6,0.0397992
09:50.6,0.101619,09:50.6,0.0723743,09:50.6,0.135337
09:50.6,-0.180916,09:50.6,0.0898182,09:50.6,0.266404
09:50.6,-0.465801,09:50.6,0.151491,09:50.6,0.308084
09:50.6,-0.579526,09:50.6,0.144867,09:50.6,0.1825
09:50.6,-0.606247,09:50.6,0.124323,09:50.6,0.0483859
09:50.6,-0.567361,09:50.6,0.167685,09:50.6,-0.158751
09:50.6,-0.521718,09:50.6,0.14192,09:50.6,-0.44318
09:50.6,-0.25588,09:50.6,0.0979149,09:50.6,-0.558158
09:50.6,0.0904036,09:50.6,0.12199,09:50.6,-0.567615
09:50.6,0.169766,09:50.6,0.128603,09:50.6,-0.433897
09:50.6,0.311511,09:50.6,0.0167608,09:50.6,-0.126823
09:50.6,0.408915,09:50.6,-0.0607443,09:50.6,0.151315
09:50.6,0.339047,09:50.6,-0.00118732,09:50.6,0.338029
09:50.6,0.234419,09:50.6,-0.0114512,09:50.6,0.513207
09:50.6,-0.00938535,09:50.6,-0.0491464,09:50.6,0.576677
09:50.6,-0.279033,09:50.6,0.0120354,09:50.6,0.436604
09:50.6,-0.443027,09:50.6,0.0819969,09:50.6,0.259457
09:50.6,-0.447004,09:50.6,0.107102,09:50.6,0.060997
09:50.6,-0.378789,09:50.6,0.120215,09:50.6,-0.195525
09:50.6,-0.461174,09:50.6,0.0550878,09:50.6,-0.368268
09:50.6,-0.339119,09:50.6,-0.0868452,09:50.6,-0.407903
09:50.6,-0.145904,09:50.6,-0.159763,09:50.6,-0.345526
09:50.6,0.0417221,09:50.6,-0.184678,09:50.6,-0.17408
09:50.6,0.295252,09:50.6,-0.210547,09:50.6,0.11757
09:50.6,0.455184,09:50.6,-0.238836,09:50.6,0.320138
09:50.6,0.519304,09:50.6,-0.243539,09:50.6,0.394881
09:50.6,0.532944,09:50.6,-0.180571,09:50.6,0.436529
09:50.6,0.391186,09:50.6,-0.0499213,09:50.6,0.394905
09:50.6,0.102246,09:50.6,0.0688171,09:50.6,0.212635
09:50.6,-0.202955,09:50.6,0.0914705,09:50.6,-0.00346303
09:50.6,-0.156773,09:50.6,0.0783217,09:50.6,-0.202179
09:50.6,-0.239129,09:50.6,0.0587773,09:50.6,-0.365562
09:50.6,-0.341377,09:50.6,0.0208998,09:50.6,-0.37155
09:50.6,-0.0891674,09:50.6,-0.0930631,09:50.6,-0.26422
09:50.6,-0.00940919,09:50.6,-0.251594,09:50.6,-0.100254
09:50.6,0.189184,09:50.6,-0.319582,09:50.6,0.166242
09:50.6,0.424174,09:50.6,-0.312053,09:50.6,0.42954
09:50.6,0.0630283,09:50.6,-0.337145,09:50.6,0.585189
09:50.6,0.0191462,09:50.6,-0.347126,09:50.6,0.676721
09:50.6,0.102493,09:50.6,-0.269423,09:50.6,0.649716
09:50.6,-0.303631,09:50.6,-0.191021,09:50.6,0.40424
09:50.6,-0.474845,09:50.6,-0.0758588,09:50.6,0.199497
09:50.6,-0.342089,09:50.6,0.0759041,09:50.6,-0.00329137
09:50.6,-0.376868,09:50.6,0.181183,09:50.6,-0.278592
09:50.6,-0.138819,09:50.6,0.204577,09:50.6,-0.400294
09:50.6,0.0557351,09:50.6,0.257642,09:50.6,-0.332996
09:50.6,0.0861883,09:50.6,0.260072,09:50.6,-0.262792
09:50.6,0.222431,09:50.6,0.181298,09:50.6,-0.105228
09:50.6,0.0341737,09:50.6,0.0640464,09:50.6,0.135182
09:50.6,-0.0542188,09:50.6,-0.00359535,09:50.6,0.251294
09:50.6,-0.0031805,09:50.6,-0.0654685,09:50.6,0.355027
09:50.6,-0.325539,09:50.6,-0.132449,09:50.6,0.431706
09:50.6,-0.425501,09:50.6,-0.186244,09:50.6,0.246606
09:50.6,-0.286018,09:50.6,-0.188841,09:50.6,0.0124669
09:50.6,-0.466068,09:50.6,-0.122385,09:50.6,-0.094589
09:50.6,-0.378054,09:50.6,-0.0594461,09:50.6,-0.267655
09:50.6,-0.185579,09:50.6,0.0157905,09:50.6,-0.404094
09:50.6,-0.0779486,09:50.6,0.117006,09:50.6,-0.317601
09:50.6,0.253934,09:50.6,0.126987,09:50.6,-0.21733
09:50.6,0.322679,09:50.6,0.0442266,09:50.6,-0.0990605
09:50.6,0.219876,09:50.6,-0.0231075,09:50.6,0.0804102
09:50.6,0.248852,09:50.6,-0.0174987,09:50.6,0.176145
09:50.6,0.0733995,09:50.6,-0.115359,09:50.6,0.247484
09:50.6,-0.148364,09:50.6,-0.243372,09:50.6,0.27549
09:50.6,-0.184234,09:50.6,-0.318811,09:50.6,0.139017
09:50.6,-0.322945,09:50.6,-0.333194,09:50.6,0.00326276
09:50.6,-0.410668,09:50.6,-0.342566,09:50.6,-0.0603712
09:50.6,-0.288684,09:50.6,-0.205057,09:50.6,-0.235316
09:50.6,-0.132644,09:50.6,0.0416636,09:50.6,-0.341728
09:50.6,0.140089,09:50.6,0.198199,09:50.6,-0.252692
09:50.6,0.351509,09:50.6,0.337392,09:50.6,-0.209268
09:50.6,0.357587,09:50.6,0.432104,09:50.6,-0.152178
09:50.6,0.463904,09:50.6,0.463792,09:50.6,0.0573242
09:50.6,0.326037,09:50.6,0.373298,09:50.6,0.166808
09:50.6,-0.0975502,09:50.6,0.225352,09:50.6,0.153682
09:50.6,-0.280271,09:50.6,0.037663,09:50.6,0.216805
09:50.6,-0.429899,09:50.6,-0.10832,09:50.6,0.204862
09:50.6,-0.548726,09:50.6,-0.246922,09:50.6,0.114423
09:50.6,-0.45421,09:50.6,-0.348539,09:50.6,0.0973618
09:50.6,-0.258247,09:50.6,-0.341046,09:50.6,0.0466609
09:50.6,-0.0334144,09:50.6,-0.252476,09:50.6,-0.012809
09:50.6,0.142072,09:50.6,-0.133312,09:50.6,0.086236
09:50.6,0.330164,09:50.6,0.0289464,09:50.6,0.159273
09:50.6,0.460225,09:50.6,0.0634682,09:50.6,0.148274
09:50.6,0.485864,09:50.6,0.0384092,09:50.6,0.251294
09:50.6,0.349753,09:50.6,0.0699794,09:50.6,0.266463
09:50.6,0.151293,09:50.6,0.0932276,09:50.6,0.0983894
09:50.6,0.0276518,09:50.6,-0.0753498,09:50.6,0.0190413
09:50.6,-0.259552,09:50.6,-0.176486,09:50.6,-0.064013
09:50.6,-0.233519,09:50.6,-0.226024,09:50.6,-0.2616
09:50.6,0.245765,09:50.6,-0.250413,09:50.6,-0.308264
09:50.6,0.433705,09:50.6,-0.242178,09:50.6,-0.23481
09:50.6,0.583045,09:50.6,-0.132006,09:50.6,-0.234965
09:50.6,0.76918,09:50.6,-0.0360477,09:50.6,-0.127554
09:50.6,0.596387,09:50.6,0.0662434,09:50.6,0.0156069
09:50.6,0.511116,09:50.6,0.22517,09:50.6,0.048722
09:50.6,0.316949,09:50.6,0.344115,09:50.6,0.107052
09:50.6,-0.0353706,09:50.6,0.41021,09:50.6,0.0783074
09:50.6,0.00199199,09:50.6,0.41272,09:50.6,-0.137515
09:50.6,0.119576,09:50.6,0.342904,09:50.6,-0.214812
09:50.6,0.336342,09:50.6,0.267981,09:50.6,-0.169343
09:50.6,0.848389,09:50.6,0.139884,09:50.6,-0.259867
09:50.6,1.26236,09:50.6,-0.022434,09:50.6,-0.243397
09:50.6,1.64183,09:50.6,-0.146214,09:50.6,-0.0585377
09:50.6,2.17641,09:50.6,-0.157956,09:50.6,0.0526559
09:50.6,2.31948,09:50.6,-0.18164,09:50.6,0.226563
09:50.6,2.36351,09:50.6,-0.141886,09:50.6,0.42425
09:50.6,2.50385,09:50.6,-0.0792575,09:50.6,0.393845
09:50.6,2.27699,09:50.6,-0.00890255,09:50.6,0.324564
09:50.6,2.25034,09:50.6,0.0933433,09:50.6,0.30715
09:50.6,2.53613,09:50.6,0.14418,09:50.6,0.088625
09:50.6,2.74267,09:50.6,0.0713301,09:50.6,-0.104178
09:50.6,2.93373,09:50.6,0.027467,09:50.6,-0.166801
09:50.6,3.07897,09:50.6,0.0701201,09:50.6,-0.284176
09:50.6,3.01998,09:50.6,0.00340819,09:50.6,-0.231249
09:50.6,2.98034,09:50.6,-0.136106,09:50.6,-0.00221729
09:50.6,2.92043,09:50.6,-0.110909,09:50.6,0.0906634
09:50.6,2.88248,09:50.6,-0.0678086,09:50.6,0.13168
09:50.6,2.42812,09:50.6,-0.158889,09:50.6,0.271258
09:50.6,1.61488,09:50.6,-0.184466,09:50.6,0.315994
09:50.6,0.724239,09:50.6,-0.0159526,09:50.6,0.261174
09:50.6,-0.420177,09:50.6,0.0571859,09:50.6,0.171765
09:50.6,-1.37241,09:50.6,0.0311124,09:50.6,-0.0871897
09:50.6,-1.77139,09:50.6,0.0816333,09:50.6,-0.293915
09:50.6,-1.66878,09:50.6,0.163605,09:50.6,-0.285045
09:50.6,-1.08496,09:50.6,0.0884116,09:50.6,-0.275086
09:50.6,-0.189544,09:50.6,-0.0340223,09:50.6,-0.241252
09:50.6,0.511899,09:50.6,-0.0405037,09:50.6,-0.0310647
09:50.6,1.0244,09:50.6,-0.0841665,09:50.6,0.158757
09:50.6,1.26235,09:50.6,-0.194467,09:50.6,0.25471
09:50.6,0.908973,09:50.6,-0.218632,09:50.6,0.311829
09:50.6,0.184222,09:50.6,-0.128906,09:50.6,0.253369
09:50.6,-0.571178,09:50.6,-0.102208,09:50.6,0.109473
09:50.6,-1.2996,09:50.6,-0.0766432,09:50.6,-0.0302875
09:50.6,-1.76127,09:50.6,0.0932586,09:50.6,-0.167161
09:50.6,-1.77785,09:50.6,0.235733,09:50.6,-0.317848
09:50.6,-1.52818,09:50.6,0.232553,09:50.6,-0.366102
09:50.6,-0.91368,09:50.6,0.265687,09:50.6,-0.346447
09:50.6,-0.11647,09:50.6,0.317981,09:50.6,-0.301819
09:50.6,0.268846,09:50.6,0.255728,09:50.6,-0.143579
09:50.6,0.485451,09:50.6,0.220306,09:50.6,0.0073123
09:50.6,0.55663,09:50.6,0.217413,09:50.6,0.0681221
09:50.6,0.239139,09:50.6,0.135798,09:50.6,0.139116
09:50.6,-0.372739,09:50.6,0.064863,09:50.6,0.236865
09:50.6,-0.935179,09:50.6,0.0275302,09:50.6,0.212905
09:50.6,-1.28876,09:50.6,-0.0528526,09:50.6,0.0742936
09:50.6,-1.25075,09:50.6,-0.0999606,09:50.6,0.0561333
09:50.6,-0.953267,09:50.6,-0.0293612,09:50.6,0.0269818
09:50.6,-0.473251,09:50.6,-0.00833511,09:50.6,-0.0737786
09:50.6,0.288876,09:50.6,0.0521708,09:50.6,-0.0991499
09:50.6,0.680662,09:50.6,0.196389,09:50.6,-0.0565982
09:50.6,0.884943,09:50.6,0.262002,09:50.6,-0.0286555
09:50.6,1.10023,09:50.6,0.248109,09:50.6,0.0566101
09:50.6,0.665811,09:50.6,0.289117,09:50.6,0.128969
09:50.6,0.0822139,09:50.6,0.315676,09:50.6,0.151356
09:50.6,-0.327109,09:50.6,0.217603,09:50.6,0.245932
09:50.6,-0.921524,09:50.6,0.0443757,09:50.6,0.240055
09:50.6,-1.12903,09:50.6,-0.0944626,09:50.6,0.0981915
09:50.6,-1.18517,09:50.6,-0.137192,09:50.6,0.0560343
09:50.6,-1.11978,09:50.6,-0.144051,09:50.6,0.00109076
09:50.6,-0.600007,09:50.6,-0.170429,09:50.6,-0.141727
09:50.6,-0.38377,09:50.6,-0.118756,09:50.6,-0.098846
09:50.6,-0.301671,09:50.6,0.0345325,09:50.6,-0.00463367
09:50.6,-0.081538,09:50.6,0.185579,09:50.6,-0.0278378
09:50.6,-0.206358,09:50.6,0.289462,09:50.6,0.0838816
09:50.6,-0.358261,09:50.6,0.389733,09:50.6,0.14919
09:50.6,-0.540451,09:50.6,0.382919,09:50.6,0.024147
09:50.7,-0.921273,09:50.7,0.354015,09:50.7,0.00792146
09:50.7,-1.09696,09:50.7,0.332048,09:50.7,-0.00553012
09:50.7,-1.03615,09:50.7,0.210414,09:50.7,-0.198357
09:50.7,-1.0031,09:50.7,0.0650156,09:50.7,-0.254823
09:50.7,-0.775127,09:50.7,-0.0248802,09:50.7,-0.250859
09:50.7,-0.419546,09:50.7,-0.0418091,09:50.7,-0.352153
09:50.7,-0.274317,09:50.7,-0.0316954,09:50.7,-0.234174
09:50.7,-0.119498,09:50.7,0.0274038,09:50.7,0.00238657
09:50.7,0.121441,09:50.7,0.000202656,09:50.7,0.0768054
09:50.7,0.14087,09:50.7,-0.0851917,09:50.7,0.180763
09:50.7,-0.0917745,09:50.7,-0.0306761,09:50.7,0.291743
09:50.7,-0.233413,09:50.7,0.0987554,09:50.7,0.250865
09:50.7,-0.272006,09:50.7,0.093143,09:50.7,0.230062
09:50.7,-0.350276,09:50.7,-0.00829935,09:50.7,0.0996995
09:50.7,-0.189717,09:50.7,-0.0414729,09:50.7,-0.177903
09:50.7,0.133017,09:50.7,-0.0133657,09:50.7,-0.229638
09:50.7,0.0565326,09:50.7,0.0272584,09:50.7,-0.28056
09:50.7,0.12973,09:50.7,0.00821352,09:50.7,-0.468531
09:50.7,0.346866,09:50.7,-0.0538814,09:50.7,-0.363376
09:50.7,0.190281,09:50.7,-0.0226796,09:50.7,-0.156049
09:50.7,0.195113,09:50.7,0.0241327,09:50.7,-0.120058
09:50.7,0.0856364,09:50.7,-0.0356781,09:50.7,0.0947154
09:50.7,-0.227462,09:50.7,-0.134658,09:50.7,0.355842
09:50.7,-0.293338,09:50.7,-0.0963521,09:50.7,0.253152
09:50.7,-0.324589,09:50.7,-0.131865,09:50.7,0.19217
09:50.7,-0.311606,09:50.7,-0.202931,09:50.7,0.189779
09:50.7,-0.443028,09:50.7,-0.200757,09:50.7,-0.0975692
09:50.7,-0.849878,09:50.7,-0.195522,09:50.7,-0.307763
09:50.7,-1.10686,09:50.7,-0.240546,09:50.7,-0.370765
09:50.7,-1.22737,09:50.7,-0.237882,09:50.7,-0.465137
09:50.7,-1.24254,09:50.7,-0.156225,09:50.7,-0.394671
09:50.7,-0.960972,09:50.7,-0.105661,09:50.7,-0.22841
09:50.7,-0.641286,09:50.7,-0.0755453,09:50.7,-0.111498
09:50.7,-0.345494,09:50.7,-0.034827,09:50.7,0.138497
09:50.7,-0.111983,09:50.7,-0.0025785,09:50.7,0.363408
09:50.7,-0.040282,09:50.7,0.0608075,09:50.7,0.339017
09:50.7,0.0252879,09:50.7,-0.0203443,09:50.7,0.307484
09:50.7,-0.0515759,09:50.7,-0.0854421,09:50.7,0.222151
09:50.7,-0.34704,09:50.7,-0.0254536,09:50.7,-0.0211024
09:50.7,-0.49286,09:50.7,-0.0207722,09:50.7,-0.120165
09:50.7,-0.579983,09:50.7,-0.132453,09:50.7,-0.143945
09:50.7,-0.650072,09:50.7,-0.10971,09:50.7,-0.292861
09:50.7,-0.391363,09:50.7,0.0161827,09:50.7,-0.200498
09:50.7,-0.327313,09:50.7,0.0516999,09:50.7,0.0758517
09:50.7,-0.457629,09:50.7,0.0813675,09:50.7,0.183531
09:50.7,-0.353,09:50.7,0.16494,09:50.7,0.348306
09:50.7,-0.103534,09:50.7,0.236205,09:50.7,0.51641
09:50.7,-0.123047,09:50.7,0.25254,09:50.7,0.44521
09:50.7,-0.252532,09:50.7,0.217794,09:50.7,0.319855
