时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
09:05.0,-0.38698,09:05.0,-0.061419,09:05.0,-0.0693071
09:05.1,-0.135446,09:05.1,0.0578678,09:05.1,-0.106425
09:05.1,0.183932,09:05.1,0.0972664,09:05.1,-0.00803947
09:05.1,0.277302,09:05.1,0.0272799,09:05.1,-0.0664461
09:05.1,0.349214,09:05.1,0.0182676,09:05.1,-0.157908
09:05.1,0.317137,09:05.1,0.0491071,09:05.1,-0.0482547
09:05.1,-0.113204,09:05.1,0.0121152,09:05.1,-0.0616539
09:05.1,-0.144819,09:05.1,-0.0487173,09:05.1,-0.140871
09:05.1,-0.203302,09:05.1,-0.0978947,09:05.1,-0.0658774
09:05.1,-0.747817,09:05.1,-0.170207,09:05.1,-0.0351524
09:05.1,-0.762194,09:05.1,-0.225947,09:05.1,-0.0244939
09:05.1,-0.483227,09:05.1,-0.119672,09:05.1,0.0215209
09:05.1,-0.233358,09:05.1,-0.00172734,09:05.1,-0.0556135
09:05.1,-0.00851035,09:05.1,-0.0117552,09:05.1,-0.107218
09:05.1,0.048604,09:05.1,-0.0221491,09:05.1,-0.0322497
09:05.1,0.520196,09:05.1,0.107856,09:05.1,-0.110577
09:05.1,0.951525,09:05.1,0.213898,09:05.1,-0.149171
09:05.1,0.533161,09:05.1,0.204037,09:05.1,-0.00383019
09:05.1,0.317351,09:05.1,0.203308,09:05.1,-0.0393236
09:05.1,0.123841,09:05.1,0.244168,09:05.1,-0.124426
09:05.1,-0.295581,09:05.1,0.222713,09:05.1,-0.0291991
09:05.1,-0.290084,09:05.1,0.0875843,09:05.1,-0.0300395
09:05.1,-0.5668,09:05.1,-0.0144124,09:05.1,-0.0543201
09:05.1,-0.855935,09:05.1,-0.124094,09:05.1,0.0809228
09:05.1,-0.657883,09:05.1,-0.226059,09:05.1,0.0712502
09:05.1,-0.292556,09:05.1,-0.247306,09:05.1,-0.0115001
09:05.1,-0.262456,09:05.1,-0.215957,09:05.1,0.0654233
09:05.1,-0.291641,09:05.1,-0.213383,09:05.1,0.0200033
09:05.1,-0.0127602,09:05.1,-0.175221,09:05.1,-0.0505126
09:05.1,0.170156,09:05.1,-0.0536203,09:05.1,0.0920391
09:05.1,0.188611,09:05.1,0.0571549,09:05.1,0.154773
09:05.1,0.191278,09:05.1,0.0744164,09:05.1,0.128256
09:05.1,0.174819,09:05.1,0.0876927,09:05.1,0.231596
09:05.1,0.178465,09:05.1,0.0740254,09:05.1,0.239429
09:05.1,0.143038,09:05.1,-0.0395107,09:05.1,0.147498
09:05.1,0.0733614,09:05.1,-0.155432,09:05.1,0.163195
09:05.1,-0.0725472,09:05.1,-0.154011,09:05.1,0.10159
09:05.1,-0.1921,09:05.1,-0.192699,09:05.1,-0.0684285
09:05.1,-0.158038,09:05.1,-0.274053,09:05.1,-0.162227
09:05.1,-0.196427,09:05.1,-0.212307,09:05.1,-0.27589
09:05.1,-0.183818,09:05.1,-0.0577748,09:05.1,-0.327315
09:05.1,-0.0298393,09:05.1,-0.0104356,09:05.1,-0.141281
09:05.1,0.236681,09:05.1,0.0137067,09:05.1,0.053575
09:05.1,0.389276,09:05.1,0.211071,09:05.1,0.223815
09:05.1,0.303587,09:05.1,0.322309,09:05.1,0.453453
09:05.1,0.187862,09:05.1,0.275166,09:05.1,0.525144
09:05.1,0.040797,09:05.1,0.276332,09:05.1,0.430132
09:05.1,-0.264014,09:05.1,0.318592,09:05.1,0.341253
09:05.1,-0.506535,09:05.1,0.225827,09:05.1,0.179676
09:05.1,-0.425475,09:05.1,0.100455,09:05.1,-0.0769484
09:05.1,-0.280704,09:05.1,0.0699067,09:05.1,-0.215216
09:05.1,-0.25918,09:05.1,-0.00323892,09:05.1,-0.306842
09:05.1,-0.0310874,09:05.1,-0.11072,09:05.1,-0.400059
09:05.1,0.162544,09:05.1,-0.0879335,09:05.1,-0.276823
09:05.1,0.286577,09:05.1,0.0405574,09:05.1,-0.0893736
09:05.1,0.360641,09:05.1,0.102056,09:05.1,0.0832415
09:05.1,0.33837,09:05.1,0.1332,09:05.1,0.297254
09:05.1,0.208902,09:05.1,0.222033,09:05.1,0.401088
09:05.1,0.0774634,09:05.1,0.197635,09:05.1,0.303602
09:05.1,-0.0519443,09:05.1,0.0560987,09:05.1,0.175732
09:05.1,-0.118277,09:05.1,-0.0465715,09:05.1,0.018152
09:05.1,-0.201864,09:05.1,-0.0848937,09:05.1,-0.254045
09:05.1,-0.241712,09:05.1,-0.223676,09:05.1,-0.394198
09:05.1,-0.18137,09:05.1,-0.235926,09:05.1,-0.397407
09:05.1,-0.183462,09:05.1,-0.0980043,09:05.1,-0.425042
09:05.1,-0.185782,09:05.1,-0.0615776,09:05.1,-0.299026
09:05.1,-0.100199,09:05.1,-0.109726,09:05.1,-0.0397587
09:05.1,0.0213408,09:05.1,-0.00254869,09:05.1,0.166318
09:05.1,0.0622416,09:05.1,0.153852,09:05.1,0.393982
09:05.1,0.128514,09:05.1,0.119108,09:05.1,0.592784
09:05.1,0.451847,09:05.1,-0.00768185,09:05.1,0.512043
09:05.1,0.577781,09:05.1,-0.0470769,09:05.1,0.309964
09:05.1,0.400943,09:05.1,-0.111252,09:05.1,0.112077
09:05.1,0.24464,09:05.1,-0.223938,09:05.1,-0.211489
09:05.1,0.250268,09:05.1,-0.283989,09:05.1,-0.46368
09:05.1,0.195286,09:05.1,-0.219402,09:05.1,-0.536573
09:05.1,-0.0744224,09:05.1,-0.174572,09:05.1,-0.581669
09:05.1,-0.20335,09:05.1,-0.154471,09:05.1,-0.422935
09:05.1,-0.24637,09:05.1,-0.0791728,09:05.1,-0.0385296
09:05.1,-0.409484,09:05.1,0.0388527,09:05.1,0.207982
09:05.1,-0.267416,09:05.1,0.104033,09:05.1,0.373234
09:05.1,-0.0397539,09:05.1,0.142596,09:05.1,0.592203
09:05.1,0.00481009,09:05.1,0.155087,09:05.1,0.553612
09:05.1,0.327678,09:05.1,0.0548708,09:05.1,0.338091
09:05.1,0.455236,09:05.1,-0.0377536,09:05.1,0.11803
09:05.1,0.592871,09:05.1,-0.0708389,09:05.1,-0.261409
09:05.1,0.626231,09:05.1,-0.132271,09:05.1,-0.570955
09:05.1,0.424533,09:05.1,-0.156288,09:05.1,-0.587727
09:05.1,0.265433,09:05.1,-0.0172246,09:05.1,-0.556451
09:05.1,-0.0940561,09:05.1,0.161045,09:05.1,-0.396848
09:05.1,-0.156635,09:05.1,0.216253,09:05.1,-0.00868917
09:05.1,-0.125579,09:05.1,0.291765,09:05.1,0.294862
09:05.1,-0.3343,09:05.1,0.396968,09:05.1,0.506413
09:05.1,-0.187591,09:05.1,0.365893,09:05.1,0.698353
09:05.1,0.0594532,09:05.1,0.250944,09:05.1,0.617088
09:05.1,0.129678,09:05.1,0.17655,09:05.1,0.330724
09:05.1,0.217004,09:05.1,0.0184023,09:05.1,0.0793552
09:05.1,0.42116,09:05.1,-0.242933,09:05.1,-0.276889
09:05.1,0.47052,09:05.1,-0.377786,09:05.1,-0.583731
09:05.1,0.217795,09:05.1,-0.333862,09:05.1,-0.633817
09:05.1,-0.00528097,09:05.1,-0.232959,09:05.1,-0.611287
09:05.1,-0.187126,09:05.1,-0.098058,09:05.1,-0.40156
09:05.1,-0.589932,09:05.1,0.120511,09:05.1,-0.00813246
09:05.1,-0.632296,09:05.1,0.306661,09:05.1,0.265906
09:05.1,-0.392346,09:05.1,0.396252,09:05.1,0.465013
09:05.1,-0.408095,09:05.1,0.433979,09:05.1,0.679866
09:05.1,-0.345145,09:05.1,0.396683,09:05.1,0.592136
09:05.1,-0.0297594,09:05.1,0.238633,09:05.1,0.302719
09:05.1,0.0155759,09:05.1,-0.0203907,09:05.1,0.0913954
09:05.1,0.0951445,09:05.1,-0.191071,09:05.1,-0.226017
09:05.1,0.44377,09:05.1,-0.33457,09:05.1,-0.480393
09:05.1,0.351704,09:05.1,-0.459101,09:05.1,-0.469134
09:05.1,0.0477743,09:05.1,-0.423754,09:05.1,-0.377239
09:05.1,-0.0694561,09:05.1,-0.230099,09:05.1,-0.262402
09:05.1,-0.229946,09:05.1,-0.0261319,09:05.1,0.0141382
09:05.1,-0.308057,09:05.1,0.148968,09:05.1,0.29106
09:05.1,-0.339386,09:05.1,0.370393,09:05.1,0.410556
09:05.1,-0.268644,09:05.1,0.446159,09:05.1,0.464189
09:05.1,0.130372,09:05.1,0.399922,09:05.1,0.383289
09:05.1,0.350075,09:05.1,0.277503,09:05.1,0.195211
09:05.1,0.379169,09:05.1,0.0793016,09:05.1,-0.0299072
09:05.1,0.490143,09:05.1,-0.149407,09:05.1,-0.274248
09:05.1,0.297767,09:05.1,-0.332426,09:05.1,-0.42165
09:05.1,0.19333,09:05.1,-0.461192,09:05.1,-0.46115
09:05.1,-0.0290942,09:05.1,-0.515635,09:05.1,-0.491941
09:05.1,-0.419128,09:05.1,-0.415976,09:05.1,-0.366688
09:05.1,-0.354594,09:05.1,-0.203192,09:05.1,-0.0592887
09:05.1,-0.10651,09:05.1,0.00636578,09:05.1,0.0832319
09:05.1,0.0172424,09:05.1,0.206189,09:05.1,0.113602
09:05.1,0.174333,09:05.1,0.329442,09:05.1,0.194402
09:05.1,0.287486,09:05.1,0.404217,09:05.1,0.190914
09:05.1,0.336137,09:05.1,0.378661,09:05.1,0.0569594
09:05.1,0.337617,09:05.1,0.260766,09:05.1,-0.0487971
09:05.1,0.127211,09:05.1,0.0945246,09:05.1,-0.154347
09:05.1,-0.210849,09:05.1,-0.0735688,09:05.1,-0.331715
09:05.1,-0.327772,09:05.1,-0.257834,09:05.1,-0.39952
09:05.1,-0.219591,09:05.1,-0.32176,09:05.1,-0.335902
09:05.1,-0.0435197,09:05.1,-0.257677,09:05.1,-0.250111
09:05.1,0.148543,09:05.1,-0.212638,09:05.1,-0.189984
09:05.1,0.341716,09:05.1,-0.101732,09:05.1,-0.102901
09:05.1,0.549589,09:05.1,0.144582,09:05.1,-0.0104594
09:05.1,0.661389,09:05.1,0.33078,09:05.1,0.0822687
09:05.1,0.499719,09:05.1,0.372068,09:05.1,0.154253
09:05.1,0.35442,09:05.1,0.356369,09:05.1,0.133619
09:05.1,0.0839794,09:05.1,0.294418,09:05.1,0.116928
09:05.1,-0.1976,09:05.1,0.120735,09:05.1,0.151707
09:05.1,0.00311136,09:05.1,-0.0629151,09:05.1,0.124184
09:05.1,0.173616,09:05.1,-0.208911,09:05.1,0.0242853
09:05.1,0.309258,09:05.1,-0.308131,09:05.1,-0.0534511
09:05.1,0.595299,09:05.1,-0.358799,09:05.1,-0.16589
09:05.1,0.887327,09:05.1,-0.270036,09:05.1,-0.19987
09:05.1,1.1563,09:05.1,-0.131452,09:05.1,-0.0986624
09:05.1,1.36258,09:05.1,0.0230896,09:05.1,-0.0403988
09:05.1,1.62629,09:05.1,0.155448,09:05.1,0.0627744
09:05.1,1.83205,09:05.1,0.222434,09:05.1,0.217565
09:05.1,2.03039,09:05.1,0.25017,09:05.1,0.275447
09:05.1,2.27044,09:05.1,0.199096,09:05.1,0.323741
09:05.1,2.42359,09:05.1,0.0959623,09:05.1,0.438812
09:05.1,2.65823,09:05.1,-0.067426,09:05.1,0.296811
09:05.1,2.9459,09:05.1,-0.165734,09:05.1,0.0433314
09:05.1,2.93735,09:05.1,-0.20841,09:05.1,0.0251067
09:05.1,3.00957,09:05.1,-0.239115,09:05.1,-0.0769162
09:05.1,3.1038,09:05.1,-0.242606,09:05.1,-0.259953
09:05.1,3.04168,09:05.1,-0.152377,09:05.1,-0.233613
09:05.1,2.99713,09:05.1,1.19E-06,09:05.1,-0.182612
09:05.1,2.94684,09:05.1,0.0819457,09:05.1,-0.172627
09:05.1,2.89564,09:05.1,0.139141,09:05.1,0.0333214
09:05.1,2.84611,09:05.1,0.163031,09:05.1,0.192659
09:05.1,2.49615,09:05.1,0.141311,09:05.1,0.189705
09:05.1,1.99541,09:05.1,0.0528026,09:05.1,0.272883
09:05.1,1.16063,09:05.1,-0.0348759,09:05.1,0.235596
09:05.1,-0.324757,09:05.1,-0.123748,09:05.1,0.106416
09:05.1,-1.44966,09:05.1,-0.287173,09:05.1,0.049969
09:05.1,-1.95857,09:05.1,-0.347021,09:05.1,-0.164322
09:05.1,-2.16472,09:05.1,-0.27975,09:05.1,-0.357023
09:05.1,-1.95401,09:05.1,-0.199959,09:05.1,-0.307978
09:05.1,-1.19806,09:05.1,-0.158297,09:05.1,-0.324235
09:05.1,-0.247728,09:05.1,-0.00990987,09:05.1,-0.355282
09:05.1,0.514536,09:05.1,0.130866,09:05.1,-0.147892
09:05.1,1.02743,09:05.1,0.144064,09:05.1,0.00185609
09:05.1,1.06252,09:05.1,0.195529,09:05.1,0.0883245
09:05.1,0.606332,09:05.1,0.212647,09:05.1,0.256664
09:05.1,-0.0378788,09:05.1,0.0680077,09:05.1,0.227284
09:05.1,-0.826479,09:05.1,-0.121616,09:05.1,0.11106
09:05.1,-1.5081,09:05.1,-0.122466,09:05.1,0.0610828
09:05.1,-1.86847,09:05.1,-0.149035,09:05.1,-0.134827
09:05.1,-1.94028,09:05.1,-0.305305,09:05.1,-0.283957
09:05.1,-1.46526,09:05.1,-0.384737,09:05.1,-0.228027
09:05.1,-0.901684,09:05.1,-0.248295,09:05.1,-0.286146
09:05.1,-0.340314,09:05.1,-0.100785,09:05.1,-0.255456
09:05.1,0.340828,09:05.1,-0.0915027,09:05.1,0.0574684
09:05.1,0.499848,09:05.1,0.0131607,09:05.1,0.197347
09:05.1,0.343764,09:05.1,0.153613,09:05.1,0.20418
09:05.1,0.247643,09:05.1,0.160818,09:05.1,0.336469
09:05.1,-0.146048,09:05.1,0.110337,09:05.1,0.311455
09:05.1,-0.765195,09:05.1,0.122184,09:05.1,0.153586
09:05.1,-1.12066,09:05.1,0.0470579,09:05.1,0.0330293
09:05.1,-1.26015,09:05.1,-0.166323,09:05.1,-0.219997
09:05.1,-1.03726,09:05.1,-0.233115,09:05.1,-0.391668
09:05.1,-0.662187,09:05.1,-0.225707,09:05.1,-0.362647
09:05.1,-0.167267,09:05.1,-0.212783,09:05.1,-0.401477
09:05.2,0.580903,09:05.2,-0.143732,09:05.2,-0.312252
09:05.2,0.803597,09:05.2,0.0237024,09:05.2,-0.0703812
09:05.2,0.689192,09:05.2,0.171913,09:05.2,0.0329721
09:05.2,0.48705,09:05.2,0.308858,09:05.2,0.125041
09:05.2,0.0063324,09:05.2,0.341113,09:05.2,0.289444
09:05.2,-0.558367,09:05.2,0.233296,09:05.2,0.260259
09:05.2,-1.12983,09:05.2,0.0384605,09:05.2,0.205663
09:05.2,-1.6113,09:05.2,-0.149404,09:05.2,0.203081
09:05.2,-1.78773,09:05.2,-0.260392,09:05.2,0.0303578
09:05.2,-1.7502,09:05.2,-0.333749,09:05.2,-0.0356269
09:05.2,-1.50997,09:05.2,-0.332221,09:05.2,0.0129831
09:05.2,-0.951174,09:05.2,-0.247366,09:05.2,-0.0491261
09:05.2,-0.378444,09:05.2,-0.0880206,09:05.2,0.0129092
09:05.2,0.0209498,09:05.2,0.111287,09:05.2,0.179363
09:05.2,0.231469,09:05.2,0.34559,09:05.2,0.24446
09:05.2,0.0308728,09:05.2,0.480045,09:05.2,0.326653
09:05.2,-0.283761,09:05.2,0.381048,09:05.2,0.413973
09:05.2,-0.555953,09:05.2,0.297776,09:05.2,0.371889
09:05.2,-1.03095,09:05.2,0.311421,09:05.2,0.318661
09:05.2,-0.991532,09:05.2,0.193306,09:05.2,0.166512
09:05.2,-0.553375,09:05.2,-0.0441968,09:05.2,-0.0504649
09:05.2,-0.6075,09:05.2,-0.121555,09:05.2,-0.0890625
09:05.2,-0.4131,09:05.2,-0.0583935,09:05.2,-0.126256
09:05.2,-0.025115,09:05.2,-0.0279236,09:05.2,-0.234809
09:05.2,0.0280714,09:05.2,0.0846672,09:05.2,-0.113081
09:05.2,0.0559032,09:05.2,0.219759,09:05.2,0.0608599
09:05.2,-0.0844753,09:05.2,0.286981,09:05.2,0.0782442
09:05.2,-0.46894,09:05.2,0.299863,09:05.2,0.185933
09:05.2,-0.381522,09:05.2,0.352656,09:05.2,0.270342
09:05.2,-0.395848,09:05.2,0.32912,09:05.2,0.157061
09:05.2,-0.509052,09:05.2,0.117288,09:05.2,0.0775576
09:05.2,-0.246898,09:05.2,-0.0958836,09:05.2,-0.0464427
09:05.2,-0.116456,09:05.2,-0.203476,09:05.2,-0.264559
09:05.2,0.114795,09:05.2,-0.309513,09:05.2,-0.323727
09:05.2,0.227182,09:05.2,-0.418583,09:05.2,-0.353075
09:05.2,0.0734162,09:05.2,-0.411555,09:05.2,-0.332842
09:05.2,0.0182033,09:05.2,-0.27337,09:05.2,-0.0782847
09:05.2,-0.350102,09:05.2,-0.0733149,09:05.2,0.0957882
09:05.2,-0.643053,09:05.2,0.157096,09:05.2,0.164109
09:05.2,-0.666317,09:05.2,0.330611,09:05.2,0.324181
09:05.2,-0.838538,09:05.2,0.464779,09:05.2,0.336702
09:05.2,-0.879322,09:05.2,0.515586,09:05.2,0.190874
09:05.2,-0.721725,09:05.2,0.395817,09:05.2,0.14964
09:05.2,-0.642122,09:05.2,0.203426,09:05.2,0.00280023
09:05.2,-0.423089,09:05.2,0.0347722,09:05.2,-0.233102
09:05.2,-0.197101,09:05.2,-0.178305,09:05.2,-0.253446
09:05.2,-0.208287,09:05.2,-0.423609,09:05.2,-0.298613
09:05.2,-0.291119,09:05.2,-0.476686,09:05.2,-0.372779
09:05.2,-0.238283,09:05.2,-0.412753,09:05.2,-0.166733
09:05.2,-0.437146,09:05.2,-0.383006,09:05.2,0.053457
09:05.2,-0.794843,09:05.2,-0.321107,09:05.2,0.135969
09:05.2,-0.87514,09:05.2,-0.0918496,09:05.2,0.281459
09:05.2,-0.80044,09:05.2,0.14119,09:05.2,0.342357
09:05.2,-0.639701,09:05.2,0.224324,09:05.2,0.289669
09:05.2,-0.340812,09:05.2,0.208311,09:05.2,0.232916
09:05.2,0.00653982,09:05.2,0.231353,09:05.2,0.0456488
09:05.2,0.308877,09:05.2,0.174555,09:05.2,-0.151935
09:05.2,0.548153,09:05.2,-0.0133574,09:05.2,-0.170768
09:05.2,0.503219,09:05.2,-0.159507,09:05.2,-0.230377
09:05.2,0.147803,09:05.2,-0.251228,09:05.2,-0.269942
09:05.2,-0.180241,09:05.2,-0.385883,09:05.2,-0.0763476
09:05.2,-0.294397,09:05.2,-0.424654,09:05.2,0.0662172
09:05.2,-0.350316,09:05.2,-0.33656,09:05.2,0.13419
09:05.2,-0.493973,09:05.2,-0.182707,09:05.2,0.346286
09:05.2,-0.445096,09:05.2,-0.0190294,09:05.2,0.437357
09:05.2,-0.151958,09:05.2,0.214802,09:05.2,0.360758
09:05.2,-0.00831366,09:05.2,0.35013,09:05.2,0.301266
09:05.2,-0.0121057,09:05.2,0.469242,09:05.2,0.160795
09:05.2,-0.166017,09:05.2,0.558934,09:05.2,0.0161266
09:05.2,-0.451347,09:05.2,0.50778,09:05.2,0.0152385
