时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
13:19.2,-0.358074,13:19.2,0.103928,13:19.2,-0.20666
13:19.2,-0.375063,13:19.2,0.204064,13:19.2,-0.130379
13:19.2,-0.26826,13:19.2,0.219291,13:19.2,0.139414
13:19.2,-0.174416,13:19.2,0.207298,13:19.2,0.377969
13:19.2,0.00942469,13:19.2,0.247403,13:19.2,0.386521
13:19.2,0.277427,13:19.2,0.230184,13:19.2,0.399657
13:19.2,0.325629,13:19.2,0.108941,13:19.2,0.335981
13:19.2,0.179825,13:19.2,-0.0066483,13:19.2,0.0203204
13:19.2,-0.00636816,13:19.2,-0.078907,13:19.2,-0.240216
13:19.2,-0.240346,13:19.2,-0.179055,13:19.2,-0.388948
13:19.2,-0.466663,13:19.2,-0.237064,13:19.2,-0.534407
13:19.2,-0.662552,13:19.2,-0.229424,13:19.2,-0.500849
13:19.2,-0.63584,13:19.2,-0.115061,13:19.2,-0.340264
13:19.2,-0.385053,13:19.2,-0.00941396,13:19.2,-0.135453
13:19.2,-0.167861,13:19.2,0.072962,13:19.2,0.15359
13:19.2,0.228869,13:19.2,0.178478,13:19.2,0.402058
13:19.2,0.509298,13:19.2,0.301703,13:19.2,0.513318
13:19.2,0.63957,13:19.2,0.309906,13:19.2,0.5822
13:19.2,0.658317,13:19.2,0.232712,13:19.2,0.498456
13:19.2,0.260098,13:19.2,0.180463,13:19.2,0.242438
13:19.2,0.0836039,13:19.2,0.0399649,13:19.2,0.0413001
13:19.2,0.0020647,13:19.2,-0.166686,13:19.2,-0.119938
13:19.2,-0.367992,13:19.2,-0.362445,13:19.2,-0.297093
13:19.2,-0.475129,13:19.2,-0.438328,13:19.2,-0.342891
13:19.2,-0.436945,13:19.2,-0.4664,13:19.2,-0.216734
13:19.2,-0.411608,13:19.2,-0.434678,13:19.2,-0.0347877
13:19.2,-0.158347,13:19.2,-0.295258,13:19.2,0.220411
13:19.2,0.0367188,13:19.2,-0.0999641,13:19.2,0.420793
13:19.2,0.0934339,13:19.2,0.0644255,13:19.2,0.512741
13:19.2,0.334629,13:19.2,0.110555,13:19.2,0.596819
13:19.2,0.393938,13:19.2,0.169897,13:19.2,0.556178
13:19.2,0.266553,13:19.2,0.196396,13:19.2,0.332402
13:19.2,0.223529,13:19.2,0.0828588,13:19.2,0.0926375
13:19.2,-0.115578,13:19.2,-0.134928,13:19.2,-0.099144
13:19.2,-0.352223,13:19.2,-0.286037,13:19.2,-0.288076
13:19.2,-0.279495,13:19.2,-0.396646,13:19.2,-0.33235
13:19.2,-0.189421,13:19.2,-0.460407,13:19.2,-0.208274
13:19.2,-0.0085485,13:19.2,-0.368162,13:19.2,-0.034498
13:19.2,0.163307,13:19.2,-0.209867,13:19.2,0.181545
13:19.2,0.244241,13:19.2,-0.0674999,13:19.2,0.399631
13:19.2,0.399108,13:19.2,0.115476,13:19.2,0.551435
13:19.2,0.381739,13:19.2,0.276386,13:19.2,0.55411
13:19.2,0.121411,13:19.2,0.295525,13:19.2,0.408781
13:19.2,-0.0755942,13:19.2,0.241127,13:19.2,0.190778
13:19.2,-0.360518,13:19.2,0.151869,13:19.2,0.0397253
13:19.2,-0.671723,13:19.2,-0.0934398,13:19.2,-0.099262
13:19.2,-0.705012,13:19.2,-0.28176,13:19.2,-0.244867
13:19.2,-0.630902,13:19.2,-0.370651,13:19.2,-0.248214
13:19.2,-0.212498,13:19.2,-0.468985,13:19.2,-0.0777853
13:19.2,0.270736,13:19.2,-0.524179,13:19.2,0.166807
13:19.2,0.437516,13:19.2,-0.324593,13:19.2,0.401821
13:19.2,0.675687,13:19.2,-0.0635684,13:19.2,0.568029
13:19.2,0.842782,13:19.2,0.0368023,13:19.2,0.609634
13:19.2,0.489018,13:19.2,0.136538,13:19.2,0.543139
13:19.2,0.0257933,13:19.2,0.345305,13:19.2,0.39192
13:19.2,-0.327623,13:19.2,0.437075,13:19.2,0.216916
13:19.2,-0.633833,13:19.2,0.274535,13:19.2,0.0250602
13:19.2,-0.745341,13:19.2,0.0641537,13:19.2,-0.155309
13:19.2,-0.617423,13:19.2,-0.0829136,13:19.2,-0.174191
13:19.2,-0.283179,13:19.2,-0.270358,13:19.2,-0.043515
13:19.2,0.340269,13:19.2,-0.450851,13:19.2,0.090214
13:19.2,1.00291,13:19.2,-0.473374,13:19.2,0.191327
13:19.2,1.36486,13:19.2,-0.373487,13:19.2,0.381497
13:19.2,1.53764,13:19.2,-0.32445,13:19.2,0.487481
13:19.2,1.23466,13:19.2,-0.130079,13:19.2,0.409689
13:19.2,0.600967,13:19.2,0.13937,13:19.2,0.238965
13:19.2,0.183688,13:19.2,0.265663,13:19.2,0.00643253
13:19.2,-0.333815,13:19.2,0.31041,13:19.2,-0.220617
13:19.2,-0.748594,13:19.2,0.41484,13:19.2,-0.368768
13:19.2,-0.797108,13:19.2,0.376945,13:19.2,-0.41232
13:19.2,-0.735865,13:19.2,0.138285,13:19.2,-0.416638
13:19.2,-0.379837,13:19.2,-0.0267088,13:19.2,-0.302683
13:19.2,0.130121,13:19.2,-0.138354,13:19.2,-0.0926554
13:19.2,0.334506,13:19.2,-0.362465,13:19.2,0.0966907
13:19.2,0.231366,13:19.2,-0.462003,13:19.2,0.274006
13:19.2,0.254937,13:19.2,-0.362774,13:19.2,0.37572
13:19.2,0.0814283,13:19.2,-0.273587,13:19.2,0.348517
13:19.2,-0.322517,13:19.2,-0.242361,13:19.2,0.213882
13:19.2,-0.565302,13:19.2,-0.0772107,13:19.2,0.013895
13:19.2,-0.737249,13:19.2,0.109683,13:19.2,-0.198406
13:19.2,-0.708034,13:19.2,0.208187,13:19.2,-0.312215
13:19.2,-0.468581,13:19.2,0.222272,13:19.2,-0.355889
13:19.2,-0.170007,13:19.2,0.22079,13:19.2,-0.298296
13:19.2,0.179648,13:19.2,0.14774,13:19.2,-0.175767
13:19.2,0.404594,13:19.2,0.035727,13:19.2,-0.102105
13:19.2,0.535028,13:19.2,-0.0921965,13:19.2,0.0709188
13:19.2,0.508742,13:19.2,-0.219119,13:19.2,0.31696
13:19.2,0.279174,13:19.2,-0.261489,13:19.2,0.367028
13:19.2,0.053066,13:19.2,-0.203177,13:19.2,0.221593
13:19.2,-0.0924265,13:19.2,-0.0893748,13:19.2,0.21633
13:19.2,-0.267631,13:19.2,-0.0157976,13:19.2,0.17902
13:19.2,-0.361605,13:19.2,0.117246,13:19.2,0.0285459
13:19.2,-0.170068,13:19.2,0.283675,13:19.2,-0.0137615
13:19.2,0.143644,13:19.2,0.3363,13:19.2,0.0169742
13:19.2,0.419699,13:19.2,0.297363,13:19.2,0.02653
13:19.2,0.654649,13:19.2,0.293266,13:19.2,0.147992
13:19.2,0.809537,13:19.2,0.242763,13:19.2,0.276265
13:19.2,0.744522,13:19.2,0.0179982,13:19.2,0.209295
13:19.2,0.465945,13:19.2,-0.164526,13:19.2,0.134434
13:19.2,0.367292,13:19.2,-0.231119,13:19.2,0.0592828
13:19.2,0.153033,13:19.2,-0.327843,13:19.2,-0.0487745
13:19.2,-0.245008,13:19.2,-0.407177,13:19.2,-0.11524
13:19.2,-0.487597,13:19.2,-0.286787,13:19.2,-0.213945
13:19.2,-0.506741,13:19.2,-0.0744367,13:19.2,-0.265821
13:19.2,-0.448668,13:19.2,0.00934839,13:19.2,-0.168538
13:19.3,-0.450248,13:19.3,0.097847,13:19.3,-0.0620508
13:19.3,-0.341194,13:19.3,0.232571,13:19.3,-0.000549555
13:19.3,-0.0230944,13:19.3,0.368456,13:19.3,0.170299
13:19.3,0.0582635,13:19.3,0.400209,13:19.3,0.204794
13:19.3,-0.0269735,13:19.3,0.386442,13:19.3,0.156864
13:19.3,0.0326288,13:19.3,0.2908,13:19.3,0.20898
13:19.3,0.164495,13:19.3,0.167483,13:19.3,0.163952
13:19.3,0.150954,13:19.3,0.0393116,13:19.3,-0.0384367
13:19.3,0.107744,13:19.3,-0.0318503,13:19.3,-0.0478089
13:19.3,0.271356,13:19.3,-0.08775,13:19.3,-0.0409591
13:19.3,0.295205,13:19.3,-0.167911,13:19.3,-0.173037
13:19.3,0.213127,13:19.3,-0.164049,13:19.3,-0.154545
13:19.3,0.289767,13:19.3,-0.0411224,13:19.3,-0.072161
13:19.3,0.348958,13:19.3,0.0653708,13:19.3,-0.0350583
13:19.3,0.171202,13:19.3,0.049665,13:19.3,0.0420392
13:19.3,-0.119568,13:19.3,0.0364983,13:19.3,0.103269
13:19.3,-0.29268,13:19.3,0.124106,13:19.3,0.046742
13:19.3,-0.249425,13:19.3,0.141505,13:19.3,0.00843406
13:19.3,-0.300643,13:19.3,0.0829446,13:19.3,-0.0432169
13:19.3,-0.203446,13:19.3,-0.0240993,13:19.3,-0.239248
13:19.3,-0.0213706,13:19.3,-0.0318635,13:19.3,-0.341046
13:19.3,0.119107,13:19.3,-0.0288332,13:19.3,-0.37616
13:19.3,0.484843,13:19.3,0.0413167,13:19.3,-0.38787
13:19.3,0.731405,13:19.3,0.0746167,13:19.3,-0.301415
13:19.3,0.491352,13:19.3,0.0906408,13:19.3,-0.147858
13:19.3,0.35782,13:19.3,0.148444,13:19.3,-0.0349486
13:19.3,0.0413823,13:19.3,0.192531,13:19.3,0.134375
13:19.3,-0.50688,13:19.3,0.177569,13:19.3,0.233489
13:19.3,-0.660756,13:19.3,0.120758,13:19.3,0.139515
13:19.3,-0.821807,13:19.3,0.107226,13:19.3,0.00299692
13:19.3,-0.880601,13:19.3,0.0274122,13:19.3,-0.238837
13:19.3,-0.609679,13:19.3,-0.10501,13:19.3,-0.555063
13:19.3,-0.193217,13:19.3,-0.180168,13:19.3,-0.666909
13:19.3,0.311079,13:19.3,-0.176756,13:19.3,-0.607288
13:19.3,0.622047,13:19.3,-0.173286,13:19.3,-0.562453
13:19.3,0.633343,13:19.3,-0.16427,13:19.3,-0.389963
13:19.3,0.643109,13:19.3,-0.0241899,13:19.3,-0.0262702
13:19.3,0.317792,13:19.3,0.026269,13:19.3,0.266081
13:19.3,-0.204209,13:19.3,0.0449204,13:19.3,0.498019
13:19.3,-0.546701,13:19.3,0.166564,13:19.3,0.626619
13:19.3,-0.720931,13:19.3,0.328126,13:19.3,0.549476
13:19.3,-0.641651,13:19.3,0.185086,13:19.3,0.33365
13:19.3,-0.388814,13:19.3,0.0335836,13:19.3,0.0696611
13:19.3,-0.187464,13:19.3,0.126891,13:19.3,-0.210817
13:19.3,0.0600135,13:19.3,0.162615,13:19.3,-0.40722
13:19.3,0.293726,13:19.3,0.081389,13:19.3,-0.465738
13:19.3,0.27576,13:19.3,0.141028,13:19.3,-0.441006
13:19.3,0.24307,13:19.3,0.327202,13:19.3,-0.269432
13:19.3,-0.0219619,13:19.3,0.360647,13:19.3,0.00664711
13:19.3,-0.387934,13:19.3,0.420861,13:19.3,0.200009
13:19.3,-0.367509,13:19.3,0.448018,13:19.3,0.321667
13:19.3,-0.324814,13:19.3,0.268886,13:19.3,0.39246
13:19.3,-0.344752,13:19.3,0.0188029,13:19.3,0.31016
13:19.3,-0.0624776,13:19.3,-0.058955,13:19.3,0.126493
13:19.3,0.0679278,13:19.3,-0.120258,13:19.3,-0.081799
13:19.3,0.32277,13:19.3,-0.323882,13:19.3,-0.359433
13:19.3,0.787853,13:19.3,-0.366502,13:19.3,-0.544218
13:19.3,0.501014,13:19.3,-0.216432,13:19.3,-0.594512
13:19.3,0.197159,13:19.3,-0.0230694,13:19.3,-0.592834
13:19.3,0.311891,13:19.3,0.145882,13:19.3,-0.469701
13:19.3,0.00479221,13:19.3,0.422879,13:19.3,-0.23376
13:19.3,-0.382398,13:19.3,0.645078,13:19.3,-0.02249
13:19.3,-0.462022,13:19.3,0.655537,13:19.3,0.152178
13:19.3,-0.513356,13:19.3,0.685884,13:19.3,0.314444
13:19.3,-0.298798,13:19.3,0.697563,13:19.3,0.32778
13:19.3,-0.0946796,13:19.3,0.462387,13:19.3,0.228511
13:19.3,-0.0253761,13:19.3,0.0850177,13:19.3,0.0540817
13:19.3,0.374726,13:19.3,-0.00531316,13:19.3,-0.225317
13:19.3,0.52604,13:19.3,-0.15332,13:19.3,-0.445507
13:19.3,0.186391,13:19.3,-0.420141,13:19.3,-0.530649
13:19.3,0.0559151,13:19.3,-0.519416,13:19.3,-0.548359
13:19.3,-0.0940704,13:19.3,-0.259694,13:19.3,-0.458882
13:19.3,-0.413976,13:19.3,-0.129638,13:19.3,-0.29985
13:19.3,-0.362628,13:19.3,-0.0382078,13:19.3,-0.195408
13:19.3,-0.24404,13:19.3,0.217571,13:19.3,-0.0302911
13:19.3,-0.138345,13:19.3,0.380787,13:19.3,0.135273
13:19.3,0.0763726,13:19.3,0.325856,13:19.3,0.145192
13:19.3,0.271456,13:19.3,0.229845,13:19.3,0.086875
13:19.3,0.491765,13:19.3,0.0693655,13:19.3,-0.00236273
13:19.3,0.475926,13:19.3,-0.198829,13:19.3,-0.082829
13:19.3,0.386493,13:19.3,-0.420951,13:19.3,-0.0852478
13:19.3,0.320438,13:19.3,-0.459499,13:19.3,-0.0565541
13:19.3,-0.0562382,13:19.3,-0.53262,13:19.3,-0.0138319
13:19.3,-0.298618,13:19.3,-0.48889,13:19.3,0.131845
13:19.3,-0.291346,13:19.3,-0.301656,13:19.3,0.301478
13:19.3,-0.329658,13:19.3,-0.0398803,13:19.3,0.320389
13:19.3,-0.196728,13:19.3,0.0680459,13:19.3,0.256503
13:19.3,-0.113295,13:19.3,0.199523,13:19.3,0.165812
13:19.3,-0.194664,13:19.3,0.246248,13:19.3,0.0393248
13:19.3,-0.116506,13:19.3,0.153847,13:19.3,-0.0767779
13:19.3,0.00958323,13:19.3,-0.0362098,13:19.3,-0.215181
13:19.3,0.0531912,13:19.3,-0.0634754,13:19.3,-0.287406
13:19.3,0.136194,13:19.3,-0.118781,13:19.3,-0.260069
13:19.3,0.130574,13:19.3,-0.328807,13:19.3,-0.206263
13:19.3,0.105431,13:19.3,-0.421909,13:19.3,-0.0785744
13:19.3,0.194591,13:19.3,-0.240388,13:19.3,0.109557
13:19.3,-0.0195646,13:19.3,-0.0895548,13:19.3,0.159041
13:19.3,-0.169291,13:19.3,-0.0108719,13:19.3,0.134195
13:19.3,-0.0208473,13:19.3,0.162919,13:19.3,0.114969
13:19.3,-0.113317,13:19.3,0.377675,13:19.3,-0.0577104
13:19.3,-0.203495,13:19.3,0.323724,13:19.3,-0.285572
13:19.3,0.00545144,13:19.3,0.296457,13:19.3,-0.395401
13:19.3,0.191209,13:19.3,0.273621,13:19.3,-0.450126
13:19.3,0.299568,13:19.3,0.116531,13:19.3,-0.427738
13:19.3,0.342767,13:19.3,-0.155674,13:19.3,-0.241436
13:19.3,0.310436,13:19.3,-0.27952,13:19.3,-0.0766897
13:19.3,0.143024,13:19.3,-0.340837,13:19.3,0.0805593
13:19.3,-0.21499,13:19.3,-0.420293,13:19.3,0.301473
13:19.3,-0.394748,13:19.3,-0.440897,13:19.3,0.377342
13:19.3,-0.490816,13:19.3,-0.312432,13:19.3,0.351988
13:19.3,-0.614557,13:19.3,-0.166758,13:19.3,0.244572
13:19.3,-0.426165,13:19.3,-0.0349295,13:19.3,0.0326014
13:19.3,-0.259534,13:19.3,0.0896108,13:19.3,-0.0951612
13:19.3,-0.266224,13:19.3,0.153607,13:19.3,-0.138087
13:19.3,-0.0970829,13:19.3,0.13307,13:19.3,-0.287037
13:19.3,0.0505984,13:19.3,0.11042,13:19.3,-0.281397
13:19.3,0.202647,13:19.3,-0.0167811,13:19.3,-0.0192428
13:19.3,0.129082,13:19.3,-0.224339,13:19.3,0.0864232
13:19.3,-0.00846863,13:19.3,-0.433781,13:19.3,0.210021
13:19.3,-0.0440896,13:19.3,-0.514207,13:19.3,0.423265
13:19.3,-0.188625,13:19.3,-0.601645,13:19.3,0.381707
13:19.3,-0.288044,13:19.3,-0.601269,13:19.3,0.229383
13:19.3,-0.285403,13:19.3,-0.435644,13:19.3,0.14348
13:19.3,-0.213242,13:19.3,-0.177726,13:19.3,-0.120325
13:19.3,0.0373876,13:19.3,0.00576377,13:19.3,-0.417258
13:19.3,0.279529,13:19.3,0.147718,13:19.3,-0.54424
13:19.3,0.475214,13:19.3,0.287834,13:19.3,-0.720385
13:19.3,0.637425,13:19.3,0.337055,13:19.3,-0.761918
13:19.3,0.444373,13:19.3,0.259575,13:19.3,-0.548358
13:19.3,0.221037,13:19.3,0.141839,13:19.3,-0.31249
13:19.3,0.0137508,13:19.3,-0.0640321,13:19.3,-0.0976539
13:19.3,-0.345696,13:19.3,-0.368091,13:19.3,0.145503
13:19.3,-0.370023,13:19.3,-0.584991,13:19.3,0.283016
13:19.3,-0.400794,13:19.3,-0.606884,13:19.3,0.361828
13:19.3,-0.661492,13:19.3,-0.590527,13:19.3,0.379739
13:19.3,-0.303043,13:19.3,-0.531075,13:19.3,0.200609
13:19.3,0.17236,13:19.3,-0.385834,13:19.3,0.105486
13:19.3,0.115747,13:19.3,-0.123568,13:19.3,0.0672817
13:19.3,0.29374,13:19.3,0.149693,13:19.3,-0.0862789
13:19.3,0.369544,13:19.3,0.314182,13:19.3,-0.135274
13:19.3,0.183364,13:19.3,0.370047,13:19.3,-0.0225151
13:19.3,0.0233769,13:19.3,0.392449,13:19.3,0.000716448
13:19.3,-0.318937,13:19.3,0.381187,13:19.3,0.0356889
13:19.3,-0.519732,13:19.3,0.240328,13:19.3,0.186384
13:19.3,-0.537565,13:19.3,-0.0169778,13:19.3,0.158614
13:19.3,-0.473931,13:19.3,-0.255501,13:19.3,0.0481904
13:19.3,-0.228651,13:19.3,-0.370127,13:19.3,0.0308096
13:19.3,-0.0509191,13:19.3,-0.387946,13:19.3,-0.0133789
13:19.3,0.159299,13:19.3,-0.399202,13:19.3,-0.0564337
13:19.3,0.355741,13:19.3,-0.32598,13:19.3,-0.0164151
13:19.3,0.349578,13:19.3,-0.137794,13:19.3,-0.0368297
13:19.3,0.252218,13:19.3,0.0375497,13:19.3,-0.0370204
13:19.3,0.163182,13:19.3,0.132424,13:19.3,0.0574362
13:19.3,0.21293,13:19.3,0.222043,13:19.3,0.106097
13:19.3,0.0510776,13:19.3,0.237201,13:19.3,0.193937
13:19.3,-0.158238,13:19.3,0.090183,13:19.3,0.229503
13:19.3,-0.0599456,13:19.3,-0.0423622,13:19.3,0.164829
13:19.3,0.257704,13:19.3,-0.17315,13:19.3,0.102977
13:19.3,0.306818,13:19.3,-0.350338,13:19.3,0.0508285
13:19.3,0.188226,13:19.3,-0.503486,13:19.3,-0.0622487
13:19.3,0.283499,13:19.3,-0.459518,13:19.3,-0.112418
13:19.3,0.202407,13:19.3,-0.372472,13:19.3,-0.0248408
13:19.3,-0.0555539,13:19.3,-0.297617,13:19.3,-0.00861883
13:19.3,-0.243315,13:19.3,-0.185546,13:19.3,0.0280035
13:19.3,-0.568762,13:19.3,-0.0756407,13:19.3,0.111103
13:19.3,-0.726962,13:19.3,0.0202727,13:19.3,0.123992
13:19.3,-0.661931,13:19.3,0.0644982,13:19.3,0.129817
13:19.3,-0.558864,13:19.3,0.0733387,13:19.3,0.137296
13:19.3,-0.380576,13:19.3,0.0360072,13:19.3,0.0633156
13:19.3,-0.07254,13:19.3,-0.0887811,13:19.3,-0.0388789
13:19.3,0.302262,13:19.3,-0.12682,13:19.3,-0.114638
13:19.3,0.389228,13:19.3,-0.0393307,13:19.3,-0.243752
13:19.3,0.374298,13:19.3,0.0303566,13:19.3,-0.24585
13:19.3,0.421655,13:19.3,-0.0228608,13:19.3,-0.137424
13:19.3,0.360425,13:19.3,0.128546,13:19.3,-0.0771344
13:19.3,0.407848,13:19.3,0.327725,13:19.3,-0.0276744
13:19.3,0.536917,13:19.3,0.35241,13:19.3,0.0726998
13:19.3,0.621797,13:19.3,0.31051,13:19.3,0.116955
13:19.3,1.09795,13:19.3,0.354189,13:19.3,0.119085
13:19.3,1.59498,13:19.3,0.243433,13:19.3,0.131567
13:19.3,1.92474,13:19.3,-0.0176644,13:19.3,0.0306559
13:19.3,2.41085,13:19.3,-0.12669,13:19.3,-0.0493968
13:19.3,2.45515,13:19.3,-0.192275,13:19.3,-0.143312
13:19.3,2.24273,13:19.3,-0.389078,13:19.3,-0.274814
13:19.3,2.26724,13:19.3,-0.525171,13:19.3,-0.266094
13:19.3,2.13261,13:19.3,-0.463663,13:19.3,-0.181683
13:19.3,1.91683,13:19.3,-0.371081,13:19.3,-0.130641
13:19.3,2.22041,13:19.3,-0.271567,13:19.3,0.0257611
13:19.3,2.5223,13:19.3,-0.0438285,13:19.3,0.225265
13:19.3,2.79629,13:19.3,0.105634,13:19.3,0.270339
13:19.3,3.09094,13:19.3,0.16872,13:19.3,0.331051
13:19.3,3.01232,13:19.3,0.231678,13:19.3,0.380089
13:19.3,2.9766,13:19.3,0.289583,13:19.3,0.270264
13:19.3,2.92192,13:19.3,0.152305,13:19.3,0.0677335
13:19.3,2.87417,13:19.3,0.0579381,13:19.3,-0.156937
13:19.3,2.81386,13:19.3,0.0639915,13:19.3,-0.346234
13:19.3,2.08509,13:19.3,0.00817299,13:19.3,-0.351326
13:19.3,0.932806,13:19.3,-0.112522,13:19.3,-0.236908
13:19.3,-0.254292,13:19.3,-0.0976932,13:19.3,-0.231938
13:19.3,-1.24914,13:19.3,0.0292921,13:19.3,-0.0727105
13:19.4,-1.69641,13:19.4,0.0329649,13:19.4,0.184319
13:19.4,-1.80203,13:19.4,0.0432146,13:19.4,0.245073
13:19.4,-1.40242,13:19.4,0.149871,13:19.4,0.314388
13:19.4,-0.657673,13:19.4,0.164144,13:19.4,0.371069
13:19.4,0.242716,13:19.4,0.00965476,13:19.4,0.222666
13:19.4,0.921268,13:19.4,-0.0289273,13:19.4,0.0419748
13:19.4,0.960262,13:19.4,0.0525665,13:19.4,-0.10548
13:19.4,0.822542,13:19.4,-0.00388861,13:19.4,-0.360332
13:19.4,0.363648,13:19.4,-0.047828,13:19.4,-0.447513
13:19.4,-0.643986,13:19.4,0.02931,13:19.4,-0.352705
13:19.4,-1.33487,13:19.4,0.0817025,13:19.4,-0.276809
13:19.4,-1.70578,13:19.4,0.0357592,13:19.4,-0.0823534
13:19.4,-1.83748,13:19.4,0.151606,13:19.4,0.0963855
13:19.4,-1.46542,13:19.4,0.2779,13:19.4,0.0661898
13:19.4,-0.886858,13:19.4,0.205796,13:19.4,0.107529
13:19.4,-0.0628579,13:19.4,0.130848,13:19.4,0.249711
13:19.4,0.379784,13:19.4,0.152079,13:19.4,0.172673
13:19.4,0.195324,13:19.4,0.140679,13:19.4,0.0667596
13:19.4,0.231158,13:19.4,0.0432277,13:19.4,0.0217927
13:19.4,-0.0465465,13:19.4,0.0776041,13:19.4,-0.126741
13:19.4,-0.684022,13:19.4,0.142983,13:19.4,-0.151597
13:19.4,-0.88613,13:19.4,0.123923,13:19.4,-0.131552
13:19.4,-1.17353,13:19.4,0.0757384,13:19.4,-0.183402
13:19.4,-1.22387,13:19.4,0.105678,13:19.4,-0.118666
13:19.4,-0.780888,13:19.4,0.154032,13:19.4,-0.0696576
13:19.4,-0.466119,13:19.4,0.128617,13:19.4,-0.233287
13:19.4,-0.037055,13:19.4,0.150194,13:19.4,-0.317354
13:19.4,0.548217,13:19.4,0.177623,13:19.4,-0.25893
13:19.4,0.788583,13:19.4,0.136524,13:19.4,-0.29418
13:19.4,0.788337,13:19.4,0.0331199,13:19.4,-0.215367
13:19.4,0.756577,13:19.4,-0.00994205,13:19.4,-0.0173283
13:19.4,0.342208,13:19.4,0.00406265,13:19.4,0.0205159
13:19.4,-0.19832,13:19.4,-0.0203741,13:19.4,0.0818264
13:19.4,-0.677741,13:19.4,-0.0417984,13:19.4,0.261719
13:19.4,-1.06363,13:19.4,-0.0638866,13:19.4,0.302222
13:19.4,-1.19295,13:19.4,0.0103199,13:19.4,0.257361
