时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
11:13.9,-0.170134,11:13.9,-0.171462,11:13.9,0.206658
11:13.9,0.0766885,11:13.9,-0.396231,11:13.9,0.232714
11:13.9,0.113639,11:13.9,-0.4351,11:13.9,-0.00713587
11:13.9,0.0689149,11:13.9,-0.216236,11:13.9,-0.136535
11:13.9,0.306044,11:13.9,-0.0609362,11:13.9,-0.0873911
11:13.9,0.423131,11:13.9,0.104597,11:13.9,-0.152358
11:13.9,0.362343,11:13.9,0.290409,11:13.9,-0.18916
11:13.9,0.282946,11:13.9,0.435082,11:13.9,-0.059762
11:13.9,0.208323,11:13.9,0.474002,11:13.9,-0.0241125
11:13.9,0.203234,11:13.9,0.386978,11:13.9,-0.0105774
11:13.9,0.0785339,11:13.9,0.230517,11:13.9,0.117007
11:13.9,-0.15121,11:13.9,-0.0062573,11:13.9,0.0993645
11:13.9,-0.486075,11:13.9,-0.238854,11:13.9,0.00374436
11:13.9,-0.583875,11:13.9,-0.421276,11:13.9,-0.00681639
11:13.9,-0.618887,11:13.9,-0.488702,11:13.9,-0.0576448
11:13.9,-0.638677,11:13.9,-0.461632,11:13.9,-0.122716
11:13.9,-0.407295,11:13.9,-0.337675,11:13.9,-0.120962
11:13.9,-0.14207,11:13.9,-0.0874352,11:13.9,-0.13145
11:13.9,0.149405,11:13.9,0.166419,11:13.9,-0.125394
11:13.9,0.356079,11:13.9,0.377963,11:13.9,-0.0603521
11:13.9,0.394711,11:13.9,0.578619,11:13.9,-0.0149763
11:13.9,0.338585,11:13.9,0.702055,11:13.9,0.049423
11:13.9,0.192583,11:13.9,0.570153,11:13.9,0.12548
11:13.9,0.0454223,11:13.9,0.424188,11:13.9,0.138276
11:13.9,-0.0520706,11:13.9,0.260741,11:13.9,0.123712
11:13.9,-0.0921965,11:13.9,0.00927687,11:13.9,0.167301
11:13.9,-0.106286,11:13.9,-0.238141,11:13.9,0.157734
11:13.9,0.155149,11:13.9,-0.315201,11:13.9,0.11667
11:13.9,0.417347,11:13.9,-0.302689,11:13.9,0.144805
11:13.9,0.264791,11:13.9,-0.293283,11:13.9,0.148442
11:13.9,0.251884,11:13.9,-0.145141,11:13.9,0.113522
11:13.9,0.243578,11:13.9,0.133071,11:13.9,0.166253
11:13.9,-0.176978,11:13.9,0.36139,11:13.9,0.182307
11:13.9,-0.43975,11:13.9,0.423232,11:13.9,0.0792062
11:13.9,-0.733719,11:13.9,0.451001,11:13.9,0.0594807
11:13.9,-0.934143,11:13.9,0.434902,11:13.9,0.0595391
11:13.9,-0.63138,11:13.9,0.183356,11:13.9,-0.0385988
11:13.9,-0.491917,11:13.9,-0.159526,11:13.9,-0.0725293
11:13.9,-0.227034,11:13.9,-0.336736,11:13.9,-0.0667977
11:13.9,0.488676,11:13.9,-0.361278,11:13.9,-0.168452
11:13.9,0.903716,11:13.9,-0.47653,11:13.9,-0.177268
11:13.9,0.888207,11:13.9,-0.470463,11:13.9,-0.0865912
11:13.9,0.780668,11:13.9,-0.282645,11:13.9,-0.110122
11:13.9,0.6235,11:13.9,-0.00146747,11:13.9,-0.136113
11:13.9,0.228523,11:13.9,0.277756,11:13.9,-0.115983
11:13.9,-0.335057,11:13.9,0.531347,11:13.9,-0.155355
11:13.9,-0.754396,11:13.9,0.603129,11:13.9,-0.146046
11:13.9,-0.617232,11:13.9,0.507097,11:13.9,-0.0553596
11:13.9,-0.21081,11:13.9,0.435636,11:13.9,-0.0197804
11:13.9,0.0101399,11:13.9,0.255069,11:13.9,0.069859
11:13.9,0.370858,11:13.9,-0.0724113,11:13.9,0.136647
11:13.9,0.745394,11:13.9,-0.286589,11:13.9,0.0717711
11:13.9,0.722553,11:13.9,-0.337561,11:13.9,0.0476527
11:13.9,0.69717,11:13.9,-0.406157,11:13.9,0.0338495
11:13.9,0.459838,11:13.9,-0.442723,11:13.9,-0.0927913
11:13.9,-0.127772,11:13.9,-0.272391,11:13.9,-0.200717
11:14.0,-0.33921,11:14.0,-0.0872052,11:14.0,-0.21484
11:14.0,-0.349615,11:14.0,0.0186718,11:14.0,-0.241072
11:14.0,-0.500854,11:14.0,0.205342,11:14.0,-0.140781
11:14.0,-0.320486,11:14.0,0.437815,11:14.0,-0.00628233
11:14.0,-0.109856,11:14.0,0.399494,11:14.0,-0.00844836
11:14.0,0.15608,11:14.0,0.2183,11:14.0,0.0614095
11:14.0,0.673589,11:14.0,0.178039,11:14.0,0.153762
11:14.0,0.66577,11:14.0,0.172544,11:14.0,0.0716043
11:14.0,0.24827,11:14.0,-0.0399339,11:14.0,0.0157392
11:14.0,-0.0119531,11:14.0,-0.277127,11:14.0,0.0126863
11:14.0,-0.370587,11:14.0,-0.322675,11:14.0,-0.123787
11:14.0,-0.722672,11:14.0,-0.394871,11:14.0,-0.172234
11:14.0,-0.761584,11:14.0,-0.473202,11:14.0,-0.0671601
11:14.0,-0.724461,11:14.0,-0.387498,11:14.0,-0.0522006
11:14.0,-0.540307,11:14.0,-0.283498,11:14.0,-0.0401163
11:14.0,0.0554001,11:14.0,-0.269178,11:14.0,0.0553286
11:14.0,0.549036,11:14.0,-0.119703,11:14.0,0.149363
11:14.0,0.893722,11:14.0,0.0977314,11:14.0,0.210954
11:14.0,0.923333,11:14.0,0.0722325,11:14.0,0.227187
11:14.0,0.483093,11:14.0,-0.000267029,11:14.0,0.149972
11:14.0,0.0477958,11:14.0,0.039407,11:14.0,0.125102
11:14.0,-0.411317,11:14.0,-0.0156629,11:14.0,0.104517
11:14.0,-0.928649,11:14.0,-0.19739,11:14.0,0.00392556
11:14.0,-1.07213,11:14.0,-0.256267,11:14.0,-0.00847101
11:14.0,-0.865729,11:14.0,-0.327463,11:14.0,0.00595689
11:14.0,-0.41609,11:14.0,-0.463561,11:14.0,-0.0505817
11:14.0,0.30017,11:14.0,-0.4662,11:14.0,-0.0394881
11:14.0,0.69484,11:14.0,-0.317868,11:14.0,0.0269258
11:14.0,0.895784,11:14.0,-0.197984,11:14.0,0.00988483
11:14.0,1.02554,11:14.0,-0.112616,11:14.0,-0.00662565
11:14.0,0.865695,11:14.0,0.0752461,11:14.0,0.00804305
11:14.0,0.390086,11:14.0,0.271832,11:14.0,-0.0229108
11:14.0,-0.310506,11:14.0,0.318013,11:14.0,-0.0248194
11:14.0,-0.90677,11:14.0,0.293695,11:14.0,-0.0248897
11:14.0,-0.903214,11:14.0,0.322075,11:14.0,-0.0464118
11:14.0,-0.796319,11:14.0,0.198642,11:14.0,-0.0370228
11:14.0,-0.612341,11:14.0,-0.0626457,11:14.0,0.027597
11:14.0,-0.0555277,11:14.0,-0.205503,11:14.0,0.061574
11:14.0,0.402863,11:14.0,-0.247551,11:14.0,0.082376
11:14.0,0.749975,11:14.0,-0.356283,11:14.0,0.118161
11:14.0,0.963743,11:14.0,-0.346746,11:14.0,0.128524
11:14.0,0.756183,11:14.0,-0.198717,11:14.0,0.136421
11:14.0,0.193934,11:14.0,-0.132748,11:14.0,0.113696
11:14.0,-0.352472,11:14.0,-0.0303733,11:14.0,0.10318
11:14.0,-0.743207,11:14.0,0.166314,11:14.0,0.142493
11:14.0,-1.09165,11:14.0,0.225633,11:14.0,0.150839
11:14.0,-1.1685,11:14.0,0.101035,11:14.0,0.149461
11:14.0,-0.826021,11:14.0,0.0748014,11:14.0,0.162554
11:14.0,-0.436307,11:14.0,0.0853789,11:14.0,0.123553
11:14.0,-0.0993276,11:14.0,-0.000119209,11:14.0,0.0764549
11:14.0,0.388047,11:14.0,-0.0396669,11:14.0,0.0906086
11:14.0,0.653265,11:14.0,0.0331938,11:14.0,0.079329
11:14.0,0.573202,11:14.0,0.0185573,11:14.0,0.0342548
11:14.0,0.565614,11:14.0,-0.0502586,11:14.0,-0.039798
11:14.0,0.230635,11:14.0,-0.0130892,11:14.0,-0.102669
11:14.0,-0.294479,11:14.0,0.0444233,11:14.0,-0.119929
11:14.0,-0.485734,11:14.0,0.0358772,11:14.0,-0.0828457
11:14.0,-0.650467,11:14.0,0.00362635,11:14.0,-0.0336707
11:14.0,-0.702949,11:14.0,0.00622511,11:14.0,-0.00751019
11:14.0,-0.345778,11:14.0,-0.0128663,11:14.0,-0.00126719
11:14.0,0.174515,11:14.0,-0.0313056,11:14.0,0.0528479
11:14.0,0.583476,11:14.0,0.032984,11:14.0,0.141244
11:14.0,0.868524,11:14.0,0.00677109,11:14.0,0.133979
11:14.0,0.952616,11:14.0,-0.0666952,11:14.0,0.126219
11:14.0,0.817972,11:14.0,-0.103565,11:14.0,0.201041
11:14.0,0.427885,11:14.0,-0.0764132,11:14.0,0.169536
11:14.0,-0.219373,11:14.0,-0.115128,11:14.0,0.0091958
11:14.0,-0.554582,11:14.0,-0.124701,11:14.0,-0.099467
11:14.0,-0.649312,11:14.0,-0.0777137,11:14.0,-0.14919
11:14.0,-0.809013,11:14.0,-0.0323665,11:14.0,-0.251747
11:14.0,-0.761182,11:14.0,-0.0138795,11:14.0,-0.311719
11:14.0,-0.445905,11:14.0,0.0841463,11:14.0,-0.291036
11:14.0,0.0738764,11:14.0,0.113451,11:14.0,-0.301759
11:14.0,0.461493,11:14.0,0.0093019,11:14.0,-0.279959
11:14.0,0.522786,11:14.0,-0.00430107,11:14.0,-0.174025
11:14.0,0.382659,11:14.0,0.115905,11:14.0,-0.0956142
11:14.0,0.159855,11:14.0,0.0889838,11:14.0,-0.0573611
11:14.0,-0.0324559,11:14.0,0.0153697,11:14.0,-0.0379777
