时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
08:53.7,-0.358896,08:53.7,0.3233,08:53.7,-0.00735879
08:53.7,-0.427741,08:53.7,0.435486,08:53.7,-0.0524533
08:53.7,-0.13803,08:53.7,0.528998,08:53.7,-0.105988
08:53.7,0.288413,08:53.7,0.587808,08:53.7,-0.119807
08:53.7,0.310414,08:53.7,0.468721,08:53.7,-0.22416
08:53.7,0.250108,08:53.7,0.273499,08:53.7,-0.325344
08:53.7,0.307912,08:53.7,0.144659,08:53.7,-0.31939
08:53.7,0.259094,08:53.7,0.0604153,08:53.7,-0.34331
08:53.7,0.160874,08:53.7,-0.127348,08:53.7,-0.271552
08:53.7,-0.102011,08:53.7,-0.228541,08:53.7,-0.0147259
08:53.7,-0.422976,08:53.7,-0.141747,08:53.7,0.126506
08:53.7,-0.470903,08:53.7,-0.102518,08:53.7,0.18926
08:53.7,-0.440685,08:53.7,-0.0652897,08:53.7,0.334249
08:53.7,-0.346934,08:53.7,0.0996804,08:53.7,0.321317
08:53.7,-0.198032,08:53.7,0.234189,08:53.7,0.133656
08:53.7,0.0102091,08:53.7,0.219637,08:53.7,-0.0182855
08:53.7,0.377339,08:53.7,0.216336,08:53.7,-0.246339
08:53.7,0.604839,08:53.7,0.261616,08:53.7,-0.46497
08:53.7,0.516953,08:53.7,0.142689,08:53.7,-0.448325
08:53.7,0.339396,08:53.7,0.0159991,08:53.7,-0.407827
08:53.7,0.0982296,08:53.7,0.0127125,08:53.7,-0.386008
08:53.7,-0.117757,08:53.7,0.0253701,08:53.7,-0.150371
08:53.7,-0.396601,08:53.7,-0.0036943,08:53.7,0.0981402
08:53.7,-0.510969,08:53.7,-0.0182402,08:53.7,0.19765
08:53.7,-0.428427,08:53.7,0.0524259,08:53.7,0.30736
08:53.7,-0.379075,08:53.7,0.116429,08:53.7,0.31594
08:53.7,-0.130347,08:53.7,0.180866,08:53.7,0.163065
08:53.7,0.293846,08:53.7,0.234785,08:53.7,0.0426984
08:53.7,0.641365,08:53.7,0.323697,08:53.7,-0.0799179
08:53.7,0.766848,08:53.7,0.352161,08:53.7,-0.205456
08:53.7,0.738928,08:53.7,0.308458,08:53.7,-0.171497
08:53.7,0.574371,08:53.7,0.291115,08:53.7,-0.127664
08:53.7,0.257797,08:53.7,0.230762,08:53.7,-0.0759685
08:53.7,-0.0968874,08:53.7,0.114619,08:53.7,0.109688
08:53.7,-0.395057,08:53.7,-0.0659704,08:53.7,0.217348
08:53.7,-0.309749,08:53.7,-0.21938,08:53.7,0.187191
08:53.7,-0.0542533,08:53.7,-0.303158,08:53.7,0.245026
08:53.7,0.0852728,08:53.7,-0.255384,08:53.7,0.275594
08:53.7,0.361007,08:53.7,-0.170807,08:53.7,0.14164
08:53.7,0.558484,08:53.7,-0.13467,08:53.7,0.0588322
08:53.7,0.422052,08:53.7,0.0563836,08:53.7,0.0151622
08:53.7,0.161432,08:53.7,0.31544,08:53.7,-0.0904679
08:53.8,-0.10973,08:53.8,0.403591,08:53.8,-0.108255
08:53.8,-0.494555,08:53.8,0.354223,08:53.8,-0.0518274
08:53.8,-0.723499,08:53.8,0.374867,08:53.8,-0.0534749
08:53.8,-0.58378,08:53.8,0.204519,08:53.8,-0.00681281
08:53.8,-0.578649,08:53.8,-0.0830936,08:53.8,0.0640917
08:53.8,-0.487019,08:53.8,-0.227365,08:53.8,-0.00685573
08:53.8,0.0326693,08:53.8,-0.302402,08:53.8,-0.0665855
08:53.8,0.446568,08:53.8,-0.451866,08:53.8,-0.0604618
08:53.8,0.415157,08:53.8,-0.478879,08:53.8,-0.104607
08:53.8,0.360551,08:53.8,-0.25696,08:53.8,-0.15218
08:53.8,0.195274,08:53.8,-0.0420678,08:53.8,-0.146117
08:53.8,-0.0407815,08:53.8,0.0988221,08:53.8,-0.10599
08:53.8,-0.102619,08:53.8,0.214429,08:53.8,-0.0221729
08:53.8,-0.330702,08:53.8,0.313597,08:53.8,0.0733864
08:53.8,-0.461488,08:53.8,0.376288,08:53.8,0.129631
08:53.8,-0.304058,08:53.8,0.276161,08:53.8,0.225056
08:53.8,-0.16243,08:53.8,0.047425,08:53.8,0.272725
08:53.8,0.0216341,08:53.8,-0.226916,08:53.8,0.186437
08:53.8,0.144846,08:53.8,-0.402389,08:53.8,0.110353
08:53.8,0.108057,08:53.8,-0.545217,08:53.8,0.0534105
08:53.8,0.096854,08:53.8,-0.639235,08:53.8,-0.0819969
08:53.8,0.0482166,08:53.8,-0.658437,08:53.8,-0.133544
08:53.8,-0.09727,08:53.8,-0.520761,08:53.8,-0.0122082
08:53.8,-0.135524,08:53.8,-0.301872,08:53.8,0.0507987
08:53.8,-0.0836921,08:53.8,-0.0678504,08:53.8,0.109366
08:53.8,-0.149972,08:53.8,0.201417,08:53.8,0.280298
08:53.8,-0.110532,08:53.8,0.469003,08:53.8,0.345626
08:53.8,0.201769,08:53.8,0.56325,08:53.8,0.238584
08:53.8,0.263479,08:53.8,0.505077,08:53.8,0.160527
08:53.8,0.228126,08:53.8,0.420411,08:53.8,0.0653505
08:53.8,0.277112,08:53.8,0.215846,08:53.8,-0.146698
08:53.8,0.146903,08:53.8,-0.1466,08:53.8,-0.298591
08:53.8,0.18535,08:53.8,-0.418739,08:53.8,-0.35661
08:53.8,-0.147448,08:53.8,-0.518692,08:53.8,-0.359573
08:53.8,-0.639392,08:53.8,-0.512923,08:53.8,-0.232486
08:53.8,-0.675228,08:53.8,-0.387346,08:53.8,-0.00578284
08:53.8,-0.575755,08:53.8,-0.191396,08:53.8,0.208848
08:53.8,-0.537139,08:53.8,0.0163376,08:53.8,0.402544
08:53.8,-0.294209,08:53.8,0.270902,08:53.8,0.477656
08:53.8,-0.0225568,08:53.8,0.478686,08:53.8,0.378997
08:53.8,0.312024,08:53.8,0.517933,08:53.8,0.278581
08:53.8,0.587829,08:53.8,0.472909,08:53.8,0.112063
08:53.8,0.398849,08:53.8,0.395948,08:53.8,-0.156031
08:53.8,0.191619,08:53.8,0.193348,08:53.8,-0.267318
08:53.8,0.0772953,08:53.8,-0.0252628,08:53.8,-0.229496
08:53.8,-0.287241,08:53.8,-0.132496,08:53.8,-0.283924
08:53.8,-0.43335,08:53.8,-0.212507,08:53.8,-0.240233
08:53.8,-0.626922,08:53.8,-0.302702,08:53.8,-0.0144398
08:53.8,-0.658296,08:53.8,-0.258517,08:53.8,0.123256
08:53.8,-0.0428641,08:53.8,-0.0944173,08:53.8,0.2211
08:53.8,0.338016,08:53.8,0.0264537,08:53.8,0.285167
08:53.8,0.537447,08:53.8,0.0855792,08:53.8,0.191321
08:53.8,0.813694,08:53.8,0.110052,08:53.8,0.0768602
08:53.8,0.749174,08:53.8,0.177542,08:53.8,0.0688791
08:53.8,0.469047,08:53.8,0.183426,08:53.8,-0.0671208
08:53.8,0.210624,08:53.8,0.0446451,08:53.8,-0.224625
08:53.8,-0.223005,08:53.8,-0.113908,08:53.8,-0.192456
08:53.8,-0.54867,08:53.8,-0.164332,08:53.8,-0.156934
08:53.8,-0.619413,08:53.8,-0.201776,08:53.8,-0.127728
08:53.8,-0.600805,08:53.8,-0.27833,08:53.8,-0.0343263
08:53.8,-0.375177,08:53.8,-0.235326,08:53.8,0.0690997
08:53.8,-0.0824451,08:53.8,-0.128554,08:53.8,0.184816
08:53.8,0.130855,08:53.8,-0.00758648,08:53.8,0.316818
08:53.8,0.56681,08:53.8,0.069288,08:53.8,0.317758
08:53.8,0.86951,08:53.8,0.0800765,08:53.8,0.277247
08:53.8,0.743752,08:53.8,0.0227892,08:53.8,0.245671
08:53.8,0.531586,08:53.8,-0.0162852,08:53.8,0.0780237
08:53.8,0.351659,08:53.8,-0.105088,08:53.8,-0.0248706
08:53.8,0.110217,08:53.8,-0.277671,08:53.8,-0.0421429
08:53.8,-0.169971,08:53.8,-0.356554,08:53.8,-0.192715
08:53.8,-0.422778,08:53.8,-0.338514,08:53.8,-0.273266
08:53.8,-0.596675,08:53.8,-0.317281,08:53.8,-0.10734
08:53.8,-0.521948,08:53.8,-0.259188,08:53.8,-0.00722528
08:53.8,-0.419991,08:53.8,-0.114881,08:53.8,0.0370598
08:53.8,-0.231024,08:53.8,0.0700772,08:53.8,0.167478
08:53.8,-0.0419092,08:53.8,0.173962,08:53.8,0.210119
08:53.8,-0.0122833,08:53.8,0.226095,08:53.8,0.14685
08:53.8,0.116334,08:53.8,0.197827,08:53.8,0.0163925
08:53.8,0.232081,08:53.8,0.123667,08:53.8,-0.166178
08:53.8,-0.00659347,08:53.8,0.013659,08:53.8,-0.285217
08:53.8,-0.401657,08:53.8,-0.0789344,08:53.8,-0.323962
08:53.8,-0.518825,08:53.8,-0.175046,08:53.8,-0.356212
08:53.8,-0.490621,08:53.8,-0.287884,08:53.8,-0.308254
08:53.8,-0.486524,08:53.8,-0.346581,08:53.8,-0.134066
08:53.8,-0.153852,08:53.8,-0.259541,08:53.8,-0.00789165
08:53.8,0.0577474,08:53.8,-0.202334,08:53.8,0.148355
08:53.8,0.276003,08:53.8,-0.231413,08:53.8,0.29935
08:53.8,0.754302,08:53.8,-0.108114,08:53.8,0.256277
08:53.8,0.824755,08:53.8,0.0308549,08:53.8,0.137677
08:53.8,0.696855,08:53.8,0.0337183,08:53.8,0.103145
08:53.8,0.374085,08:53.8,0.0270391,08:53.8,0.0221682
08:53.8,-0.135545,08:53.8,0.0627303,08:53.8,-0.12354
08:53.8,-0.241354,08:53.8,0.00683188,08:53.8,-0.177995
08:53.8,-0.45746,08:53.8,-0.0795603,08:53.8,-0.177655
08:53.8,-0.586542,08:53.8,-0.0392151,08:53.8,-0.151685
08:53.8,-0.432221,08:53.8,-0.0339425,08:53.8,-0.0799286
08:53.8,-0.301317,08:53.8,-0.0782895,08:53.8,-0.0134432
08:53.8,0.0819778,08:53.8,-0.0695586,08:53.8,0.0707376
08:53.8,0.590469,08:53.8,-0.0293851,08:53.8,0.187085
08:53.8,0.654701,08:53.8,-0.0324357,08:53.8,0.294635
08:53.8,0.506196,08:53.8,-0.0385261,08:53.8,0.319984
08:53.8,0.483094,08:53.8,-0.0246954,08:53.8,0.263554
08:53.8,0.139326,08:53.8,0.0303233,08:53.8,0.155001
08:53.8,-0.393342,08:53.8,0.0655067,08:53.8,0.05831
08:53.8,-0.661439,08:53.8,-0.0222528,08:53.8,-0.0428724
08:53.8,-0.755227,08:53.8,-0.0773191,08:53.8,-0.216042
08:53.8,-0.568138,08:53.8,-0.0382483,08:53.8,-0.353119
08:53.8,-0.0996518,08:53.8,-0.0278783,08:53.8,-0.344311
08:53.8,0.193405,08:53.8,-0.11821,08:53.8,-0.288657
08:53.8,0.404997,08:53.8,-0.152596,08:53.8,-0.253432
08:53.8,0.612409,08:53.8,-0.11903,08:53.8,-0.0686681
08:53.8,0.690761,08:53.8,-0.0693595,08:53.8,0.0978696
08:53.8,0.307592,08:53.8,0.0147927,08:53.8,0.0816
08:53.8,-0.187203,08:53.8,0.0128925,08:53.8,0.127906
08:53.8,-0.582414,08:53.8,-0.0244486,08:53.8,0.186597
08:53.8,-0.882518,08:53.8,-0.0261772,08:53.8,0.0987005
08:53.8,-0.984466,08:53.8,-0.00985742,08:53.8,0.0274539
08:53.8,-0.904219,08:53.8,-0.162382,08:53.8,0.076375
08:53.8,-0.671051,08:53.8,-0.247211,08:53.8,0.0750136
08:53.8,-0.237763,08:53.8,-0.169704,08:53.8,0.0938833
08:53.8,0.401899,08:53.8,-0.0643933,08:53.8,0.153227
08:53.8,0.612978,08:53.8,-0.0119627,08:53.8,0.122992
08:53.8,0.436902,08:53.8,0.124708,08:53.8,0.111419
08:53.8,0.331715,08:53.8,0.28837,08:53.8,0.0685918
08:53.8,-0.0258231,08:53.8,0.354002,08:53.8,-0.0800502
08:53.8,-0.392678,08:53.8,0.350615,08:53.8,-0.162942
08:53.8,-0.564195,08:53.8,0.344778,08:53.8,-0.163664
08:53.8,-0.594095,08:53.8,0.176815,08:53.8,-0.212129
08:53.8,-0.312717,08:53.8,-0.120218,08:53.8,-0.131216
08:53.8,0.108404,08:53.8,-0.33556,08:53.8,0.0126445
08:53.8,0.483559,08:53.8,-0.387571,08:53.8,-0.0176406
08:53.8,0.78872,08:53.8,-0.457966,08:53.8,0.0191236
08:53.8,0.836736,08:53.8,-0.489815,08:53.8,0.105616
08:53.8,0.645766,08:53.8,-0.371729,08:53.8,0.0371814
08:53.8,0.506309,08:53.8,-0.128419,08:53.8,0.00652909
08:53.8,0.143672,08:53.8,-0.0540543,08:53.8,0.0348556
08:53.8,-0.419446,08:53.8,0.0014174,08:53.8,-0.106657
08:53.8,-0.547233,08:53.8,0.160782,08:53.8,-0.138497
08:53.8,-0.550153,08:53.8,0.21853,08:53.8,0.00923395
08:53.8,-0.403353,08:53.8,0.106741,08:53.8,0.0199461
08:53.8,0.181754,08:53.8,0.0153351,08:53.8,0.0708091
08:53.8,0.606682,08:53.8,-0.0407803,08:53.8,0.207692
08:53.8,0.933415,08:53.8,-0.154489,08:53.8,0.171324
08:53.8,1.25651,08:53.8,-0.23155,08:53.8,0.113257
08:53.8,1.24806,08:53.8,-0.170277,08:53.8,0.0952697
08:53.8,1.0409,08:53.8,-0.143192,08:53.8,-0.0860608
08:53.8,0.673754,08:53.8,-0.113913,08:53.8,-0.177273
08:53.8,0.276548,08:53.8,0.00504494,08:53.8,-0.142159
08:53.8,0.00538349,08:53.8,0.193791,08:53.8,-0.189675
08:53.8,0.288985,08:53.8,0.235653,08:53.8,-0.122492
08:53.8,0.745012,08:53.8,0.165384,08:53.8,0.0159848
08:53.8,1.08446,08:53.8,0.161119,08:53.8,0.0619161
08:53.8,1.80774,08:53.8,0.169237,08:53.8,0.236061
08:53.8,2.34004,08:53.8,0.0225544,08:53.8,0.447297
08:53.8,2.93565,08:53.8,-0.132147,08:53.8,0.38691
08:53.8,3.33087,08:53.8,-0.191363,08:53.8,0.293511
08:53.8,3.11498,08:53.8,-0.253445,08:53.8,0.262977
08:53.8,2.97097,08:53.8,-0.249776,08:53.8,0.00909686
08:53.8,2.92701,08:53.8,-0.125858,08:53.8,-0.21808
08:53.8,2.92224,08:53.8,-0.0781095,08:53.8,-0.278301
08:53.8,2.89053,08:53.8,-0.0857735,08:53.8,-0.379004
08:53.8,2.98077,08:53.8,0.0118995,08:53.8,-0.382569
08:53.8,3.0209,08:53.8,0.155448,08:53.8,-0.212339
08:53.8,2.94579,08:53.8,0.110003,08:53.8,-0.0838816
08:53.8,2.91083,08:53.8,-0.00364304,08:53.8,0.0574207
08:53.8,2.84788,08:53.8,-0.0707638,08:53.8,0.243431
08:53.8,2.8319,08:53.8,-0.133095,08:53.8,0.309614
08:53.8,2.56948,08:53.8,-0.232569,08:53.8,0.367298
08:53.8,1.03609,08:53.8,-0.264207,08:53.8,0.35934
08:53.8,-0.713896,08:53.8,-0.190046,08:53.8,0.170164
08:53.8,-1.81275,08:53.8,-0.186843,08:53.8,0.0310636
08:53.8,-2.50411,08:53.8,-0.156155,08:53.8,-0.0549364
08:53.8,-2.44053,08:53.8,0.0319862,08:53.8,-0.194875
08:53.8,-1.58445,08:53.8,0.223979,08:53.8,-0.243249
08:53.8,-0.67104,08:53.8,0.267816,08:53.8,-0.140034
08:53.8,0.485106,08:53.8,0.350881,08:53.8,-0.0960696
08:53.8,1.55901,08:53.8,0.542129,08:53.8,-0.0128591
08:53.8,1.72607,08:53.8,0.546857,08:53.8,0.190277
08:53.8,1.20281,08:53.8,0.425171,08:53.8,0.253423
08:53.8,0.162392,08:53.8,0.340512,08:53.8,0.22935
08:53.8,-0.808964,08:53.8,0.300984,08:53.8,0.289809
08:53.8,-1.67014,08:53.8,0.152237,08:53.8,0.272306
08:53.8,-2.14026,08:53.8,0.023185,08:53.8,0.0977302
08:53.8,-1.83519,08:53.8,-0.0229096,08:53.8,-0.0429881
08:53.8,-1.18527,08:53.8,-0.0341952,08:53.8,-0.116746
08:53.8,-0.35594,08:53.8,0.0126553,08:53.8,-0.221537
08:53.8,0.49413,08:53.8,0.156724,08:53.8,-0.293747
08:53.8,1.02911,08:53.8,0.332876,08:53.8,-0.256037
08:53.8,1.02169,08:53.8,0.392218,08:53.8,-0.16435
08:53.8,0.754198,08:53.8,0.354142,08:53.8,-0.157009
08:53.8,0.186272,08:53.8,0.285131,08:53.8,-0.180376
08:53.8,-0.547594,08:53.8,0.178958,08:53.8,-0.169958
08:53.8,-1.03175,08:53.8,0.0489211,08:53.8,-0.159143
08:53.8,-1.33666,08:53.8,-0.0622368,08:53.8,-0.272075
08:53.8,-1.33786,08:53.8,-0.168607,08:53.8,-0.350931
08:53.8,-0.83625,08:53.8,-0.270399,08:53.8,-0.294565
08:53.8,-0.185412,08:53.8,-0.167994,08:53.8,-0.262846
08:53.8,0.49243,08:53.8,0.0390828,08:53.8,-0.245277
08:53.8,1.08174,08:53.8,0.211297,08:53.8,-0.120476
08:53.8,1.13753,08:53.8,0.358551,08:53.8,0.050813
08:53.9,0.920161,08:53.9,0.550469,08:53.9,0.127734
08:53.9,0.457121,08:53.9,0.626919,08:53.9,0.205423
08:53.9,-0.286036,08:53.9,0.545086,08:53.9,0.19904
08:53.9,-0.811204,08:53.9,0.381143,08:53.9,0.0370777
08:53.9,-1.25352,08:53.9,0.212066,08:53.9,-0.110061
08:53.9,-1.51047,08:53.9,-0.0158393,08:53.9,-0.259094
08:53.9,-1.37563,08:53.9,-0.204397,08:53.9,-0.436091
08:53.9,-1.18578,08:53.9,-0.238843,08:53.9,-0.471523
08:53.9,-0.802131,08:53.9,-0.237724,08:53.9,-0.342321
08:53.9,-0.400641,08:53.9,-0.192608,08:53.9,-0.2666
08:53.9,-0.143664,08:53.9,-0.00579119,08:53.9,-0.140011
08:53.9,0.127679,08:53.9,0.261351,08:53.9,0.140492
08:53.9,0.00719786,08:53.9,0.445954,08:53.9,0.322835
08:53.9,-0.453982,08:53.9,0.485473,08:53.9,0.328209
08:53.9,-0.545671,08:53.9,0.476044,08:53.9,0.241708
08:53.9,-0.726559,08:53.9,0.37503,08:53.9,0.114594
08:53.9,-0.961291,08:53.9,0.151349,08:53.9,-0.0804293
08:53.9,-0.723243,08:53.9,-0.107322,08:53.9,-0.296811
08:53.9,-0.434843,08:53.9,-0.309355,08:53.9,-0.469022
08:53.9,-0.011946,08:53.9,-0.436335,08:53.9,-0.507835
08:53.9,0.224578,08:53.9,-0.520962,08:53.9,-0.471486
08:53.9,0.0437212,08:53.9,-0.457679,08:53.9,-0.397152
08:53.9,-0.0412321,08:53.9,-0.279143,08:53.9,-0.209091
08:53.9,-0.284922,08:53.9,-0.0916982,08:53.9,-0.0307119
08:53.9,-0.713644,08:53.9,0.0733101,08:53.9,0.0463307
08:53.9,-0.927489,08:53.9,0.336993,08:53.9,0.131003
08:53.9,-1.05842,08:53.9,0.51501,08:53.9,0.209588
08:53.9,-1.02855,08:53.9,0.479593,08:53.9,0.126644
08:53.9,-0.831758,08:53.9,0.380551,08:53.9,-0.0671017
08:53.9,-0.387881,08:53.9,0.28489,08:53.9,-0.199997
08:53.9,-0.0785303,08:53.9,0.121742,08:53.9,-0.295898
08:53.9,-0.0560725,08:53.9,-0.0748885,08:53.9,-0.337614
08:53.9,0.0877082,08:53.9,-0.196157,08:53.9,-0.277647
08:53.9,-0.0721431,08:53.9,-0.253295,08:53.9,-0.131849
08:53.9,-0.313897,08:53.9,-0.335048,08:53.9,0.0285244
08:53.9,-0.414128,08:53.9,-0.29744,08:53.9,0.238336
08:53.9,-0.657159,08:53.9,-0.151436,08:53.9,0.483326
08:53.9,-0.774335,08:53.9,-0.0481343,08:53.9,0.604662
08:53.9,-0.732496,08:53.9,0.0229883,08:53.9,0.576466
08:53.9,-0.776292,08:53.9,0.211893,08:53.9,0.504363
08:53.9,-0.780275,08:53.9,0.305878,08:53.9,0.353998
08:53.9,-0.729196,08:53.9,0.158473,08:53.9,0.0592601
08:53.9,-0.834647,08:53.9,0.0494063,08:53.9,-0.243014
08:53.9,-0.856261,08:53.9,0.0321758,08:53.9,-0.383899
08:53.9,-0.65055,08:53.9,-0.142891,08:53.9,-0.395292
08:53.9,-0.577048,08:53.9,-0.355347,08:53.9,-0.32317
08:53.9,-0.538253,08:53.9,-0.340971,08:53.9,-0.190274
08:53.9,-0.310533,08:53.9,-0.315048,08:53.9,-0.0197744
08:53.9,-0.17241,08:53.9,-0.386652,08:53.9,0.157307
08:53.9,0.0639594,08:53.9,-0.321829,08:53.9,0.309408
08:53.9,0.177288,08:53.9,-0.10994,08:53.9,0.428023
08:53.9,-0.0229287,08:53.9,-0.0197041,08:53.9,0.440974
08:53.9,-0.105366,08:53.9,-0.0792503,08:53.9,0.325422
08:53.9,-0.226798,08:53.9,0.00796676,08:53.9,0.142959
08:53.9,-0.563068,08:53.9,0.0500095,08:53.9,-0.0173914
08:53.9,-0.916314,08:53.9,-0.0756979,08:53.9,-0.178174
08:53.9,-1.18314,08:53.9,-0.209728,08:53.9,-0.29711
08:53.9,-1.10329,08:53.9,-0.185097,08:53.9,-0.274144
08:53.9,-0.796824,08:53.9,-0.199713,08:53.9,-0.124527
08:53.9,-0.651455,08:53.9,-0.243598,08:53.9,0.0661695
08:53.9,-0.443861,08:53.9,-0.159247,08:53.9,0.232135
