时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
09:38.7,-0.112389,09:38.7,-0.170273,09:38.7,0.285106
09:38.7,-0.0981355,09:38.7,-0.011754,09:38.7,0.433899
09:38.7,0.0494444,09:38.7,0.0386238,09:38.7,0.423611
09:38.7,0.0275707,09:38.7,0.0573158,09:38.7,0.480485
09:38.7,0.142709,09:38.7,0.194948,09:38.7,0.445253
09:38.7,0.0870121,09:38.7,0.212084,09:38.7,0.201067
09:38.7,-0.249871,09:38.7,-0.0280559,09:38.7,0.0722396
09:38.7,-0.169648,09:38.7,-0.179696,09:38.7,-0.0104427
09:38.7,-0.150207,09:38.7,-0.111521,09:38.7,-0.207654
09:38.7,-0.376536,09:38.7,-0.194424,09:38.7,-0.238316
09:38.7,-0.211033,09:38.7,-0.325238,09:38.7,-0.0857472
09:38.7,-0.0601637,09:38.7,-0.218762,09:38.7,-0.0110698
09:38.7,-0.00498772,09:38.7,-0.0106609,09:38.7,0.0713742
09:38.7,0.179598,09:38.7,0.0327754,09:38.7,0.211768
09:38.7,0.115622,09:38.7,0.187892,09:38.7,0.283996
09:38.7,0.0931168,09:38.7,0.368359,09:38.7,0.377175
09:38.7,0.230108,09:38.7,0.38782,09:38.7,0.360764
09:38.7,0.0588596,09:38.7,0.316076,09:38.7,0.170189
09:38.7,-0.0436735,09:38.7,0.266876,09:38.7,0.0647807
09:38.7,0.159014,09:38.7,0.108377,09:38.7,0.0539303
09:38.7,0.313872,09:38.7,-0.110959,09:38.7,-0.0239825
09:38.7,0.339552,09:38.7,-0.244228,09:38.7,-0.0154626
09:38.7,0.418152,09:38.7,-0.266422,09:38.7,0.067935
09:38.7,0.554285,09:38.7,-0.230824,09:38.7,0.0606728
09:38.7,0.914631,09:38.7,-0.132406,09:38.7,0.0972521
09:38.7,0.974022,09:38.7,0.009197,09:38.7,0.173632
09:38.7,0.752662,09:38.7,0.165093,09:38.7,0.12867
09:38.7,0.680605,09:38.7,0.344617,09:38.7,0.0701618
09:38.7,0.325364,09:38.7,0.495093,09:38.7,0.0425518
09:38.7,-0.0485098,09:38.7,0.501308,09:38.7,-0.046593
09:38.7,-0.239856,09:38.7,0.334632,09:38.7,-0.134616
09:38.7,-0.533359,09:38.7,0.196295,09:38.7,-0.152112
09:38.7,-0.545669,09:38.7,0.0686598,09:38.7,-0.183781
09:38.7,-0.41373,09:38.7,-0.164852,09:38.7,-0.145998
09:38.7,-0.566919,09:38.7,-0.335636,09:38.7,-0.0194871
09:38.7,-0.305697,09:38.7,-0.34077,09:38.7,0.0136769
09:38.7,0.0411665,09:38.7,-0.305343,09:38.7,0.011065
09:38.7,0.154284,09:38.7,-0.249686,09:38.7,0.0922859
09:38.7,0.397636,09:38.7,-0.0541067,09:38.7,0.123221
09:38.7,0.461105,09:38.7,0.0700259,09:38.7,0.0726557
09:38.7,0.472671,09:38.7,0.0315166,09:38.7,0.0804222
09:38.7,0.381316,09:38.7,0.108595,09:38.7,0.0662494
09:38.7,0.037353,09:38.7,0.264,09:38.7,-0.0326347
09:38.7,-0.209887,09:38.7,0.094322,09:38.7,-0.0478888
09:38.7,-0.262135,09:38.7,-0.219975,09:38.7,-0.00306964
09:38.7,-0.399412,09:38.7,-0.29308,09:38.7,-0.0113428
09:38.7,-0.491319,09:38.7,-0.296934,09:38.7,0.0338602
09:38.7,-0.16593,09:38.7,-0.334781,09:38.7,0.147202
09:38.7,0.204401,09:38.7,-0.286231,09:38.7,0.212543
09:38.7,0.322411,09:38.7,-0.0901186,09:38.7,0.223918
09:38.7,0.379343,09:38.7,0.105282,09:38.7,0.204724
09:38.7,0.598615,09:38.7,0.272994,09:38.7,0.189567
09:38.7,0.600642,09:38.7,0.380738,09:38.7,0.15516
09:38.7,0.303696,09:38.7,0.434136,09:38.7,0.0898457
09:38.7,0.0501072,09:38.7,0.411719,09:38.7,0.0332022
09:38.7,-0.336229,09:38.7,0.327389,09:38.7,0.00148177
09:38.7,-0.438271,09:38.7,0.175256,09:38.7,-0.0245857
09:38.7,-0.392793,09:38.7,0.0299191,09:38.7,-0.0521028
09:38.7,-0.523916,09:38.7,-0.0256145,09:38.7,-0.0604677
09:38.7,-0.317953,09:38.7,-0.021683,09:38.7,-0.127996
09:38.7,0.184188,09:38.7,0.0781727,09:38.7,-0.273411
09:38.7,0.559695,09:38.7,0.223182,09:38.7,-0.275557
09:38.7,0.672286,09:38.7,0.38393,09:38.7,-0.218382
09:38.7,0.606776,09:38.7,0.479987,09:38.7,-0.270853
09:38.7,0.59782,09:38.7,0.510393,09:38.7,-0.254905
09:38.7,0.451113,09:38.7,0.543716,09:38.7,-0.173404
09:38.7,0.235249,09:38.7,0.528648,09:38.7,-0.164787
09:38.7,0.00174165,09:38.7,0.359687,09:38.7,-0.101738
09:38.7,-0.0620055,09:38.7,0.150249,09:38.7,0.0375938
09:38.7,0.0441587,09:38.7,0.0361121,09:38.7,0.079124
09:38.7,-0.0571299,09:38.7,-0.146927,09:38.7,0.0849962
09:38.7,-0.0564814,09:38.7,-0.391809,09:38.7,0.11948
09:38.7,0.0701225,09:38.7,-0.461788,09:38.7,0.107918
09:38.7,-0.0888538,09:38.7,-0.334561,09:38.7,0.0568616
09:38.7,-0.10989,09:38.7,-0.229386,09:38.7,0.00753164
09:38.7,0.125779,09:38.7,-0.174202,09:38.7,-0.0827456
09:38.7,0.173204,09:38.7,-0.0262249,09:38.7,-0.166208
09:38.7,0.148854,09:38.7,0.206265,09:38.7,-0.197572
09:38.7,0.184376,09:38.7,0.388182,09:38.7,-0.254918
09:38.7,0.0984848,09:38.7,0.420963,09:38.7,-0.261011
09:38.7,0.083679,09:38.7,0.408642,09:38.7,-0.172615
09:38.7,-0.0361443,09:38.7,0.399063,09:38.7,-0.0367987
09:38.7,-0.32227,09:38.7,0.289534,09:38.7,0.128236
09:38.7,-0.489795,09:38.7,0.0942409,09:38.7,0.227782
09:38.7,-0.386205,09:38.7,-0.0560558,09:38.7,0.209684
09:38.7,-0.30519,09:38.7,-0.14119,09:38.7,0.184574
09:38.7,-0.364404,09:38.7,-0.271322,09:38.7,0.164456
09:38.7,-0.0922668,09:38.7,-0.294825,09:38.7,0.0445867
09:38.7,0.219473,09:38.7,-0.223066,09:38.7,-0.086596
09:38.7,0.305642,09:38.7,-0.166264,09:38.7,-0.117029
09:38.7,0.382891,09:38.7,-0.113045,09:38.7,-0.161729
09:38.7,0.380567,09:38.7,-0.00587821,09:38.7,-0.229225
09:38.7,0.142416,09:38.7,0.0901616,09:38.7,-0.16064
09:38.7,0.085361,09:38.7,0.0991488,09:38.7,-0.0497925
09:38.7,0.00926018,09:38.7,0.065701,09:38.7,-0.00625014
09:38.7,-0.348754,09:38.7,0.0548422,09:38.7,-0.0259542
09:38.7,-0.518254,09:38.7,0.0483704,09:38.7,-0.00829577
09:38.7,-0.493244,09:38.7,0.0319862,09:38.7,-0.0165689
09:38.7,-0.546767,09:38.7,0.0299954,09:38.7,-0.120156
09:38.7,-0.343407,09:38.7,0.0815952,09:38.7,-0.160283
09:38.7,-0.0971186,09:38.7,0.107945,09:38.7,-0.132611
09:38.7,0.0640905,09:38.7,0.0998187,09:38.7,-0.106255
09:38.7,0.360882,09:38.7,0.147167,09:38.7,-0.0262225
09:38.7,0.423517,09:38.7,0.201659,09:38.7,0.124692
09:38.7,0.289555,09:38.7,0.116142,09:38.7,0.276527
09:38.7,0.220535,09:38.7,0.0590706,09:38.7,0.413029
09:38.7,-0.0819254,09:38.7,0.107927,09:38.7,0.483912
09:38.7,-0.384488,09:38.7,0.105872,09:38.7,0.520923
09:38.7,-0.585821,09:38.7,-0.00712395,09:38.7,0.497065
09:38.7,-0.594608,09:38.7,-0.00782251,09:38.7,0.326746
09:38.7,-0.446038,09:38.7,0.0587082,09:38.7,0.139679
09:38.7,-0.406015,09:38.7,0.00277519,09:38.7,0.00920892
09:38.7,-0.20443,09:38.7,-0.0502396,09:38.7,-0.107452
09:38.7,0.189917,09:38.7,-0.0412905,09:38.7,-0.183173
09:38.7,0.34722,09:38.7,-0.0902939,09:38.7,-0.133885
09:38.7,0.415832,09:38.7,-0.178895,09:38.7,-0.026958
09:38.7,0.554281,09:38.7,-0.175954,09:38.7,0.11938
09:38.7,0.243276,09:38.7,-0.196364,09:38.7,0.302424
09:38.7,0.073837,09:38.7,-0.327833,09:38.7,0.437493
09:38.7,0.0750625,09:38.7,-0.368494,09:38.7,0.481458
09:38.7,-0.175426,09:38.7,-0.193595,09:38.7,0.411605
09:38.7,-0.198435,09:38.7,-0.0841093,09:38.7,0.26058
09:38.7,-0.192488,09:38.7,-0.0552094,09:38.7,0.0939155
09:38.7,-0.260383,09:38.7,0.0302219,09:38.7,-0.034014
09:38.7,-0.213877,09:38.7,0.112053,09:38.7,-0.151942
09:38.7,-0.312059,09:38.7,0.0617981,09:38.7,-0.186919
09:38.7,-0.348464,09:38.7,0.0646389,09:38.7,-0.130999
09:38.7,-0.320506,09:38.7,0.148116,09:38.7,-0.102574
09:38.7,-0.176877,09:38.7,0.10957,09:38.7,-0.0469458
09:38.7,-0.0658226,09:38.7,-0.00625134,09:38.7,0.0453973
