时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
13:02.3,0.369757,13:02.3,0.136775,13:02.3,0.238305
13:02.3,0.240175,13:02.3,0.225106,13:02.3,0.260973
13:02.3,0.069108,13:02.3,0.219576,13:02.3,0.211937
13:02.3,-0.235559,13:02.3,0.251195,13:02.3,0.108321
13:02.3,-0.667722,13:02.3,0.249243,13:02.3,0.00591516
13:02.3,-0.602721,13:02.3,0.0633371,13:02.3,-0.0299013
13:02.3,-0.139619,13:02.3,-0.145599,13:02.3,-0.145849
13:02.3,0.0605536,13:02.3,-0.219996,13:02.3,-0.25131
13:02.3,0.186779,13:02.3,-0.309745,13:02.3,-0.195007
13:02.3,0.257763,13:02.3,-0.332561,13:02.3,-0.178941
13:02.3,0.330616,13:02.3,-0.145869,13:02.3,-0.208064
13:02.3,0.356672,13:02.3,0.00221729,13:02.3,-0.101467
13:02.3,-0.0508881,13:02.3,-0.0341058,13:02.3,-0.0151587
13:02.3,-0.387483,13:02.3,-0.0164032,13:02.3,0.0321317
13:02.3,-0.245351,13:02.3,0.137837,13:02.3,0.121372
13:02.3,-0.162965,13:02.3,0.14623,13:02.3,0.0862885
13:02.3,-0.0476265,13:02.3,0.0751233,13:02.3,-0.0158179
13:02.3,0.0515258,13:02.3,0.0455558,13:02.3,-0.0121641
13:02.3,0.0775671,13:02.3,0.0186753,13:02.3,-0.0205112
13:02.3,0.170093,13:02.3,-0.0809443,13:02.3,-0.0886929
13:02.3,0.0274336,13:02.3,-0.151002,13:02.3,-0.0581706
13:02.3,-0.204382,13:02.3,-0.157548,13:02.3,-0.0160527
13:02.3,-0.272,13:02.3,-0.105265,13:02.3,-0.0503945
13:02.3,-0.298995,13:02.3,-0.0464284,13:02.3,0.0181997
13:02.3,-0.209092,13:02.3,0.00632286,13:02.3,0.0741553
13:02.3,0.00904441,13:02.3,0.0222909,13:02.3,0.0227404
13:02.3,0.27059,13:02.3,-0.0129271,13:02.3,0.0240099
13:02.3,0.692397,13:02.3,-0.016017,13:02.3,0.00800848
13:02.3,1.00844,13:02.3,-0.0284827,13:02.3,-0.0744855
13:02.3,0.809985,13:02.3,-0.134534,13:02.3,-0.0678539
13:02.3,0.233341,13:02.3,-0.228897,13:02.3,-0.0415027
13:02.3,-0.047667,13:02.3,-0.238318,13:02.3,-0.0160098
13:02.3,-0.410335,13:02.3,-0.314714,13:02.3,0.0629389
13:02.3,-0.784639,13:02.3,-0.40408,13:02.3,0.11162
13:02.3,-0.899585,13:02.3,-0.29992,13:02.3,0.056746
13:02.3,-0.944926,13:02.3,-0.10218,13:02.3,0.0557065
13:02.3,-0.524857,13:02.3,-0.000404119,13:02.3,0.0862563
13:02.3,0.036689,13:02.3,-0.00478029,13:02.3,-0.0156999
13:02.3,0.370497,13:02.3,0.0295079,13:02.3,-0.158796
13:02.3,0.680571,13:02.3,0.131286,13:02.3,-0.244143
13:02.3,0.753348,13:02.3,0.150688,13:02.3,-0.261399
13:02.3,0.537448,13:02.3,0.0630009,13:02.3,-0.169179
13:02.3,0.238487,13:02.3,-0.00216722,13:02.3,-0.0540626
13:02.3,-0.170895,13:02.3,0.0103343,13:02.3,0.0297153
13:02.3,-0.491483,13:02.3,-0.0702524,13:02.3,0.141125
13:02.3,-0.609554,13:02.3,-0.120652,13:02.3,0.272372
13:02.3,-0.617499,13:02.3,-0.0247979,13:02.3,0.288553
13:02.3,-0.555638,13:02.3,0.0387156,13:02.3,0.245557
13:02.3,-0.369165,13:02.3,0.0280499,13:02.3,0.197691
13:02.3,-0.0472212,13:02.3,0.0658667,13:02.3,0.0370836
13:02.3,0.416698,13:02.3,0.0979626,13:02.3,-0.156807
13:02.3,0.618445,13:02.3,0.068506,13:02.3,-0.241399
13:02.3,0.588347,13:02.3,0.0456536,13:02.3,-0.324422
13:02.3,0.449954,13:02.3,0.0303721,13:02.3,-0.377402
13:02.3,0.379863,13:02.3,-0.0163054,13:02.3,-0.253955
13:02.3,0.333586,13:02.3,-0.1105,13:02.3,-0.0985312
13:02.3,0.00753522,13:02.3,-0.226619,13:02.3,0.00350475
13:02.3,-0.393407,13:02.3,-0.330789,13:02.3,0.168962
13:02.3,-0.465071,13:02.3,-0.379509,13:02.3,0.254608
13:02.4,-0.381635,13:02.4,-0.296185,13:02.4,0.197741
13:02.4,-0.411174,13:02.4,-0.178174,13:02.4,0.143688
13:02.4,-0.390502,13:02.4,-0.114573,13:02.4,0.0837934
13:02.4,-0.284508,13:02.4,-0.0098896,13:02.4,-0.083729
13:02.4,-0.0226843,13:02.4,0.213768,13:02.4,-0.273299
13:02.4,0.306815,13:02.4,0.3422,13:02.4,-0.403349
13:02.4,0.318897,13:02.4,0.298042,13:02.4,-0.489588
13:02.4,0.343502,13:02.4,0.275778,13:02.4,-0.416809
13:02.4,0.471505,13:02.4,0.226414,13:02.4,-0.261663
13:02.4,0.555273,13:02.4,0.0115728,13:02.4,-0.0877726
13:02.4,0.535241,13:02.4,-0.223525,13:02.4,0.151256
13:02.4,0.171942,13:02.4,-0.312142,13:02.4,0.309438
13:02.4,-0.186452,13:02.4,-0.326921,13:02.4,0.355448
13:02.4,-0.249889,13:02.4,-0.283673,13:02.4,0.448543
13:02.4,-0.488513,13:02.4,-0.193958,13:02.4,0.410304
13:02.4,-0.683305,13:02.4,-0.0347555,13:02.4,0.16583
13:02.4,-0.386454,13:02.4,0.107117,13:02.4,-0.00262141
13:02.4,-0.0120974,13:02.4,0.244719,13:02.4,-0.12019
13:02.4,0.252525,13:02.4,0.335208,13:02.4,-0.29168
13:02.4,0.479914,13:02.4,0.28262,13:02.4,-0.290339
13:02.4,0.376556,13:02.4,0.165035,13:02.4,-0.131508
13:02.4,0.181819,13:02.4,0.0688612,13:02.4,-0.00291586
13:02.4,0.0554359,13:02.4,-0.0993526,13:02.4,0.237079
13:02.4,-0.264629,13:02.4,-0.230671,13:02.4,0.483859
13:02.4,-0.535764,13:02.4,-0.248145,13:02.4,0.444876
13:02.4,-0.622962,13:02.4,-0.229224,13:02.4,0.360898
13:02.4,-0.552781,13:02.4,-0.240195,13:02.4,0.279073
13:02.4,-0.245404,13:02.4,-0.138361,13:02.4,0.0351024
13:02.4,0.0837219,13:02.4,0.00630856,13:02.4,-0.222251
13:02.4,0.129542,13:02.4,0.0552607,13:02.4,-0.349159
13:02.4,0.343223,13:02.4,0.0962186,13:02.4,-0.445902
13:02.4,0.525882,13:02.4,0.175308,13:02.4,-0.412359
13:02.4,0.292953,13:02.4,0.132416,13:02.4,-0.185039
13:02.4,0.0791609,13:02.4,0.0086987,13:02.4,0.0541806
13:02.4,-0.182613,13:02.4,-0.0983238,13:02.4,0.300502
13:02.4,-0.594015,13:02.4,-0.0855327,13:02.4,0.454456
13:02.4,-0.68522,13:02.4,-0.0796199,13:02.4,0.417564
13:02.4,-0.6418,13:02.4,-0.128945,13:02.4,0.340722
13:02.4,-0.84883,13:02.4,-0.192252,13:02.4,0.256233
13:02.4,-0.668825,13:02.4,-0.106021,13:02.4,0.0227225
13:02.4,-0.402291,13:02.4,0.04107,13:02.4,-0.141761
13:02.4,-0.328236,13:02.4,0.158873,13:02.4,-0.125223
13:02.4,0.179213,13:02.4,0.227913,13:02.4,-0.131582
13:02.4,0.403774,13:02.4,0.283551,13:02.4,-0.0710809
13:02.4,0.345393,13:02.4,0.28072,13:02.4,0.0822616
13:02.4,0.742961,13:02.4,0.299535,13:02.4,0.147462
13:02.4,0.53394,13:02.4,0.237584,13:02.4,0.197052
13:02.4,-0.0251353,13:02.4,0.169438,13:02.4,0.275023
13:02.4,-0.153614,13:02.4,0.15795,13:02.4,0.183605
13:02.4,-0.531026,13:02.4,0.116526,13:02.4,0.0516903
13:02.4,-0.846856,13:02.4,0.00620127,13:02.4,0.0496805
13:02.4,-0.574818,13:02.4,-0.0243735,13:02.4,-0.00218153
13:02.4,-0.478488,13:02.4,-0.0332689,13:02.4,-0.0126982
13:02.4,-0.310351,13:02.4,-0.0391626,13:02.4,0.0601149
13:02.4,0.340738,13:02.4,0.0108433,13:02.4,0.0189888
13:02.4,0.516542,13:02.4,0.0859594,13:02.4,0.0090313
13:02.4,0.498484,13:02.4,0.103322,13:02.4,0.111035
13:02.4,0.650427,13:02.4,0.132107,13:02.4,0.103908
13:02.4,0.19276,13:02.4,0.151066,13:02.4,0.094769
13:02.4,-0.179098,13:02.4,0.137414,13:02.4,0.185801
13:02.4,-0.0930274,13:02.4,0.12308,13:02.4,0.125662
13:02.4,-0.373026,13:02.4,0.152894,13:02.4,0.0627458
13:02.4,-0.540873,13:02.4,0.0779116,13:02.4,0.139281
13:02.4,-0.326253,13:02.4,-0.0387883,13:02.4,0.111463
13:02.4,-0.252987,13:02.4,-0.116096,13:02.4,0.057261
13:02.4,-0.00131607,13:02.4,-0.0949717,13:02.4,0.119926
13:02.4,0.308102,13:02.4,-0.0708437,13:02.4,0.0804031
13:02.4,0.163108,13:02.4,-0.0421679,13:02.4,-0.02074
13:02.4,0.138123,13:02.4,0.0455701,13:02.4,-0.0116301
13:02.4,0.281788,13:02.4,0.11183,13:02.4,-0.0783598
13:02.4,0.0511825,13:02.4,0.109323,13:02.4,-0.131563
13:02.4,-0.0260961,13:02.4,0.13514,13:02.4,-0.0577068
13:02.4,0.0212622,13:02.4,0.201489,13:02.4,-0.0999558
13:02.4,-0.168145,13:02.4,0.163133,13:02.4,-0.203131
13:02.4,-0.180556,13:02.4,0.0544274,13:02.4,-0.191666
13:02.4,-0.0437415,13:02.4,0.00803709,13:02.4,-0.208048
13:02.4,-0.115876,13:02.4,-0.00978589,13:02.4,-0.233803
13:02.4,-0.167196,13:02.4,-0.0674438,13:02.4,-0.123293
13:02.4,-0.0911987,13:02.4,-0.102311,13:02.4,-0.0700402
13:02.4,-0.0282466,13:02.4,-0.055908,13:02.4,0.00839829
13:02.4,0.152159,13:02.4,-0.00959516,13:02.4,0.171237
13:02.4,0.13469,13:02.4,0.0312316,13:02.4,0.137409
13:02.4,-0.0666642,13:02.4,-0.00915766,13:02.4,0.0816929
13:02.4,0.029912,13:02.4,-0.115014,13:02.4,0.142319
13:02.4,0.0541687,13:02.4,-0.214303,13:02.4,-0.0105929
13:02.4,-0.0775898,13:02.4,-0.209914,13:02.4,-0.211349
13:02.4,-0.117984,13:02.4,-0.218458,13:02.4,-0.214727
13:02.4,-0.170957,13:02.4,-0.265546,13:02.4,-0.284957
13:02.4,-0.224123,13:02.4,-0.195135,13:02.4,-0.296851
13:02.4,-0.309322,13:02.4,-0.0886095,13:02.4,-0.109371
13:02.4,-0.383877,13:02.4,0.00145316,13:02.4,-0.0262237
13:02.4,-0.319402,13:02.4,0.145638,13:02.4,0.0565231
13:02.4,-0.0296831,13:02.4,0.326343,13:02.4,0.241612
13:02.4,0.228963,13:02.4,0.354304,13:02.4,0.247818
13:02.4,0.441604,13:02.4,0.265931,13:02.4,0.128014
13:02.4,0.748423,13:02.4,0.177242,13:02.4,0.10731
13:02.4,0.720658,13:02.4,0.0749612,13:02.4,-0.0567627
13:02.4,0.462909,13:02.4,-0.0360334,13:02.4,-0.249745
13:02.4,0.396975,13:02.4,-0.145895,13:02.4,-0.268822
13:02.4,0.0104737,13:02.4,-0.143065,13:02.4,-0.299536
13:02.4,-0.330907,13:02.4,-0.0748265,13:02.4,-0.252815
13:02.4,-0.242808,13:02.4,0.0439346,13:02.4,-0.0355935
13:02.4,-0.353709,13:02.4,0.118365,13:02.4,0.151312
13:02.4,-0.17763,13:02.4,0.1762,13:02.4,0.253028
13:02.4,0.36406,13:02.4,0.209863,13:02.4,0.280643
13:02.4,0.267785,13:02.4,0.21865,13:02.4,0.192707
13:02.4,0.226713,13:02.4,0.184293,13:02.4,0.10204
13:02.4,0.308601,13:02.4,0.0595295,13:02.4,-0.0106347
13:02.4,-0.0275111,13:02.4,-0.0582504,13:02.4,-0.299046
13:02.4,-0.0703907,13:02.4,-0.090003,13:02.4,-0.503213
13:02.4,-0.319097,13:02.4,-0.0717437,13:02.4,-0.475551
13:02.4,-0.572416,13:02.4,-0.0372028,13:02.4,-0.411971
13:02.4,-0.173069,13:02.4,0.0246,13:02.4,-0.237895
13:02.4,0.0498211,13:02.4,0.102515,13:02.4,0.0864553
13:02.4,0.11613,13:02.4,0.167493,13:02.4,0.304878
13:02.4,0.582485,13:02.4,0.273103,13:02.4,0.442894
13:02.4,0.89155,13:02.4,0.320575,13:02.4,0.550604
13:02.4,0.740219,13:02.4,0.29192,13:02.4,0.443734
13:02.4,0.440702,13:02.4,0.23778,13:02.4,0.204333
13:02.4,0.146805,13:02.4,0.128306,13:02.4,-0.00746489
13:02.4,-0.244751,13:02.4,0.00132918,13:02.4,-0.236481
13:02.4,-0.327933,13:02.4,-0.0831354,13:02.4,-0.361487
13:02.4,-0.440359,13:02.4,-0.115714,13:02.4,-0.343082
13:02.4,-0.52953,13:02.4,-0.131674,13:02.4,-0.308114
13:02.4,-0.157101,13:02.4,-0.0658643,13:02.4,-0.148846
13:02.4,0.2851,13:02.4,0.00958323,13:02.4,0.158976
13:02.4,0.506002,13:02.4,0.0665867,13:02.4,0.352324
13:02.4,0.576762,13:02.4,0.0991297,13:02.4,0.389296
13:02.4,0.477808,13:02.4,0.13198,13:02.4,0.387049
13:02.4,0.345943,13:02.4,0.133189,13:02.4,0.288291
13:02.4,0.000163317,13:02.4,0.0562811,13:02.4,0.100114
13:02.4,-0.326822,13:02.4,-0.107647,13:02.4,-0.121996
13:02.4,-0.719967,13:02.4,-0.281712,13:02.4,-0.312941
13:02.4,-0.689882,13:02.4,-0.318217,13:02.4,-0.329522
13:02.4,-0.180084,13:02.4,-0.312661,13:02.4,-0.255033
13:02.4,-0.267967,13:02.4,-0.279231,13:02.4,-0.221975
13:02.4,0.0096941,13:02.4,-0.177617,13:02.4,-0.0835097
13:02.4,0.70356,13:02.4,-0.00712156,13:02.4,0.170866
13:02.4,0.606812,13:02.4,0.170856,13:02.4,0.244501
13:02.4,0.594028,13:02.4,0.218115,13:02.4,0.179
13:02.4,0.534385,13:02.4,0.209302,13:02.4,0.147537
13:02.4,0.0220966,13:02.4,0.21427,13:02.4,0.0486445
13:02.4,-0.110525,13:02.4,0.147622,13:02.4,-0.168895
13:02.4,-0.198323,13:02.4,-0.0523448,13:02.4,-0.316437
13:02.4,-0.345296,13:02.4,-0.225772,13:02.4,-0.360823
13:02.4,0.0133693,13:02.4,-0.291797,13:02.4,-0.388201
13:02.4,0.147698,13:02.4,-0.334607,13:02.4,-0.298148
13:02.4,0.178587,13:02.4,-0.32045,13:02.4,-0.0730252
13:02.4,0.546902,13:02.4,-0.257945,13:02.4,0.135715
13:02.4,0.473275,13:02.4,-0.135311,13:02.4,0.284405
13:02.4,0.0495863,13:02.4,-0.0351465,13:02.4,0.382335
13:02.4,-0.0984728,13:02.4,0.0682902,13:02.4,0.350255
13:02.4,-0.349079,13:02.4,0.107731,13:02.4,0.208088
13:02.4,-0.557643,13:02.4,0.105945,13:02.4,0.0603843
13:02.4,-0.370127,13:02.4,0.0526559,13:02.4,-0.143962
13:02.4,-0.333971,13:02.4,-0.0559247,13:02.4,-0.318747
13:02.4,-0.284884,13:02.4,-0.19436,13:02.4,-0.350533
13:02.4,0.075177,13:02.4,-0.305872,13:02.4,-0.279613
13:02.4,0.156029,13:02.4,-0.330434,13:02.4,-0.177252
13:02.4,0.300822,13:02.4,-0.313525,13:02.4,-0.029341
13:02.4,0.483326,13:02.4,-0.244195,13:02.4,0.14931
13:02.4,0.0028038,13:02.4,-0.0851381,13:02.4,0.289958
13:02.4,-0.124551,13:02.4,-0.0212729,13:02.4,0.29538
13:02.4,-0.0152051,13:02.4,-0.0453353,13:02.4,0.149179
13:02.4,-0.385453,13:02.4,0.000594854,13:02.4,0.0124145
13:02.4,-0.490313,13:02.4,0.0797224,13:02.4,-0.0930309
13:02.4,-0.399145,13:02.4,-0.0816917,13:02.4,-0.301389
13:02.4,-0.271856,13:02.4,-0.323977,13:02.4,-0.443558
13:02.4,0.0579917,13:02.4,-0.414777,13:02.4,-0.37415
13:02.4,0.0560403,13:02.4,-0.435352,13:02.4,-0.219464
13:02.4,-0.0998044,13:02.4,-0.493157,13:02.4,-0.0533438
13:02.4,0.161728,13:02.4,-0.419135,13:02.4,0.163502
13:02.4,0.135251,13:02.4,-0.230851,13:02.4,0.315534
13:02.4,-0.19942,13:02.4,-0.0578761,13:02.4,0.392607
13:02.4,-0.187722,13:02.4,0.104198,13:02.4,0.433236
13:02.4,-0.502384,13:02.4,0.277649,13:02.4,0.304784
13:02.4,-0.540191,13:02.4,0.358135,13:02.4,0.0667524
13:02.4,-0.00709772,13:02.4,0.317638,13:02.4,-0.0986898
13:02.4,0.0617576,13:02.4,0.250117,13:02.4,-0.211817
13:02.4,0.180308,13:02.4,0.182652,13:02.4,-0.236627
13:02.4,0.472474,13:02.4,0.0301003,13:02.4,-0.125842
13:02.4,0.651437,13:02.4,-0.174571,13:02.4,0.0168681
13:02.4,0.673716,13:02.4,-0.293288,13:02.4,0.182618
13:02.4,0.339171,13:02.4,-0.266966,13:02.4,0.416665
13:02.4,0.0492573,13:02.4,-0.19143,13:02.4,0.550754
13:02.4,-0.124209,13:02.4,-0.10837,13:02.4,0.566316
13:02.4,-0.243917,13:02.4,-0.000853539,13:02.4,0.52062
13:02.4,-0.373607,13:02.4,0.194165,13:02.4,0.305463
13:02.4,-0.448682,13:02.4,0.384868,13:02.4,0.0319171
13:02.4,-0.316154,13:02.4,0.423255,13:02.4,-0.159394
13:02.4,-0.187082,13:02.4,0.349578,13:02.4,-0.361218
13:02.4,0.139421,13:02.4,0.340347,13:02.4,-0.459172
13:02.4,0.336341,13:02.4,0.282499,13:02.4,-0.352283
13:02.4,0.156568,13:02.4,0.0556564,13:02.4,-0.216838
13:02.4,0.0688398,13:02.4,-0.172149,13:02.4,-0.0892019
13:02.4,0.121052,13:02.4,-0.193346,13:02.4,0.139114
13:02.4,-0.088762,13:02.4,-0.168539,13:02.4,0.317985
13:02.4,-0.374161,13:02.4,-0.220463,13:02.4,0.387927
13:02.4,-0.306041,13:02.4,-0.165459,13:02.4,0.371689
13:02.4,-0.137054,13:02.4,0.0907302,13:02.4,0.24574
13:02.5,0.0344884,13:02.5,0.314608,13:02.5,0.0731969
13:02.5,0.189095,13:02.5,0.335647,13:02.5,-0.084933
13:02.5,0.0660515,13:02.5,0.376147,13:02.5,-0.247031
13:02.5,0.132686,13:02.5,0.423548,13:02.5,-0.370643
13:02.5,0.261199,13:02.5,0.255996,13:02.5,-0.36664
13:02.5,-0.163003,13:02.5,0.0210083,13:02.5,-0.234548
13:02.5,-0.3539,13:02.5,-0.131092,13:02.5,-0.0440669
13:02.5,-0.362465,13:02.5,-0.278451,13:02.5,0.0781703
13:02.5,-0.556504,13:02.5,-0.426052,13:02.5,0.0798535
13:02.5,-0.253758,13:02.5,-0.41603,13:02.5,0.116343
13:02.5,0.085187,13:02.5,-0.341312,13:02.5,0.16202
13:02.5,0.279305,13:02.5,-0.224036,13:02.5,0.0272977
13:02.5,0.678138,13:02.5,-0.0281131,13:02.5,-0.206548
13:02.5,0.786147,13:02.5,0.215281,13:02.5,-0.359291
13:02.5,0.605119,13:02.5,0.37128,13:02.5,-0.469018
13:02.5,0.477694,13:02.5,0.459082,13:02.5,-0.496758
13:02.5,0.161401,13:02.5,0.472698,13:02.5,-0.397838
13:02.5,-0.129379,13:02.5,0.318521,13:02.5,-0.26738
13:02.5,-0.3309,13:02.5,0.0903988,13:02.5,-0.152832
13:02.5,-0.370104,13:02.5,-0.0614977,13:02.5,-0.00417233
13:02.5,-0.244194,13:02.5,-0.237031,13:02.5,0.132633
13:02.5,-0.220226,13:02.5,-0.502359,13:02.5,0.153295
13:02.5,0.120609,13:02.5,-0.644149,13:02.5,0.0503707
13:02.5,0.373533,13:02.5,-0.521705,13:02.5,-0.0496101
13:02.5,0.323496,13:02.5,-0.391779,13:02.5,-0.121372
13:02.5,0.457854,13:02.5,-0.307184,13:02.5,-0.234158
13:02.5,0.25032,13:02.5,-0.0840104,13:02.5,-0.296099
13:02.5,0.0131619,13:02.5,0.231565,13:02.5,-0.260711
13:02.5,-0.043211,13:02.5,0.3676,13:02.5,-0.207083
13:02.5,-0.108949,13:02.5,0.357575,13:02.5,-0.0666261
13:02.5,0.00292063,13:02.5,0.349159,13:02.5,0.115073
13:02.5,-0.00602722,13:02.5,0.258701,13:02.5,0.199533
13:02.5,0.055536,13:02.5,0.0698066,13:02.5,0.219272
13:02.5,0.186279,13:02.5,-0.145419,13:02.5,0.275246
13:02.5,-0.00672221,13:02.5,-0.353484,13:02.5,0.2483
13:02.5,-0.0235713,13:02.5,-0.499138,13:02.5,0.104016
13:02.5,0.271611,13:02.5,-0.50837,13:02.5,-0.0470769
13:02.5,0.146766,13:02.5,-0.382264,13:02.5,-0.143073
13:02.5,-0.16064,13:02.5,-0.21456,13:02.5,-0.2152
13:02.5,-0.131963,13:02.5,-0.0212705,13:02.5,-0.272735
13:02.5,-0.272211,13:02.5,0.21122,13:02.5,-0.226357
13:02.5,-0.305119,13:02.5,0.41241,13:02.5,-0.112778
13:02.5,-0.0485659,13:02.5,0.523714,13:02.5,-0.029217
13:02.5,-0.101762,13:02.5,0.562732,13:02.5,0.0415695
13:02.5,0.113875,13:02.5,0.534,13:02.5,0.125238
13:02.5,0.312645,13:02.5,0.359647,13:02.5,0.137607
