时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
10:27.5,-0.0334668,10:27.5,0.0453711,10:27.5,-0.118971
10:27.5,-0.40462,10:27.5,0.130539,10:27.5,-0.0365508
10:27.5,-0.556794,10:27.5,0.126163,10:27.5,0.0134158
10:27.5,-0.64131,10:27.5,0.154897,10:27.5,0.0802255
10:27.5,-0.448526,10:27.5,0.13958,10:27.5,0.115172
10:27.5,-0.128789,10:27.5,0.0324452,10:27.5,0.100651
10:27.5,0.0866437,10:27.5,-0.05265,10:27.5,0.0640929
10:27.5,0.320338,10:27.5,-0.0123489,10:27.5,-0.00572443
10:27.5,0.545703,10:27.5,-0.0307786,10:27.5,-0.0828445
10:27.5,0.492281,10:27.5,-0.096513,10:27.5,-0.0866079
10:27.5,0.173652,10:27.5,-0.0513303,10:27.5,-0.0680459
10:27.5,0.0751483,10:27.5,0.0449646,10:27.5,-0.0465667
10:27.5,-0.0356781,10:27.5,0.0446558,10:27.5,0.0186419
10:27.5,-0.325075,10:27.5,0.0225699,10:27.5,0.0791085
10:27.5,-0.420488,10:27.5,0.0490022,10:27.5,0.071435
10:27.5,-0.215454,10:27.5,0.0394452,10:27.5,0.088141
10:27.5,-0.0604117,10:27.5,-0.00952244,10:27.5,0.0662553
10:27.5,0.0739872,10:27.5,-0.0827217,10:27.5,-0.0613332
10:27.5,0.386188,10:27.5,-0.153028,10:27.5,-0.103418
10:27.5,0.609665,10:27.5,-0.245348,10:27.5,-0.0910747
10:27.5,0.622829,10:27.5,-0.241535,10:27.5,-0.112692
10:27.5,0.352705,10:27.5,-0.190649,10:27.5,-0.0866687
10:27.5,0.0459385,10:27.5,-0.143811,10:27.5,-0.0310838
10:27.5,-0.209277,10:27.5,-0.101418,10:27.5,0.0219285
10:27.5,-0.54998,10:27.5,-0.0184476,10:27.5,0.14191
10:27.5,-0.644363,10:27.5,0.111797,10:27.5,0.24614
10:27.5,-0.599223,10:27.5,0.237257,10:27.5,0.242383
10:27.5,-0.573741,10:27.5,0.269977,10:27.5,0.236884
10:27.5,-0.290664,10:27.5,0.245346,10:27.5,0.197549
10:27.5,-0.0346601,10:27.5,0.227371,10:27.5,0.0709569
10:27.5,0.121478,10:27.5,0.177864,10:27.5,-0.0132966
10:27.5,0.380437,10:27.5,0.0405955,10:27.5,-0.077672
10:27.5,0.271034,10:27.5,-0.133054,10:27.5,-0.271595
10:27.5,0.0754964,10:27.5,-0.219612,10:27.5,-0.353528
10:27.5,-0.0968611,10:27.5,-0.23622,10:27.5,-0.265207
10:27.5,-0.470513,10:27.5,-0.272837,10:27.5,-0.216628
10:27.5,-0.666667,10:27.5,-0.269899,10:27.5,-0.101081
10:27.5,-0.521466,10:27.5,-0.250092,10:27.5,0.134987
10:27.5,-0.268607,10:27.5,-0.163157,10:27.5,0.302278
10:27.5,0.0293231,10:27.5,-0.0531209,10:27.5,0.440652
10:27.5,0.206522,10:27.5,-0.00283718,10:27.5,0.52159
10:27.5,0.257217,10:27.5,-0.0544405,10:27.5,0.407003
10:27.5,0.376061,10:27.5,-0.119572,10:27.5,0.284363
10:27.5,0.207051,10:27.5,-0.183244,10:27.5,0.168344
10:27.5,-0.132042,10:27.5,-0.222211,10:27.5,-0.062083
10:27.5,-0.303756,10:27.5,-0.247623,10:27.5,-0.182955
10:27.5,-0.563653,10:27.5,-0.244346,10:27.5,-0.204037
10:27.5,-0.540656,10:27.5,-0.192423,10:27.5,-0.300967
10:27.5,-0.319752,10:27.5,-0.101703,10:27.5,-0.232931
10:27.5,-0.0651336,10:27.5,0.0431001,10:27.5,-0.0177097
10:27.5,0.130293,10:27.5,0.153593,10:27.5,0.0524569
10:27.5,0.383376,10:27.5,0.247544,10:27.5,0.165445
10:27.5,0.540754,10:27.5,0.323753,10:27.5,0.285509
10:27.5,0.358847,10:27.5,0.367415,10:27.5,0.188658
10:27.5,0.316151,10:27.5,0.335597,10:27.5,0.124115
10:27.5,0.182825,10:27.5,0.241237,10:27.5,0.122529
10:27.5,0.0532615,10:27.5,0.175759,10:27.5,-0.0638473
10:27.5,-0.0573337,10:27.5,0.0911379,10:27.5,-0.171942
10:27.5,-0.343547,10:27.5,0.016818,10:27.5,-0.134404
10:27.5,-0.191044,10:27.5,-0.00630736,10:27.5,-0.240148
10:27.5,0.228916,10:27.5,0.000920296,10:27.5,-0.270755
10:27.5,0.481534,10:27.5,-0.0481105,10:27.5,-0.127873
10:27.5,0.553339,10:27.5,-0.0579858,10:27.5,-0.089637
10:27.5,0.453796,10:27.5,0.0110698,10:27.5,-0.0294006
10:27.5,0.492073,10:27.5,0.0405145,10:27.5,0.136935
10:27.5,0.586375,10:27.5,0.0368512,10:27.5,0.13647
10:27.5,0.500445,10:27.5,0.0324333,10:27.5,0.117737
10:27.5,0.200298,10:27.5,0.0541222,10:27.5,0.135534
10:27.5,-0.0361502,10:27.5,0.0504053,10:27.5,0.0138676
10:27.5,-0.0646377,10:27.5,0.0690866,10:27.5,0.00761151
10:27.5,-0.0799847,10:27.5,0.0829208,10:27.5,0.0111091
10:27.5,-0.222036,10:27.5,0.104992,10:27.5,-0.151876
10:27.5,-0.497473,10:27.5,0.138315,10:27.5,-0.148964
10:27.5,-0.481956,10:27.5,0.144743,10:27.5,-0.0246596
10:27.5,-0.348361,10:27.5,0.16567,10:27.5,-0.0687635
10:27.5,-0.376685,10:27.5,0.104078,10:27.5,-0.0121737
10:27.5,-0.179911,10:27.5,0.00294328,10:27.5,0.143142
10:27.5,0.196118,10:27.5,-0.0746679,10:27.5,0.0873446
10:27.5,0.290054,10:27.5,-0.139501,10:27.5,0.044024
10:27.5,0.291295,10:27.5,-0.245196,10:27.5,0.0866354
10:27.5,0.42562,10:27.5,-0.343019,10:27.5,0.00787377
10:27.5,0.30234,10:27.5,-0.390668,10:27.5,-0.0184619
10:27.5,0.144327,10:27.5,-0.379382,10:27.5,0.038439
10:27.5,-0.00208139,10:27.5,-0.285571,10:27.5,0.00970006
10:27.5,-0.3684,10:27.5,-0.170982,10:27.5,0.046134
10:27.5,-0.548447,10:27.5,-0.0867844,10:27.5,0.156671
10:27.5,-0.364112,10:27.5,-0.0219989,10:27.5,0.130233
10:27.5,-0.135034,10:27.5,0.0813484,10:27.5,0.139382
10:27.5,0.0139022,10:27.5,0.140707,10:27.5,0.165845
10:27.5,0.317367,10:27.5,0.168447,10:27.5,0.0203693
10:27.5,0.469759,10:27.5,0.12519,10:27.5,-0.0541627
10:27.5,0.426133,10:27.5,0.02514,10:27.5,-0.00784755
10:27.5,0.402688,10:27.5,-0.0178814,10:27.5,-0.0969231
10:27.5,0.190459,10:27.5,-0.0316787,10:27.5,-0.126247
10:27.5,-0.00696063,10:27.5,-0.026263,10:27.5,0.0029397
10:27.5,-0.0541949,10:27.5,0.0126743,10:27.5,0.00237226
10:27.5,-0.296948,10:27.5,0.113008,10:27.5,-0.0277805
10:27.5,-0.415297,10:27.5,0.206112,10:27.5,0.00584245
10:27.5,-0.166098,10:27.5,0.266,10:27.5,-0.0586092
10:27.5,0.273584,10:27.5,0.26078,10:27.5,-0.0862467
10:27.5,0.519077,10:27.5,0.223281,10:27.5,-0.0472164
10:27.5,0.378751,10:27.5,0.150789,10:27.5,-0.0940669
10:27.5,0.438952,10:27.5,0.0078702,10:27.5,-0.0988698
10:27.5,0.421705,10:27.5,-0.153159,10:27.5,-0.00776052
10:27.5,0.128268,10:27.5,-0.217453,10:27.5,0.0512671
10:27.5,-0.0376165,10:27.5,-0.268214,10:27.5,0.172769
10:27.5,-0.369114,10:27.5,-0.339696,10:27.5,0.281572
10:27.5,-0.521111,10:27.5,-0.280219,10:27.5,0.265698
10:27.5,-0.345352,10:27.5,-0.13411,10:27.5,0.259771
10:27.5,-0.325989,10:27.5,-0.0451815,10:27.5,0.275956
10:27.5,-0.254782,10:27.5,0.0174272,10:27.5,0.211687
10:27.5,0.0761187,10:27.5,0.0858355,10:27.5,0.151793
10:27.5,0.47145,10:27.5,0.137255,10:27.5,0.133116
10:27.5,0.600244,10:27.5,0.156088,10:27.5,0.0610518
10:27.5,0.515924,10:27.5,0.149634,10:27.5,0.0451458
10:27.5,0.479072,10:27.5,0.0758648,10:27.5,0.114784
10:27.5,0.434051,10:27.5,0.0121272,10:27.5,0.116506
10:27.5,0.289123,10:27.5,-0.0605798,10:27.5,0.0770605
10:27.5,0.241672,10:27.5,-0.16742,10:27.5,0.112113
10:27.5,0.13765,10:27.5,-0.294511,10:27.5,0.138007
10:27.5,-0.136807,10:27.5,-0.333744,10:27.5,0.100543
10:27.5,0.0344884,10:27.5,-0.347867,10:27.5,0.0793552
10:27.5,0.296304,10:27.5,-0.345355,10:27.5,0.0547874
10:27.5,0.101044,10:27.5,-0.312128,10:27.5,0.0269186
10:27.5,-0.0498605,10:27.5,-0.241268,10:27.5,0.00929594
10:27.5,-0.091815,10:27.5,-0.213753,10:27.5,0.00875473
10:27.5,-0.310258,10:27.5,-0.204576,10:27.5,0.0414932
10:27.5,-0.297984,10:27.5,-0.117006,10:27.5,0.0793719
10:27.5,-0.2905,10:27.5,-0.0238824,10:27.5,0.0919318
10:27.5,-0.46244,10:27.5,-0.0834596,10:27.5,0.127486
10:27.5,-0.325699,10:27.5,-0.106893,10:27.5,0.160302
10:27.5,-0.244738,10:27.5,-0.0200415,10:27.5,0.158668
10:27.5,-0.214452,10:27.5,0.078814,10:27.5,0.130504
10:27.5,0.067296,10:27.5,0.0491512,10:27.5,0.0920439
10:27.5,-0.0203407,10:27.5,0.0775945,10:27.5,0.0884724
10:27.5,0.134604,10:27.5,0.137489,10:27.5,0.0616837
10:27.6,0.528785,10:27.6,0.115018,10:27.6,0.0173879
10:27.6,0.185241,10:27.6,-0.000545979,10:27.6,-0.0159359
10:27.6,0.13997,10:27.6,-0.0114429,10:27.6,-0.0624311
10:27.6,0.266104,10:27.6,-0.015502,10:27.6,-0.0809932
10:27.6,-0.0280392,10:27.6,-0.0702953,10:27.6,-0.0240958
10:27.6,0.0512457,10:27.6,-0.0985992,10:27.6,0.00211596
10:27.6,0.3163,10:27.6,-0.0241649,10:27.6,-0.0377703
10:27.6,0.182706,10:27.6,-0.0127089,10:27.6,-0.0480115
10:27.6,0.186121,10:27.6,-0.0179207,10:27.6,-0.0268829
10:27.6,0.306717,10:27.6,0.014931,10:27.6,-0.0370479
10:27.6,0.0541139,10:27.6,0.0592077,10:27.6,-0.0515938
10:27.6,-0.101072,10:27.6,0.0102377,10:27.6,-0.0549483
10:27.6,-0.0656474,10:27.6,-0.0139308,10:27.6,-0.0862908
10:27.6,-0.403806,10:27.6,0.0200355,10:27.6,-0.101976
10:27.6,-0.524395,10:27.6,0.101385,10:27.6,-0.113598
10:27.6,-0.314454,10:27.6,0.111356,10:27.6,-0.0873971
10:27.6,-0.328499,10:27.6,0.166543,10:27.6,-0.00469446
10:27.6,-0.120825,10:27.6,0.254422,10:27.6,0.055331
10:27.6,0.195091,10:27.6,0.272719,10:27.6,0.0524783
10:27.6,0.196283,10:27.6,0.169084,10:27.6,-0.00363469
10:27.6,0.343297,10:27.6,0.122355,10:27.6,-0.0824571
10:27.6,0.382954,10:27.6,0.104715,10:27.6,-0.175118
10:27.6,0.204213,10:27.6,0.047431,10:27.6,-0.221905
10:27.6,0.0799561,10:27.6,-0.0332749,10:27.6,-0.245169
10:27.6,0.0154281,10:27.6,-0.0769067,10:27.6,-0.283058
10:27.6,-0.0688171,10:27.6,-0.10698,10:27.6,-0.255601
10:27.6,-0.128701,10:27.6,-0.0573516,10:27.6,-0.160079
10:27.6,0.0031364,10:27.6,0.0911582,10:27.6,-0.0671005
10:27.6,0.211728,10:27.6,0.212177,10:27.6,0.0104916
10:27.6,0.216993,10:27.6,0.209727,10:27.6,0.109392
10:27.6,0.355463,10:27.6,0.252981,10:27.6,0.152043
10:27.6,0.576209,10:27.6,0.292367,10:27.6,0.0714195
10:27.6,0.226327,10:27.6,0.304611,10:27.6,-0.015974
10:27.6,-0.149887,10:27.6,0.254735,10:27.6,-0.0434363
10:27.6,-0.396184,10:27.6,0.21291,10:27.6,-0.0814712
10:27.6,-0.726838,10:27.6,0.161,10:27.6,-0.0825763
10:27.6,-0.667492,10:27.6,0.132612,10:27.6,-0.0338852
10:27.6,-0.628859,10:27.6,0.119779,10:27.6,-0.054791
10:27.6,-0.602311,10:27.6,0.151664,10:27.6,-0.115919
10:27.6,-0.120136,10:27.6,0.132884,10:27.6,-0.141948
10:27.6,0.538111,10:27.6,0.0766051,10:27.6,-0.14599
10:27.6,0.898724,10:27.6,0.10825,10:27.6,-0.13265
10:27.6,1.00967,10:27.6,0.151516,10:27.6,-0.118492
10:27.6,1.02974,10:27.6,0.0916028,10:27.6,-0.124832
10:27.6,0.670847,10:27.6,0.0300014,10:27.6,-0.0792837
10:27.6,0.136597,10:27.6,0.0662851,10:27.6,-0.00863075
10:27.6,-0.368731,10:27.6,0.0557137,10:27.6,-0.000927448
10:27.6,-0.582771,10:27.6,-0.0228572,10:27.6,0.0260973
10:27.6,-0.467954,10:27.6,0.00490904,10:27.6,0.0712252
10:27.6,-0.240897,10:27.6,0.0615764,10:27.6,0.0448823
10:27.6,0.248597,10:27.6,0.0438595,10:27.6,-0.0300884
10:27.6,0.825089,10:27.6,0.0304317,10:27.6,-0.123492
10:27.6,1.38902,10:27.6,0.0812209,10:27.6,-0.249664
10:27.6,1.841,10:27.6,0.0703645,10:27.6,-0.256128
10:27.6,2.03897,10:27.6,0.0349903,10:27.6,-0.197405
10:27.6,2.1147,10:27.6,0.0154746,10:27.6,-0.291926
10:27.6,2.0353,10:27.6,0.0487232,10:27.6,-0.333426
10:27.6,1.87808,10:27.6,0.0806725,10:27.6,-0.235941
10:27.6,1.97072,10:27.6,0.103462,10:27.6,-0.226015
10:27.6,2.22688,10:27.6,0.126024,10:27.6,-0.20273
10:27.6,2.42065,10:27.6,0.122027,10:27.6,-0.0831151
10:27.6,3.0008,10:27.6,0.118712,10:27.6,-0.0362146
10:27.6,3.20314,10:27.6,0.151175,10:27.6,0.0123334
10:27.6,3.09257,10:27.6,0.154079,10:27.6,0.105256
10:27.6,3.07553,10:27.6,0.0750506,10:27.6,0.078584
10:27.6,2.99957,10:27.6,-0.0217688,10:27.6,0.013448
10:27.6,2.97622,10:27.6,-0.0620878,10:27.6,0.0246048
10:27.6,2.90155,10:27.6,-0.0649655,10:27.6,0.0098753
10:27.6,2.88983,10:27.6,-0.129761,10:27.6,0.0266182
10:27.6,2.42582,10:27.6,-0.162705,10:27.6,0.0541115
10:27.6,1.69914,10:27.6,-0.144531,10:27.6,0.0562739
10:27.6,0.588127,10:27.6,-0.146506,10:27.6,0.180172
10:27.6,-0.818769,10:27.6,-0.176138,10:27.6,0.311835
10:27.6,-1.46771,10:27.6,-0.160872,10:27.6,0.313418
10:27.6,-1.7303,10:27.6,-0.11634,10:27.6,0.302217
10:27.6,-1.7729,10:27.6,-0.0982106,10:27.6,0.261128
10:27.6,-1.07061,10:27.6,-0.0565791,10:27.6,0.0679135
10:27.6,-0.228199,10:27.6,-0.0670516,10:27.6,-0.109727
10:27.6,0.315654,10:27.6,-0.122395,10:27.6,-0.197952
10:27.6,0.904194,10:27.6,-0.16647,10:27.6,-0.324967
10:27.6,0.935026,10:27.6,-0.168407,10:27.6,-0.328243
10:27.6,0.42148,10:27.6,-0.163032,10:27.6,-0.217025
10:27.6,-0.0862956,10:27.6,-0.174172,10:27.6,-0.142498
10:27.6,-0.75583,10:27.6,-0.180359,10:27.6,-0.0194371
10:27.6,-1.18723,10:27.6,-0.150958,10:27.6,0.18113
10:27.6,-1.16014,10:27.6,-0.0727808,10:27.6,0.29989
10:27.6,-1.05125,10:27.6,-0.00985742,10:27.6,0.350261
10:27.6,-0.65957,10:27.6,0.0645816,10:27.6,0.329152
10:27.6,0.0205672,10:27.6,0.192358,10:27.6,0.213741
10:27.6,0.663968,10:27.6,0.248265,10:27.6,0.147325
10:27.6,1.02593,10:27.6,0.178927,10:27.6,0.106612
10:27.6,0.984962,10:27.6,0.144109,10:27.6,0.015434
10:27.6,0.802299,10:27.6,0.126154,10:27.6,0.0228095
10:27.6,0.344983,10:27.6,0.0347316,10:27.6,0.12259
10:27.6,-0.420345,10:27.6,0.00286818,10:27.6,0.166037
10:27.6,-0.909214,10:27.6,0.0189126,10:27.6,0.241022
10:27.6,-1.32012,10:27.6,-0.0461745,10:27.6,0.264522
10:27.6,-1.44944,10:27.6,-0.131986,10:27.6,0.131245
10:27.6,-0.972749,10:27.6,-0.0942051,10:27.6,0.0631607
10:27.6,-0.647963,10:27.6,-0.0043726,10:27.6,0.0179935
10:27.6,-0.2634,10:27.6,0.00148773,10:27.6,-0.178909
10:27.6,0.430548,10:27.6,-0.0144792,10:27.6,-0.356145
10:27.6,0.719804,10:27.6,0.0240695,10:27.6,-0.395302
10:27.6,0.772501,10:27.6,0.0980711,10:27.6,-0.376595
10:27.6,0.692495,10:27.6,0.0829291,10:27.6,-0.285753
10:27.6,0.228318,10:27.6,0.0480068,10:27.6,-0.160258
10:27.6,-0.221382,10:27.6,0.0708389,10:27.6,-0.0536799
10:27.6,-0.493785,10:27.6,0.0897515,10:27.6,0.0929952
10:27.6,-0.931997,10:27.6,0.000412464,10:27.6,0.192107
10:27.6,-1.19135,10:27.6,-0.134721,10:27.6,0.207784
10:27.6,-1.17748,10:27.6,-0.257623,10:27.6,0.17529
10:27.6,-1.06315,10:27.6,-0.330356,10:27.6,0.039711
10:27.6,-0.631162,10:27.6,-0.306975,10:27.6,-0.16413
10:27.6,-0.38201,10:27.6,-0.341008,10:27.6,-0.251062
10:27.6,-0.237421,10:27.6,-0.416719,10:27.6,-0.28795
10:27.6,0.0936449,10:27.6,-0.363873,10:27.6,-0.400137
10:27.6,0.0576174,10:27.6,-0.194218,10:27.6,-0.353266
10:27.6,-0.279968,10:27.6,-0.0917172,10:27.6,-0.172758
10:27.6,-0.561697,10:27.6,-0.010165,10:27.6,-0.0336993
10:27.6,-0.897421,10:27.6,0.141551,10:27.6,0.114112
10:27.6,-0.950741,10:27.6,0.251305,10:27.6,0.221046
10:27.6,-0.958512,10:27.6,0.271871,10:27.6,0.193563
10:27.6,-0.927768,10:27.6,0.31592,10:27.6,0.13487
10:27.6,-0.601536,10:27.6,0.327681,10:27.6,0.0900519
10:27.6,-0.447061,10:27.6,0.275577,10:27.6,-0.0296628
10:27.6,-0.320808,10:27.6,0.237557,10:27.6,-0.154649
10:27.6,-0.0387251,10:27.6,0.249678,10:27.6,-0.163257
10:27.6,0.122331,10:27.6,0.198951,10:27.6,-0.113136
10:27.6,-0.00605702,10:27.6,0.084182,10:27.6,-0.0905097
10:27.6,-0.0799704,10:27.6,0.111073,10:27.6,-0.0256836
10:27.6,-0.182272,10:27.6,0.226018,10:27.6,0.0883627
10:27.6,-0.464611,10:27.6,0.263376,10:27.6,0.154489
10:27.6,-0.557708,10:27.6,0.270877,10:27.6,0.131015
10:27.6,-0.547554,10:27.6,0.28568,10:27.6,0.0348794
10:27.6,-0.403432,10:27.6,0.27456,10:27.6,-0.0284088
10:27.6,-0.139022,10:27.6,0.133145,10:27.6,-0.149131
10:27.6,-0.204426,10:27.6,0.0133908,10:27.6,-0.345639
10:27.6,-0.0195551,10:27.6,-0.0884521,10:27.6,-0.439901
10:27.6,0.275043,10:27.6,-0.173059,10:27.6,-0.42182
10:27.6,0.153419,10:27.6,-0.233973,10:27.6,-0.438278
10:27.6,0.0384796,10:27.6,-0.201367,10:27.6,-0.412354
10:27.6,-0.170045,10:27.6,-0.172579,10:27.6,-0.192508
10:27.6,-0.46697,10:27.6,-0.0920451,10:27.6,0.0397623
10:27.6,-0.613194,10:27.6,0.0569582,10:27.6,0.183777
10:27.6,-0.739138,10:27.6,0.178781,10:27.6,0.361958
10:27.6,-0.952539,10:27.6,0.185233,10:27.6,0.477684
10:27.6,-0.950387,10:27.6,0.178561,10:27.6,0.440711
10:27.6,-0.905699,10:27.6,0.220771,10:27.6,0.349422
10:27.6,-0.806617,10:27.6,0.224353,10:27.6,0.127027
10:27.6,-0.33676,10:27.6,0.178792,10:27.6,-0.124154
