时间 - 电压,幅值 - 电压,时间 - 电压_0,幅值 2 - 电压_0,时间 - 电压_1,幅值 3 - 电压_1
08:31.1,-0.0653565,08:31.1,-0.0837541,08:31.1,-0.174998
08:31.1,-0.150276,08:31.1,-0.0910962,08:31.1,-0.178074
08:31.1,0.094496,08:31.1,-0.0362825,08:31.1,-0.241933
08:31.1,0.382758,08:31.1,0.0329864,08:31.1,-0.28438
08:31.1,0.197568,08:31.1,0.0141442,08:31.1,-0.205922
08:31.1,0.31005,08:31.1,-0.0408912,08:31.1,-0.131383
08:31.1,0.427078,08:31.1,-0.00153303,08:31.1,-0.0703955
08:31.1,0.189582,08:31.1,0.00589252,08:31.1,-0.0138152
08:31.1,0.182776,08:31.1,-0.16486,08:31.1,0.0273383
08:31.1,0.134941,08:31.1,-0.30967,08:31.1,0.104165
08:31.1,0.0264513,08:31.1,-0.28579,08:31.1,0.16462
08:31.1,-0.0495243,08:31.1,-0.367312,08:31.1,0.123811
08:31.1,-0.138073,08:31.1,-0.497599,08:31.1,0.0644028
08:31.1,-0.134791,08:31.1,-0.471488,08:31.1,0.0113583
08:31.1,0.0115788,08:31.1,-0.345862,08:31.1,-0.130053
08:31.1,0.273066,08:31.1,-0.241916,08:31.1,-0.206534
08:31.1,0.478561,08:31.1,-0.0741088,08:31.1,-0.216799
08:31.1,0.428971,08:31.1,0.163383,08:31.1,-0.278891
08:31.1,0.45665,08:31.1,0.27967,08:31.1,-0.285654
08:31.1,0.548522,08:31.1,0.278878,08:31.1,-0.195838
08:31.1,0.422044,08:31.1,0.234047,08:31.1,-0.0980282
08:31.1,0.391393,08:31.1,0.25496,08:31.1,0.0285923
08:31.1,0.441834,08:31.1,0.205898,08:31.1,0.150155
08:31.1,0.370982,08:31.1,0.09202,08:31.1,0.190618
08:31.1,0.307007,08:31.1,0.00913501,08:31.1,0.198545
08:31.1,0.250998,08:31.1,-0.0066483,08:31.1,0.166025
08:31.1,0.0498974,08:31.1,-0.0327814,08:31.1,0.0761664
08:31.1,-0.188802,08:31.1,-0.11485,08:31.1,0.00732899
08:31.1,-0.316942,08:31.1,-0.119776,08:31.1,-0.0439143
08:31.1,-0.503389,08:31.1,-0.0338709,08:31.1,-0.0199687
08:31.1,-0.480171,08:31.1,0.0138843,08:31.1,0.00488877
08:31.1,-0.367713,08:31.1,0.0101495,08:31.1,-0.0101721
08:31.1,-0.258777,08:31.1,0.0703681,08:31.1,0.0650191
08:31.1,-0.0677931,08:31.1,0.104291,08:31.1,0.189153
08:31.1,0.304558,08:31.1,0.0288188,08:31.1,0.147216
08:31.1,0.53201,08:31.1,-0.026195,08:31.1,0.107208
08:31.1,0.467451,08:31.1,-0.0027132,08:31.1,0.131464
08:31.1,0.267006,08:31.1,-0.0620449,08:31.1,-0.0193942
08:31.1,-0.0139904,08:31.1,-0.189914,08:31.1,-0.133777
08:31.1,-0.133442,08:31.1,-0.161923,08:31.1,-0.119981
08:31.1,-0.358996,08:31.1,-0.0518107,08:31.1,-0.210773
08:31.1,-0.710399,08:31.1,0.013417,08:31.1,-0.262783
08:31.1,-0.7054,08:31.1,0.0599754,08:31.1,-0.146577
08:31.1,-0.62622,08:31.1,0.166371,08:31.1,-0.0840759
08:31.1,-0.374492,08:31.1,0.23793,08:31.1,-0.0169158
08:31.1,-0.0454473,08:31.1,0.138239,08:31.1,0.130122
08:31.1,0.1073,08:31.1,-0.0146687,08:31.1,0.204332
08:31.1,0.302153,08:31.1,-0.0773621,08:31.1,0.2977
08:31.1,0.316746,08:31.1,-0.128397,08:31.1,0.336524
08:31.1,0.088315,08:31.1,-0.280563,08:31.1,0.220872
08:31.1,-0.103908,08:31.1,-0.298058,08:31.1,0.125188
08:31.1,-0.349717,08:31.1,-0.147614,08:31.1,0.0977492
08:31.1,-0.540391,08:31.1,0.00697017,08:31.1,-0.0946248
08:31.1,-0.704054,08:31.1,0.100123,08:31.1,-0.201968
08:31.1,-0.68967,08:31.1,0.266802,08:31.1,-0.144227
08:31.1,-0.258033,08:31.1,0.443647,08:31.1,-0.206741
08:31.1,0.0131762,08:31.1,0.463792,08:31.1,-0.129555
08:31.1,0.072751,08:31.1,0.337027,08:31.1,0.0817561
08:31.1,0.384648,08:31.1,0.196859,08:31.1,0.119135
08:31.1,0.519209,08:31.1,0.0750697,08:31.1,0.183425
08:31.1,0.220628,08:31.1,-0.113468,08:31.1,0.307662
08:31.1,0.0962842,08:31.1,-0.352988,08:31.1,0.232974
08:31.1,-0.108145,08:31.1,-0.452592,08:31.1,0.159466
08:31.1,-0.601733,08:31.1,-0.457923,08:31.1,0.14394
08:31.1,-0.606841,08:31.1,-0.42662,08:31.1,0.0163472
08:31.1,-0.342573,08:31.1,-0.353278,08:31.1,-0.0539839
08:31.1,-0.37815,08:31.1,-0.191801,08:31.1,-0.0603163
08:31.1,-0.0227189,08:31.1,0.0519502,08:31.1,-0.0989962
08:31.1,0.423959,08:31.1,0.272129,08:31.1,-0.0692093
08:31.1,0.319945,08:31.1,0.364685,08:31.1,-0.0162852
08:31.1,0.445695,08:31.1,0.357943,08:31.1,-0.0891292
08:31.1,0.404841,08:31.1,0.287229,08:31.1,-0.0754857
08:31.1,-0.0286865,08:31.1,0.0847685,08:31.1,-0.0573158
08:31.1,-0.128659,08:31.1,-0.157338,08:31.1,-0.18435
08:31.1,-0.402098,08:31.1,-0.325041,08:31.1,-0.145938
08:31.1,-0.691004,08:31.1,-0.459989,08:31.1,-0.0231206
08:31.1,-0.345563,08:31.1,-0.536487,08:31.1,-0.0503504
08:31.1,-0.176558,08:31.1,-0.477843,08:31.1,-0.0192249
08:31.1,-0.18059,08:31.1,-0.260338,08:31.1,0.0500298
08:31.1,0.229605,08:31.1,0.0338447,08:31.1,0.0227594
08:31.1,0.576673,08:31.1,0.335035,08:31.1,0.054698
08:31.1,0.392271,08:31.1,0.568434,08:31.1,0.0801992
08:31.1,0.089885,08:31.1,0.708026,08:31.1,-0.00851512
08:31.1,-0.0886869,08:31.1,0.753099,08:31.1,-0.0350595
08:31.1,-0.144423,08:31.1,0.638121,08:31.1,-0.0549698
08:31.1,-0.297678,08:31.1,0.413759,08:31.1,-0.134759
08:31.1,-0.587846,08:31.1,0.16382,08:31.1,-0.103537
08:31.1,-0.521333,08:31.1,-0.0180149,08:31.1,-0.0263584
08:31.1,-0.128481,08:31.1,-0.169228,08:31.1,0.0026834
08:31.1,0.0623894,08:31.1,-0.328481,08:31.1,0.090133
08:31.1,0.275662,08:31.1,-0.33108,08:31.1,0.112677
08:31.1,0.386411,08:31.1,-0.133493,08:31.1,0.0354302
08:31.1,0.385437,08:31.1,0.0266802,08:31.1,0.0361681
08:31.1,0.503,08:31.1,0.0682545,08:31.1,-0.0331604
08:31.1,0.218134,08:31.1,0.222533,08:31.1,-0.101321
08:31.1,-0.0398207,08:31.1,0.308735,08:31.1,-0.0506306
08:31.1,-0.0210619,08:31.1,0.186377,08:31.1,-0.0801182
08:31.1,-0.127547,08:31.1,0.0878847,08:31.1,-0.117105
08:31.1,-0.26669,08:31.1,0.0572431,08:31.1,0.0175226
08:31.1,-0.255071,08:31.1,-0.131729,08:31.1,0.125749
08:31.1,-0.236381,08:31.1,-0.339843,08:31.1,0.128826
08:31.1,-0.147325,08:31.1,-0.318433,08:31.1,0.168313
08:31.1,-0.0473356,08:31.1,-0.243362,08:31.1,0.138659
08:31.1,-0.0101686,08:31.1,-0.20852,08:31.1,0.0228369
08:31.2,0.234231,08:31.2,-0.0927675,08:31.2,-0.100271
08:31.2,0.219661,08:31.2,0.17529,08:31.2,-0.230179
08:31.2,0.0416684,08:31.2,0.319487,08:31.2,-0.293941
08:31.2,0.14129,08:31.2,0.31859,08:31.2,-0.203601
08:31.2,0.0122893,08:31.2,0.311369,08:31.2,-0.0885427
08:31.2,-0.22377,08:31.2,0.262095,08:31.2,-0.001086
08:31.2,-0.249617,08:31.2,0.0837576,08:31.2,0.167112
08:31.2,-0.320677,08:31.2,-0.148174,08:31.2,0.329891
08:31.2,-0.352341,08:31.2,-0.276021,08:31.2,0.426476
08:31.2,-0.200391,08:31.2,-0.43786,08:31.2,0.449157
08:31.2,0.022254,08:31.2,-0.525047,08:31.2,0.357257
08:31.2,0.0773036,08:31.2,-0.404992,08:31.2,0.168295
08:31.2,0.19137,08:31.2,-0.216699,08:31.2,-0.0497067
08:31.2,0.468925,08:31.2,-0.0519514,08:31.2,-0.199105
08:31.2,0.615696,08:31.2,0.188472,08:31.2,-0.295253
08:31.2,0.767165,08:31.2,0.44189,08:31.2,-0.353055
08:31.2,0.960802,08:31.2,0.55918,08:31.2,-0.323046
08:31.2,0.718704,08:31.2,0.572665,08:31.2,-0.20068
08:31.2,0.348754,08:31.2,0.508101,08:31.2,-0.059973
08:31.2,0.111053,08:31.2,0.360609,08:31.2,0.0822103
08:31.2,-0.330441,08:31.2,0.0784481,08:31.2,0.163671
08:31.2,-0.543447,08:31.2,-0.131667,08:31.2,0.170834
08:31.2,-0.46937,08:31.2,-0.259055,08:31.2,0.166931
08:31.2,-0.52295,08:31.2,-0.356526,08:31.2,0.111237
08:31.2,-0.270473,08:31.2,-0.38412,08:31.2,-0.0433266
08:31.2,0.194242,08:31.2,-0.240741,08:31.2,-0.168666
08:31.2,0.581406,08:31.2,-0.0542867,08:31.2,-0.210154
08:31.2,0.865741,08:31.2,0.00293255,08:31.2,-0.270681
08:31.2,0.757067,08:31.2,0.128319,08:31.2,-0.205673
08:31.2,0.570557,08:31.2,0.320153,08:31.2,-0.0690496
08:31.2,0.423384,08:31.2,0.355402,08:31.2,-0.00758767
08:31.2,0.00317812,08:31.2,0.26713,08:31.2,0.128167
08:31.2,-0.420885,08:31.2,0.14434,08:31.2,0.230711
08:31.2,-0.551374,08:31.2,0.00704169,08:31.2,0.198166
08:31.2,-0.368186,08:31.2,-0.117536,08:31.2,0.215265
08:31.2,-0.00338197,08:31.2,-0.204391,08:31.2,0.231113
08:31.2,0.192821,08:31.2,-0.2685,08:31.2,0.0627744
08:31.2,0.513854,08:31.2,-0.271387,08:31.2,-0.0191283
08:31.2,0.774503,08:31.2,-0.185416,08:31.2,-0.0260365
08:31.2,0.672214,08:31.2,-0.024972,08:31.2,-0.110829
08:31.2,0.445168,08:31.2,0.0971127,08:31.2,-0.0702107
08:31.2,0.110645,08:31.2,0.184948,08:31.2,0.0614834
08:31.2,-0.257834,08:31.2,0.267159,08:31.2,0.0800121
08:31.2,-0.392196,08:31.2,0.290834,08:31.2,0.107087
08:31.2,-0.411048,08:31.2,0.166287,08:31.2,0.160035
08:31.2,-0.544603,08:31.2,-0.0577629,08:31.2,0.0501215
08:31.2,-0.190588,08:31.2,-0.227102,08:31.2,-0.0475669
08:31.2,0.422381,08:31.2,-0.380378,08:31.2,-0.149958
08:31.2,0.619421,08:31.2,-0.517855,08:31.2,-0.289586
08:31.2,0.632957,08:31.2,-0.478786,08:31.2,-0.249436
08:31.2,0.428764,08:31.2,-0.399984,08:31.2,-0.247512
08:31.2,0.244204,08:31.2,-0.324589,08:31.2,-0.296865
08:31.2,0.00744104,08:31.2,-0.176158,08:31.2,-0.111879
08:31.2,-0.412707,08:31.2,0.0894558,08:31.2,0.127155
08:31.2,-0.519326,08:31.2,0.252339,08:31.2,0.193638
08:31.2,-0.427505,08:31.2,0.252992,08:31.2,0.364131
08:31.2,-0.468863,08:31.2,0.187184,08:31.2,0.445044
08:31.2,-0.273457,08:31.2,0.153266,08:31.2,0.219077
08:31.2,0.0311089,08:31.2,-0.0505531,08:31.2,0.0426424
08:31.2,0.229665,08:31.2,-0.353509,08:31.2,-0.0791728
08:31.2,0.595171,08:31.2,-0.489327,08:31.2,-0.33886
08:31.2,0.650048,08:31.2,-0.484926,08:31.2,-0.456918
08:31.2,0.422962,08:31.2,-0.476782,08:31.2,-0.437807
08:31.2,0.37716,08:31.2,-0.431798,08:31.2,-0.485111
08:31.2,0.144521,08:31.2,-0.28842,08:31.2,-0.363286
08:31.2,-0.121673,08:31.2,-0.115296,08:31.2,-0.145164
08:31.2,-0.243882,08:31.2,0.0823903,08:31.2,-0.0242007
08:31.2,-0.46254,08:31.2,0.252558,08:31.2,0.141485
08:31.2,-0.338038,08:31.2,0.318826,08:31.2,0.238106
08:31.2,-0.170202,08:31.2,0.321757,08:31.2,0.14194
08:31.2,-0.054307,08:31.2,0.210021,08:31.2,0.0252414
08:31.2,0.0979626,08:31.2,0.0480986,08:31.2,-0.0925672
08:31.2,0.150077,08:31.2,-0.0525439,08:31.2,-0.268208
08:31.2,0.212214,08:31.2,-0.149603,08:31.2,-0.32443
08:31.2,0.225848,08:31.2,-0.268193,08:31.2,-0.378518
08:31.2,0.260015,08:31.2,-0.285732,08:31.2,-0.422585
08:31.2,0.240669,08:31.2,-0.19761,08:31.2,-0.226264
08:31.2,0.147864,08:31.2,-0.122224,08:31.2,-0.0215626
08:31.2,0.225687,08:31.2,-0.0510681,08:31.2,0.0682282
08:31.2,0.156865,08:31.2,0.0213218,08:31.2,0.298382
08:31.2,-0.15927,08:31.2,0.109513,08:31.2,0.510958
08:31.2,-0.154518,08:31.2,0.165557,08:31.2,0.472838
08:31.2,-0.234139,08:31.2,0.16625,08:31.2,0.388006
08:31.2,-0.444309,08:31.2,0.0767422,08:31.2,0.285423
08:31.2,-0.567311,08:31.2,0.0552166,08:31.2,0.0334656
08:31.2,-0.612011,08:31.2,0.0474501,08:31.2,-0.190382
08:31.2,-0.306089,08:31.2,0.0192881,08:31.2,-0.334729
08:31.2,-0.0844276,08:31.2,0.0420535,08:31.2,-0.445029
08:31.2,-0.0137496,08:31.2,0.0387537,08:31.2,-0.409936
08:31.2,0.232327,08:31.2,0.0179386,08:31.2,-0.248135
08:31.2,0.352767,08:31.2,-0.0104725,08:31.2,-0.0150359
08:31.2,0.308555,08:31.2,-0.0383306,08:31.2,0.31615
08:31.2,0.153208,08:31.2,-0.0426328,08:31.2,0.58544
08:31.2,-0.290879,08:31.2,0.00380635,08:31.2,0.696957
08:31.2,-0.646939,08:31.2,0.0178015,08:31.2,0.677879
08:31.2,-0.759517,08:31.2,-0.0288355,08:31.2,0.497417
08:31.2,-0.705858,08:31.2,-0.0184631,08:31.2,0.201198
08:31.2,-0.495722,08:31.2,-0.0399065,08:31.2,-0.0700927
08:31.2,-0.0931394,08:31.2,-0.0965202,08:31.2,-0.343146
08:31.2,0.353798,08:31.2,-0.153574,08:31.2,-0.587822
08:31.2,0.861397,08:31.2,-0.121555,08:31.2,-0.625411
08:31.2,1.17616,08:31.2,-0.168091,08:31.2,-0.476307
08:31.2,1.12313,08:31.2,-0.196915,08:31.2,-0.267222
08:31.2,0.884879,08:31.2,-0.174923,08:31.2,0.00230908
08:31.2,0.559924,08:31.2,-0.111223,08:31.2,0.31165
08:31.2,-0.0196254,08:31.2,-0.0794816,08:31.2,0.475637
08:31.2,-0.532737,08:31.2,-0.0635493,08:31.2,0.452811
08:31.2,-0.836638,08:31.2,0.054363,08:31.2,0.340364
08:31.2,-0.964589,08:31.2,0.0715518,08:31.2,0.124103
08:31.2,-0.710123,08:31.2,-0.0370371,08:31.2,-0.193969
08:31.2,-0.436296,08:31.2,-0.0718081,08:31.2,-0.469368
08:31.2,-0.100015,08:31.2,-0.0149143,08:31.2,-0.624675
08:31.2,0.418767,08:31.2,-0.005759,08:31.2,-0.716501
08:31.2,0.652359,08:31.2,-0.0165105,08:31.2,-0.694613
08:31.2,0.592177,08:31.2,0.0533545,08:31.2,-0.558748
08:31.2,0.409145,08:31.2,0.0295937,08:31.2,-0.355797
08:31.2,0.230803,08:31.2,-0.0415325,08:31.2,-0.071764
08:31.2,-0.0592065,08:31.2,-0.0656819,08:31.2,0.203941
08:31.2,-0.461334,08:31.2,-0.0320613,08:31.2,0.307797
08:31.2,-0.67555,08:31.2,-0.0887322,08:31.2,0.308229
08:31.2,-0.512334,08:31.2,-0.108969,08:31.2,0.24851
08:31.2,-0.305191,08:31.2,-0.0831401,08:31.2,0.0608993
08:31.2,-0.237187,08:31.2,-0.0536025,08:31.2,-0.117644
08:31.2,0.0199604,08:31.2,-0.0393724,08:31.2,-0.266705
08:31.2,0.34855,08:31.2,0.0187504,08:31.2,-0.403125
08:31.2,0.383786,08:31.2,0.0779402,08:31.2,-0.432043
08:31.2,0.389773,08:31.2,0.0536978,08:31.2,-0.362422
08:31.2,0.350031,08:31.2,0.0254834,08:31.2,-0.263389
08:31.2,0.171641,08:31.2,0.00439405,08:31.2,-0.0246751
08:31.2,0.205183,08:31.2,-0.0779653,08:31.2,0.260895
08:31.2,0.459218,08:31.2,-0.115746,08:31.2,0.396564
08:31.2,0.793952,08:31.2,-0.0882065,08:31.2,0.523827
08:31.2,1.30995,08:31.2,-0.118746,08:31.2,0.529292
08:31.2,1.85453,08:31.2,-0.219187,08:31.2,0.315989
08:31.2,2.17739,08:31.2,-0.169901,08:31.2,0.130988
08:31.2,2.37484,08:31.2,-0.090158,08:31.2,-0.0341725
08:31.2,2.35056,08:31.2,-0.0890732,08:31.2,-0.280111
08:31.2,2.35207,08:31.2,-0.0926709,08:31.2,-0.369314
08:31.2,2.18173,08:31.2,0.0371182,08:31.2,-0.353695
08:31.2,1.97783,08:31.2,0.130533,08:31.2,-0.413029
08:31.2,2.29289,08:31.2,0.0965416,08:31.2,-0.274849
08:31.2,2.78882,08:31.2,0.07797,08:31.2,-0.0524533
08:31.2,3.03795,08:31.2,0.130479,08:31.2,0.0725174
08:31.2,2.98467,08:31.2,0.103614,08:31.2,0.255964
08:31.2,2.94153,08:31.2,0.00488281,08:31.2,0.379363
08:31.2,2.88074,08:31.2,-0.0398183,08:31.2,0.269589
08:31.2,2.85059,08:31.2,-0.0250781,08:31.2,0.176837
08:31.2,2.77782,08:31.2,-0.0571799,08:31.2,0.0721478
08:31.2,2.78329,08:31.2,0.00479817,08:31.2,-0.229951
08:31.2,2.18685,08:31.2,0.147142,08:31.2,-0.383952
08:31.2,0.62832,08:31.2,0.24765,08:31.2,-0.39111
08:31.2,-0.999939,08:31.2,0.319102,08:31.2,-0.490547
08:31.2,-2.04994,08:31.2,0.374266,08:31.2,-0.478575
08:31.2,-2.26567,08:31.2,0.341175,08:31.2,-0.293305
08:31.2,-2.09145,08:31.2,0.285231,08:31.2,-0.170817
08:31.2,-1.43037,08:31.2,0.234096,08:31.2,-0.00853181
08:31.2,-0.382408,08:31.2,0.165716,08:31.2,0.14498
08:31.2,0.598997,08:31.2,0.0359511,08:31.2,0.128065
08:31.2,1.36251,08:31.2,-0.0662029,08:31.2,0.153801
08:31.2,1.4216,08:31.2,-0.108813,08:31.2,0.0936365
08:31.2,0.756446,08:31.2,-0.0905561,08:31.2,-0.0889802
08:31.2,0.017904,08:31.2,-0.0710404,08:31.2,-0.104519
08:31.2,-0.715271,08:31.2,0.0133705,08:31.2,-0.101914
08:31.2,-1.58829,08:31.2,0.160254,08:31.2,-0.233657
08:31.2,-2.01157,08:31.2,0.241929,08:31.2,-0.146838
08:31.2,-1.92965,08:31.2,0.268339,08:31.2,0.0525498
08:31.2,-1.63286,08:31.2,0.356475,08:31.2,0.0626254
08:31.2,-0.94034,08:31.2,0.387868,08:31.2,0.139233
08:31.2,-0.0438619,08:31.2,0.239663,08:31.2,0.22101
08:31.2,0.623213,08:31.2,0.104359,08:31.2,0.178609
08:31.2,0.825331,08:31.2,-0.00147581,08:31.2,0.166478
08:31.2,0.746533,08:31.2,-0.174847,08:31.2,0.0933826
08:31.2,0.506005,08:31.2,-0.386609,08:31.2,-0.124298
08:31.2,-0.123234,08:31.2,-0.50876,08:31.2,-0.252388
08:31.2,-0.907228,08:31.2,-0.5097,08:31.2,-0.345612
08:31.2,-1.19684,08:31.2,-0.383213,08:31.2,-0.484462
08:31.2,-1.27744,08:31.2,-0.239986,08:31.2,-0.419432
08:31.2,-1.15869,08:31.2,-0.142666,08:31.2,-0.29778
08:31.2,-0.472885,08:31.2,0.00340581,08:31.2,-0.206331
08:31.2,0.172232,08:31.2,0.177785,08:31.2,0.0417244
08:31.2,0.678452,08:31.2,0.310951,08:31.2,0.28517
08:31.2,0.980784,08:31.2,0.327665,08:31.2,0.339428
08:31.2,0.802386,08:31.2,0.286748,08:31.2,0.363369
08:31.2,0.432042,08:31.2,0.210375,08:31.2,0.296258
08:31.2,0.0134778,08:31.2,0.033623,08:31.2,0.0786924
08:31.2,-0.576558,08:31.2,-0.139928,08:31.2,-0.0727427
08:31.2,-0.882607,08:31.2,-0.243458,08:31.2,-0.305085
08:31.2,-1.1165,08:31.2,-0.251403,08:31.2,-0.563468
08:31.2,-1.06972,08:31.2,-0.264961,08:31.2,-0.563068
08:31.2,-0.604024,08:31.2,-0.163475,08:31.2,-0.44082
08:31.2,-0.505769,08:31.2,0.0172377,08:31.2,-0.306517
08:31.2,-0.505954,08:31.2,0.15978,08:31.2,-0.043093
08:31.2,-0.140593,08:31.2,0.284951,08:31.2,0.168819
08:31.2,0.105659,08:31.2,0.444052,08:31.2,0.205193
08:31.2,-0.0637078,08:31.2,0.490677,08:31.2,0.243797
08:31.2,-0.230668,08:31.2,0.371317,08:31.2,0.16537
08:31.2,-0.417552,08:31.2,0.211474,08:31.2,-0.0328314
08:31.2,-0.64338,08:31.2,-0.0229144,08:31.2,-0.19016
08:31.2,-0.709478,08:31.2,-0.293677,08:31.2,-0.309956
08:31.2,-0.804265,08:31.2,-0.503176,08:31.2,-0.351536
08:31.3,-0.973514,08:31.3,-0.641892,08:31.3,-0.211765
08:31.3,-0.971565,08:31.3,-0.691062,08:31.3,-0.000658035
08:31.3,-0.799394,08:31.3,-0.642817,08:31.3,0.169182
08:31.3,-0.741121,08:31.3,-0.45233,08:31.3,0.412518
08:31.3,-0.70985,08:31.3,-0.242368,08:31.3,0.607219
08:31.3,-0.42841,08:31.3,0.00229955,08:31.3,0.617044
08:31.3,-0.161147,08:31.3,0.193783,08:31.3,0.534846
08:31.3,-0.0460696,08:31.3,0.292726,08:31.3,0.371394
08:31.3,0.134623,08:31.3,0.290645,08:31.3,0.171393
08:31.3,0.0455296,08:31.3,0.224741,08:31.3,-0.0109851
08:31.3,-0.046221,08:31.3,-0.00746012,08:31.3,-0.172369
08:31.3,0.0419438,08:31.3,-0.283,08:31.3,-0.219731
08:31.3,-0.247198,08:31.3,-0.404741,08:31.3,-0.135676
08:31.3,-0.413852,08:31.3,-0.432438,08:31.3,-0.0541139
08:31.3,-0.393062,08:31.3,-0.464296,08:31.3,0.073216
08:31.3,-0.428689,08:31.3,-0.398173,08:31.3,0.288097
08:31.3,-0.311012,08:31.3,-0.126623,08:31.3,0.406033
08:31.3,-0.0691366,08:31.3,0.107102,08:31.3,0.332626
08:31.3,0.197608,08:31.3,0.219296,08:31.3,0.287765
08:31.3,0.0851071,08:31.3,0.394921,08:31.3,0.263585
08:31.3,-0.140361,08:31.3,0.498328,08:31.3,0.117855
08:31.3,-0.278797,08:31.3,0.359763,08:31.3,-0.0202096
08:31.3,-0.45277,08:31.3,0.105647,08:31.3,-0.046432
08:31.3,-0.625912,08:31.3,0.000134706,08:31.3,-0.0564206
08:31.3,-1.00735,08:31.3,-0.128495,08:31.3,-0.0717068
08:31.3,-1.38068,08:31.3,-0.304685,08:31.3,0.0117791
08:31.3,-1.12036,08:31.3,-0.412225,08:31.3,0.119009
08:31.3,-0.938339,08:31.3,-0.34328,08:31.3,0.20045
08:31.3,-0.966113,08:31.3,-0.220238,08:31.3,0.299225
08:31.3,-0.478046,08:31.3,-0.112262,08:31.3,0.309702
08:31.3,-0.0490355,08:31.3,0.0348008,08:31.3,0.184979
08:31.3,-0.0249279,08:31.3,0.162791,08:31.3,0.0551558
08:31.3,-0.0196493,08:31.3,0.213395,08:31.3,-0.0444973
08:31.3,-0.253531,08:31.3,0.182178,08:31.3,-0.148216
