time_sec,channel_1,channel_2,channel_3
0.0,-0.0821543,-0.0987053,0.0555027
0.0,-0.603677,0.112599,0.0757599
0.0,-0.712165,0.177603,0.0394332
0.0,-0.612109,0.185657,-0.0129461
0.0,-0.46059,0.400051,-0.0528014
0.0,-0.058496,0.486282,-0.125244
0.0,0.479597,0.308114,-0.163023
0.0,0.747966,0.149283,-0.142277
0.0,0.822375,0.0711071,-0.124153
0.0,0.598239,-0.116578,-0.127809
0.0,0.070436,-0.369295,-0.0997448
0.0,-0.272679,-0.413462,-0.0180459
0.0,-0.696303,-0.340842,-0.0205386
0.0,-1.21492,-0.249186,-0.0671244
0.0,-1.09967,-0.00492811,-0.0522017
0.0,-0.696406,0.269674,-0.120363
0.0,-0.339053,0.32208,-0.257182
0.0,0.301603,0.326,-0.3
0.0,0.714731,0.385764,-0.258415
0.0,0.737182,0.286202,-0.222734
0.0,0.66566,0.0536084,-0.172187
0.0,0.311598,-0.0792062,-0.114132
0.0,-0.353316,-0.149305,-0.0833797
0.0,-0.68566,-0.315394,-0.0761068
0.0,-0.984865,-0.325027,-0.0564063
0.0,-1.26163,-0.16112,-0.0216115
0.0,-0.882291,-0.0788522,-0.0263166
0.0,-0.349596,0.00931382,-0.109011
0.0,0.0365591,0.223331,-0.181415
0.0,0.485137,0.326658,-0.252957
0.0,0.516337,0.198662,-0.381359
0.0,0.448774,0.177615,-0.46048
0.0,0.491105,0.243951,-0.464778
0.0,0.0834894,0.132546,-0.479134
0.0,-0.253894,-0.10012,-0.365387
0.0,-0.406914,-0.197166,-0.139905
0.0,-0.583498,-0.198739,0.0184011
0.0,-0.631094,-0.209779,0.150043
0.0,-0.58075,-0.112334,0.300345
0.0,-0.470382,0.08587,0.357631
0.0,-0.276279,0.232726,0.275766
0.0,-0.0380278,0.303029,0.149473
0.0,0.0353491,0.378389,-0.0280321
0.0,-0.0719333,0.379847,-0.219578
0.0,0.168316,0.2999,-0.322965
0.0,0.17031,0.252311,-0.327076
0.0,-0.191089,0.166519,-0.229993
0.0,-0.106422,-0.00751376,-0.0796461
