time_sec,channel_1,channel_2,channel_3
0.0,-0.168786,0.201694,-0.0470209
0.0,-0.341449,0.213932,0.0241828
0.0,-0.150115,0.145048,0.102108
0.0,-0.0971651,0.0595176,0.17844
0.0,0.293785,-0.0452876,0.22341
0.0,0.638303,-0.139737,0.199432
0.0,0.470308,-0.169497,0.168006
0.0,0.518664,-0.149931,0.0905061
0.0,0.33551,-0.19724,-0.0259674
0.0,-0.254771,-0.192946,-0.0830936
0.0,-0.391253,-0.0668383,-0.0216818
0.0,-0.398952,0.0105274,0.0602603
0.0,-0.526308,-0.0795305,0.0762248
0.0,-0.158771,-0.105528,0.155646
0.0,0.227844,-0.0820911,0.238248
0.0,0.587274,-0.112878,0.295491
0.0,1.10408,-0.25247,0.331217
0.0,1.11846,-0.378641,0.324638
0.0,0.952065,-0.450718,0.293061
0.0,0.814462,-0.403949,0.277483
0.0,0.184928,-0.300655,0.273178
0.0,-0.277067,-0.295513,0.215818
0.0,-0.556822,-0.239211,0.160613
0.0,-0.852073,-0.100868,0.0662684
0.0,-0.713135,0.038296,0.0534368
0.0,-0.441314,0.0989056,0.121868
0.0,-0.247029,0.163323,0.134774
0.0,0.0961244,0.205927,0.163919
0.0,0.228537,0.146197,0.290461
0.0,0.280683,0.0485802,0.398198
0.0,0.367203,-0.0683343,0.39307
0.0,0.236987,-0.170059,0.354902
0.0,0.135608,-0.251828,0.263346
0.0,0.0778794,-0.298822,0.184571
0.0,-0.139213,-0.349047,0.0962102
0.0,-0.327966,-0.375924,-0.0332916
0.0,-0.239123,-0.355756,-0.0968099
0.0,-0.0431192,-0.210824,-0.0611424
0.0,0.0183249,0.0121403,0.0260878
0.0,0.0405979,0.158895,0.108304
0.0,0.249488,0.248808,0.156145
0.0,0.539957,0.296788,0.116419
0.0,0.578468,0.338067,0.122216
0.0,0.370957,0.272077,0.102774
0.0,0.159147,0.137014,-0.0323677
0.0,-0.0350511,-0.0636733,-0.117403
0.0,-0.293211,-0.206597,-0.153576
0.0,-0.54083,-0.247849,-0.204024
0.0,-0.547822,-0.299952,-0.169612
0.0,-0.280044,-0.32016,-0.0592542
0.0,0.123421,-0.176915,-0.03479
0.0,0.36659,0.0820827,0.0605285
0.0,0.448515,0.197978,0.237675
0.0,0.514289,0.221723,0.293194
0.0,0.512365,0.258075,0.286695
0.0,0.35392,0.307407,0.243773
0.0,-0.0461602,0.276957,0.123049
0.0,-0.207272,0.158682,0.0686383
0.0,-0.158124,0.0881433,0.0546503
0.0,-0.218425,0.0905454,-0.0832248
0.0,-0.150611,0.0706017,-0.155388
0.0,-0.0454426,0.0152004,-0.0332153
0.0,0.16245,0.0450981,0.0657547
0.0,0.491877,0.107577,0.17403
0.0,0.55321,0.0918651,0.329998
0.0,0.288149,0.0895441,0.384847
0.0,0.112128,0.103067,0.385004
0.0,0.118172,0.0702131,0.34292
0.0,-0.157827,0.0430095,0.128984
0.0,-0.382825,0.144725,-0.140582
0.0,-0.275326,0.106905,-0.39832
0.0,-0.366244,-0.0390124,-0.678194
0.0,-0.394588,-0.0794744,-0.784075
0.10000000000002274,0.096972,-0.0408423,-0.715983
0.10000000000002274,0.224108,-0.0739157,-0.685184
0.10000000000002274,0.245057,-0.131376,-0.488268
0.10000000000002274,0.469488,-0.0551271,-0.118866
0.10000000000002274,0.337586,0.0432599,0.118432
0.10000000000002274,0.359761,0.164683,0.26715
0.10000000000002274,0.299048,0.255904,0.387419
0.10000000000002274,-0.310005,0.332459,0.30759
0.10000000000002274,-0.599207,0.306431,0.127451
0.10000000000002274,-0.572677,0.268228,-0.0382411
0.10000000000002274,-0.481888,0.265363,-0.267416
0.10000000000002274,-0.25607,0.150651,-0.398104
0.10000000000002274,-0.128671,-0.0122547,-0.38812
0.10000000000002274,0.118599,-0.0960457,-0.356665
0.10000000000002274,0.485528,-0.0472331,-0.182554
0.10000000000002274,0.576677,-0.0549591,0.0630844
0.10000000000002274,0.274117,-0.0615656,0.172238
0.10000000000002274,-0.0943768,0.00600934,0.254852
0.10000000000002274,-0.278822,0.114304,0.321988
0.10000000000002274,-0.417019,0.158845,0.181942
0.10000000000002274,-0.429847,0.139545,0.0153601
0.10000000000002274,-0.424136,0.112962,-0.131667
0.10000000000002274,-0.423722,0.0735927,-0.369828
0.10000000000002274,-0.137937,0.0842905,-0.490609
0.10000000000002274,0.0627542,0.0725019,-0.417311
0.10000000000002274,0.0485742,0.0030303,-0.376226
0.10000000000002274,0.14048,-0.0957489,-0.225456
0.10000000000002274,0.0724721,-0.137811,0.0869441
0.10000000000002274,-0.0699723,-0.0739074,0.219635
0.10000000000002274,0.0197327,-0.0551355,0.244093
0.10000000000002274,-0.00385642,-0.023849,0.289139
0.10000000000002274,-0.00117421,0.0179815,0.18057
0.10000000000002274,0.214769,0.0937116,0.00998855
0.10000000000002274,0.3335,0.110773,-0.134022
0.10000000000002274,0.0599909,0.126028,-0.322859
0.10000000000002274,-0.201635,0.102,-0.413501
0.10000000000002274,-0.339332,0.0379133,-0.385978
0.10000000000002274,-0.496541,0.00221491,-0.386071
0.10000000000002274,-0.570652,0.035013,-0.222803
