time_sec,channel_1,channel_2,channel_3
0.0,0.498239,-0.016731,0.203791
0.0,0.38536,0.0305641,0.260199
0.0,0.149782,0.135329,0.223732
0.0,-0.0598383,0.202626,0.141773
0.0,-0.292124,0.150597,-0.0101912
0.0,-0.439372,0.102549,-0.220819
0.0,-0.498749,0.0563276,-0.331932
0.0,-0.438287,-0.00856161,-0.31202
0.0,-0.00686288,-0.0325811,-0.299772
0.0,0.183018,0.0897443,-0.264914
0.0,0.2502,0.167714,-0.136547
0.0,0.554786,0.156603,0.0167906
0.0,0.544809,0.190587,0.11732
0.0,0.299151,0.251241,0.131581
0.0,0.299348,0.232759,0.107467
0.0,0.382038,0.147204,0.0921583
0.0,0.315194,0.101187,0.0295675
0.0,0.065397,0.0943041,-0.0581419
0.0,-0.0794089,0.0106728,-0.0835967
0.0,0.0438499,-0.0555527,-0.13477
0.0,0.128311,-0.0398672,-0.166787
0.0,-0.0867248,-0.00646591,-0.0931835
0.0,0.0141406,-0.0281835,-0.0244844
0.0,0.202545,0.0130033,0.0109148
0.10000000000002274,0.236826,0.0725996,0.0598931
0.10000000000002274,0.406306,0.0844121,0.0593925
0.10000000000002274,0.427616,0.0608981,0.0285339
0.10000000000002274,0.29514,0.0559485,0.085578
0.10000000000002274,0.291798,0.0366759,0.12585
0.10000000000002274,0.0593114,0.0164199,0.121154
0.10000000000002274,-0.205578,-0.0231385,0.180632
0.10000000000002274,-0.306646,-0.11492,0.208536
0.10000000000002274,-0.610149,-0.174626,0.158525
0.10000000000002274,-0.529401,-0.119491,0.132973
0.10000000000002274,-0.117964,-0.0562584,0.137724
0.10000000000002274,0.0909388,-0.0271153,0.122848
0.10000000000002274,0.235511,-0.00814676,0.0929046
0.10000000000002274,0.451049,0.0378704,-0.0181651
0.10000000000002274,0.686092,0.0480783,-0.113391
0.10000000000002274,0.529276,0.0767767,-0.0664949
0.10000000000002274,0.00718117,0.115119,-0.044657
0.10000000000002274,-0.321614,0.0895762,-0.0251877
0.10000000000002274,-0.552886,-0.0384939,0.12437
0.10000000000002274,-0.703235,-0.117878,0.245415
0.10000000000002274,-0.67037,-0.117615,0.274413
0.10000000000002274,-0.622972,-0.139997,0.338297
0.10000000000002274,-0.379725,-0.222321,0.365331
0.10000000000002274,0.00933647,-0.23313,0.323132
0.10000000000002274,0.251154,-0.18312,0.321403
0.10000000000002274,0.402098,-0.140095,0.251645
0.10000000000002274,0.382838,-0.0902307,0.0970376
0.10000000000002274,0.193651,-0.00664473,-0.00923872
0.10000000000002274,0.282409,0.0608337,-0.117573
0.10000000000002274,0.27177,0.0825214,-0.215621
0.10000000000002274,-0.123359,0.0718749,-0.210866
0.10000000000002274,-0.26834,0.0318682,-0.189924
0.10000000000002274,-0.285933,-0.0829959,-0.186002
0.10000000000002274,-0.383321,-0.216175,-0.146323
0.10000000000002274,-0.390865,-0.322804,-0.119133
0.10000000000002274,-0.349568,-0.375974,-0.118828
0.10000000000002274,-0.215355,-0.36177,-0.0873137
0.10000000000002274,0.0164163,-0.251676,-0.0844598
0.10000000000002274,0.170485,-0.146112,-0.150312
0.10000000000002274,0.233994,-0.0578082,-0.167451
0.10000000000002274,0.25565,0.0751972,-0.147913
0.10000000000002274,0.202878,0.220499,-0.103831
0.10000000000002274,0.07815,0.249888,-0.00554085
0.10000000000002274,-0.120308,0.141534,0.0642908
0.10000000000002274,-0.29531,0.0258267,0.122082
0.10000000000002274,-0.453972,-0.0389051,0.223162
0.10000000000002274,-0.226971,-0.102158,0.260286
0.10000000000002274,0.0991523,-0.226946,0.206734
