time_sec,channel_1,channel_2,channel_3
0.0,-0.12893,-0.432354,-0.0877297
0.0,0.428255,-0.214132,-0.0320089
0.0,0.698262,0.00799894,0.146726
0.0,0.658969,0.132557,0.230973
0.0,0.510567,0.218843,0.196373
0.0,0.241187,0.296925,0.251278
0.0,0.034368,0.244514,0.20861
0.0,-0.295383,0.104536,0.0399959
0.0,-0.523144,-0.0471687,0.0230551
0.0,-0.304166,-0.193098,0.0194669
0.0,-0.13011,-0.291229,-0.0965822
0.0,0.0391531,-0.349011,-0.129058
0.0,0.334916,-0.324675,-0.0763178
0.0,0.281994,-0.227089,-0.0544119
0.0,0.236201,-0.0208139,0.0193977
0.0,0.17681,0.158069,0.0694251
0.0,-0.244343,0.255727,0.06181
0.0,-0.458082,0.22393,0.134753
0.0,-0.38241,0.210559,0.12369
0.0,-0.320259,0.160425,0.049969
0.0,-0.0815713,-0.0154221,0.0939178
0.0,0.21152,-0.157531,0.0721896
0.0,0.294032,-0.194887,0.00534654
0.0,0.484568,-0.230598,0.0900936
0.0,0.443408,-0.327189,0.190097
0.0,0.0626576,-0.217373,0.184919
0.0,-0.285896,-0.0537074,0.263598
0.0,-0.481663,0.0222862,0.275853
0.0,-0.632603,0.0883353,0.174216
0.0,-0.639056,0.265886,0.128682
0.0,-0.34374,0.362757,-0.0207436
0.0,0.0201368,0.192357,-0.277822
0.0,0.275351,0.0595856,-0.389245
0.0,0.501229,0.0665641,-0.412235
0.0,0.613682,0.0146317,-0.4449
0.0,0.532624,-0.240573,-0.337
0.0,0.345938,-0.35748,-0.214969
0.0,0.018872,-0.26098,-0.115604
0.0,-0.246615,-0.21448,0.0593734
0.0,-0.209442,-0.197493,0.0925303
0.0,-0.0137269,-0.0699067,0.00487208
0.0,-0.114182,0.0881207,-0.0498605
0.0,-0.064702,0.135788,-0.155979
0.0,0.116738,0.217924,-0.275633
0.0,0.183905,0.230755,-0.226195
0.0,0.229808,0.0916934,-0.155824
0.0,-0.0298119,-0.015316,-0.0560808
0.0,-0.340773,-0.0119734,0.157849
0.0,-0.378256,-0.030185,0.286793
0.0,-0.502332,-0.107377,0.353417
0.0,-0.499341,-0.115811,0.43029
0.0,-0.170019,-0.1114,0.321919
0.0,0.00363827,-0.0309134,0.150487
0.0,0.400406,0.0939608,0.118445
0.0,0.64,0.154158,-0.0539708
0.0,0.523269,0.0999463,-0.312257
0.0,0.505974,0.116544,-0.347217
0.0,0.142695,0.222194,-0.351712
0.0,-0.254457,0.18827,-0.357749
0.0,-0.368038,0.0937009,-0.202885
0.0,-0.695394,0.110086,-0.0732398
0.0,-0.758096,0.179076,-0.026145
0.0,-0.32275,0.12535,0.091399
0.0,0.000793934,0.0655949,0.0928831
0.0,0.165756,0.121008,-0.0332785
0.0,0.29976,0.0989532,-0.049783
0.0,0.371978,0.0485706,-0.138977
0.0,0.270824,0.109804,-0.350621
0.0,0.013746,0.18669,-0.406241
0.0,-0.297973,0.0907564,-0.379175
0.0,-0.325626,-0.00597477,-0.327979
0.0,-0.262293,0.0196457,-0.13976
0.0,-0.35707,-0.0214899,0.00380397
0.0,-0.250546,-0.13239,0.0619984
0.0,-0.0263965,-0.139834,0.144306
0.0,0.186697,-0.0385582,0.0812685
0.0,0.325259,0.0248945,-0.0856948
0.0,0.160252,0.0939345,-0.163057
0.0,-0.00394225,0.246179,-0.251545
0.0,0.0205576,0.300071,-0.379232
0.0,-0.0189424,0.258523,-0.384369
0.0,-0.242137,0.192692,-0.371916
0.0,-0.435096,0.167333,-0.332727
0.0,-0.215495,0.0629437,-0.130227
0.0,-0.00151873,-0.0605547,0.0167906
0.0,0.127816,-0.141796,0.00660658
0.0,0.306453,-0.191243,0.0631189
0.0,0.305531,-0.187106,0.113251
0.0,0.13033,-0.183027,0.0578356
0.0,-0.110807,-0.162574,0.0521219
0.0,-0.521933,-0.150805,0.0417197
0.0,-0.779846,-0.0636733,-0.0111032
0.0,-0.849049,0.0531805,-0.0108743
0.0,-0.894181,0.110608,-0.049665
0.0,-0.547696,0.0858021,-0.121306
0.0,-0.140557,0.0519228,-0.104595
0.0,0.0272381,0.0395942,-0.090543
0.0,0.414561,-0.0734985,-0.0951004
0.0,0.72378,-0.218929,-0.0424302
0.0,0.558163,-0.358588,-0.0363076
0.0,0.423366,-0.417053,-0.0150049
0.0,0.0676322,-0.408123,0.0930536
0.0,-0.494548,-0.290828,0.181757
0.0,-0.710222,-0.0780237,0.18666
0.0,-0.727683,0.135597,0.170251
0.0,-0.584273,0.380991,0.120933
0.0,-0.385338,0.595913,0.0771523
0.0,-0.159856,0.72234,0.0943327
0.0,0.246323,0.707279,0.0429451
0.0,0.390713,0.560495,0.00192642
0.0,0.383976,0.333279,0.0600231
0.0,0.354759,0.163231,0.0879204
0.0,0.0811899,0.0108922,0.0325036
0.0,0.0536168,-0.225304,-0.0339723
0.0,0.171689,-0.390625,-0.0615704
0.0,-0.0100052,-0.374541,-0.0274122
0.0,-0.313193,-0.279809,-0.014317
0.0,-0.31468,-0.216244,-0.0967419
